trade_date,listed_count,active_count,delisted_count,suspended_count,st_count,invalid_count,universe_hash
2013-05-16,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-17,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-20,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-21,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-22,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-23,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-24,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-27,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-28,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-29,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-30,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-05-31,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-03,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-04,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-05,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-06,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-07,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-13,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-14,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-17,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-18,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-19,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-20,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-21,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-24,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-25,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-26,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-27,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-06-28,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-01,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-02,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-03,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-04,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-05,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-08,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-09,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-10,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-11,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-12,2472,2472,78,,,0,d69430890754ab6ea179babf7b345829b4743034175ba909e848595365793cf3
2013-07-15,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-16,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-17,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-18,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-19,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-22,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-23,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-24,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-25,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-26,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-29,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-30,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-07-31,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-08-01,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-08-02,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-08-05,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-08-06,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-08-07,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-08-08,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-08-09,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-08-12,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-08-13,2471,2471,79,,,0,de93ad7b8bf1dec7ccf8000add46de45e84de745db79f606cbdb1353fbef331b
2013-08-14,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-15,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-16,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-19,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-20,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-21,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-22,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-23,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-26,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-27,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-28,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-29,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-08-30,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-02,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-03,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-04,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-05,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-06,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-09,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-10,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-11,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-12,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-13,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-16,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-17,2470,2470,80,,,0,f0f193c8e0536a1bd4f9a91a8e8c9bee8202d5a8576dc3a16e2a2b3d50be035b
2013-09-18,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-09-23,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-09-24,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-09-25,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-09-26,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-09-27,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-09-30,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-08,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-09,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-10,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-11,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-14,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-15,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-16,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-17,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-18,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-21,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-22,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-23,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-24,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-25,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-28,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-29,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-30,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-10-31,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-01,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-04,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-05,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-06,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-07,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-08,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-11,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-12,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-13,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-14,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-15,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-18,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-19,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-20,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-21,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-22,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-25,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-26,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-27,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-28,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-11-29,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-02,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-03,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-04,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-05,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-06,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-09,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-10,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-11,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-12,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-13,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-16,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-17,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-18,2470,2470,81,,,0,4595dd0b5e4c1baf42f7bf7c68866778b590d70a9f1c81ee46651b4ed01001db
2013-12-19,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2013-12-20,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2013-12-23,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2013-12-24,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2013-12-25,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2013-12-26,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2013-12-27,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2013-12-30,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2013-12-31,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-02,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-03,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-06,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-07,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-08,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-09,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-10,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-13,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-14,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-15,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-16,2471,2471,81,,,0,e00f2b3e666a952714ca0c6e6e4e10c20a367e1e5dfd9975442220641c9919db
2014-01-17,2472,2472,81,,,0,7864925ae5c8f74a0845123026b4516acfa76c56b1585e1b50bf6746a125dd2b
2014-01-20,2472,2472,81,,,0,7864925ae5c8f74a0845123026b4516acfa76c56b1585e1b50bf6746a125dd2b
2014-01-21,2480,2480,81,,,0,8ad10fcba51e25ddb10b8d21ed3d28d571da9854a4330efafc0f56ff518d4906
2014-01-22,2481,2481,81,,,0,73b0105e43e7b4742a82152e6c36c6bd3217c101195b13af3a52f7ca74fa4eab
2014-01-23,2489,2489,81,,,0,01d00039562c7d669f0c96a28a97c967107afffb3bed64e13d6fbb08336d8d4b
2014-01-24,2490,2490,81,,,0,e7769355f8419c4ab4b31e24e89ac64c3102a66b471c0f27533f9f5a6e42b4ab
2014-01-27,2498,2498,81,,,0,e28aef80fb78ddeeb2d7c482c831e7159f1c392c809e74dd7d073d480152e212
2014-01-28,2507,2507,81,,,0,42acb3eeea65f8973404d3758845def848c3fa466585e23ecd60f5d4a844672c
2014-01-29,2514,2514,81,,,0,30a3fea9b53b75f0aaac7403b3c578696d2148a6a0d8fb7b7881581c3fee659d
2014-01-30,2514,2514,81,,,0,30a3fea9b53b75f0aaac7403b3c578696d2148a6a0d8fb7b7881581c3fee659d
2014-02-07,2514,2514,81,,,0,30a3fea9b53b75f0aaac7403b3c578696d2148a6a0d8fb7b7881581c3fee659d
2014-02-10,2515,2515,81,,,0,ef6164bdd91cde82169aea4476348ee4ba11f903d68ae37fef45bc1c6f39395b
2014-02-11,2516,2516,81,,,0,37f830d8e48474d75f224569349db83f420280a66790c7ada9192f64db40b329
2014-02-12,2516,2516,81,,,0,37f830d8e48474d75f224569349db83f420280a66790c7ada9192f64db40b329
2014-02-13,2516,2516,81,,,0,37f830d8e48474d75f224569349db83f420280a66790c7ada9192f64db40b329
2014-02-14,2516,2516,81,,,0,37f830d8e48474d75f224569349db83f420280a66790c7ada9192f64db40b329
2014-02-17,2516,2516,81,,,0,37f830d8e48474d75f224569349db83f420280a66790c7ada9192f64db40b329
2014-02-18,2516,2516,81,,,0,37f830d8e48474d75f224569349db83f420280a66790c7ada9192f64db40b329
2014-02-19,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-02-20,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-02-21,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-02-24,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-02-25,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-02-26,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-02-27,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-02-28,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-03,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-04,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-05,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-06,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-07,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-10,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-11,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-12,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-13,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-14,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-17,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-18,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-19,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-20,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-21,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-24,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-25,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-26,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-27,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-28,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-03-31,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-01,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-02,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-03,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-04,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-08,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-09,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-10,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-11,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-14,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-15,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-16,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
2014-04-17,2519,2519,81,,,0,04ed5dc3eefbd5c1e5bfce43db8eb1011da4e5924b3551488d3fc896edacbcd1
