date,entry,exit,candidate_forward_return,strategy_realized_return,v13_style_net,difference,formula_gap,n_elig,n_sel,n_fill,cash_frac,cause
2018-12-20,2018-12-21,2019-01-22,0.02911939508624062,0.0287973335149172,0.02911939508624062,-0.0003220615713234211,-0.0003220615713234211,3426,685,680,0.007299270072992803,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-01-21,2019-01-22,2019-02-26,0.10338936796700228,0.10226709048299609,0.10338936796700228,-0.0011222774840061872,-0.0011222774840061872,3429,686,681,0.007288629737609353,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-02-25,2019-02-26,2019-03-26,0.09436447382036461,0.0925170976463725,0.09436447382036461,-0.0018473761739921102,-0.0018473761739921102,3432,686,675,0.01603498542274051,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-03-25,2019-03-26,2019-04-24,0.026466972986565418,0.026135038389368148,0.026466972986565418,-0.0003319345971972698,-0.0003319345971972698,3424,685,679,0.008759124087591275,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-04-23,2019-04-24,2019-05-27,-0.12138157035262381,-0.12043533606156875,-0.12138157035262381,0.0009462342910550592,0.0009462342910550592,3439,688,685,0.0043604651162790775,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2019-05-24,2019-05-27,2019-06-25,0.017925111609881316,0.017723061694931985,0.017925111609881316,-0.00020204991494933086,-0.00020204991494933086,3405,681,676,0.007342143906020615,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-06-24,2019-06-25,2019-07-23,-0.05032731838783257,-0.05001102646345401,-0.05032731838783257,0.00031629192437855613,0.00031629192437855613,3406,681,679,0.002936857562408246,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2019-07-22,2019-07-23,2019-08-20,-0.007763446325828182,-0.00767596867346132,-0.007763446325828182,8.747765236686265e-05,8.747765236686265e-05,3412,682,676,0.008797653958944274,SAME_SIGNAL_DATE|UNFILLED_CASH
2019-08-19,2019-08-20,2019-09-18,0.03314553036499682,0.032972783327994915,0.03314553036499682,-0.00017274703700190241,-0.00017274703700190241,3422,684,683,0.0014619883040936088,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2019-09-17,2019-09-18,2019-10-23,-0.01060629769858953,-0.010530768122123724,-0.01060629769858953,7.552957646580691e-05,7.552957646580691e-05,3435,687,684,0.004366812227074135,SAME_SIGNAL_DATE
2019-10-22,2019-10-23,2019-11-20,-0.021894526730670105,-0.021603438395058627,-0.021894526730670105,0.00029108833561147796,0.00029108833561147796,3441,688,681,0.01017441860465118,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-11-19,2019-11-20,2019-12-18,0.036334883197000054,0.03604204011014245,0.036334883197000054,-0.0002928430868576054,-0.0002928430868576054,3454,691,688,0.00434153400868309,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2019-12-17,2019-12-18,2020-01-16,0.03995820781403818,0.039637449993990215,0.03995820781403818,-0.00032075782004796494,-0.00032075782004796494,3464,693,690,0.0043290043290042934,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2020-01-15,2020-01-16,2020-02-21,-0.046313020217070455,-0.045825117347912836,-0.046313020217070455,0.00048790286915761927,0.00048790286915761927,3465,693,688,0.00721500721500723,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2020-02-20,2020-02-21,2020-03-20,-0.03292473465260305,-0.032723435090876274,-0.03292473465260305,0.0002012995617267782,0.0002012995617267782,3509,702,700,0.002849002849002802,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2020-03-19,2020-03-20,2020-04-20,0.022536964391850618,0.02238592038651488,0.022536964391850618,-0.00015104400533573828,-0.00015104400533573828,3514,703,701,0.002844950213371167,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2020-04-17,2020-04-20,2020-05-21,-0.0006846440854862378,-0.0006823505035110644,-0.0006846440854862378,2.2935819751733477e-06,2.2935819751733477e-06,3526,705,697,0.01134751773049636,SAME_SIGNAL_DATE|UNFILLED_CASH
2020-05-20,2020-05-21,2020-06-18,0.02427793129092204,0.023975847107055026,0.02427793129092204,-0.00030208418386701297,-0.00030208418386701297,3475,695,689,0.008633093525179825,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2020-06-17,2020-06-18,2020-07-20,0.084576359762513,0.08355081478342563,0.084576359762513,-0.00102554497908737,-0.00102554497908737,3509,702,696,0.008547008547008517,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2020-07-17,2020-07-20,2020-08-17,0.05614771937466257,0.05530667402949785,0.05614771937466257,-0.0008410453451647218,-0.0008410453451647218,3520,704,696,0.011363636363636354,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2020-08-14,2020-08-17,2020-09-14,-0.01027433420069717,-0.010159327386748851,-0.01027433420069717,0.0001150068139483193,0.0001150068139483193,3541,708,702,0.008474576271186418,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2020-09-11,2020-09-14,2020-10-20,-0.01027068442277459,-0.010199304904221829,-0.01027068442277459,7.137951855276138e-05,7.137951855276138e-05,3553,711,708,0.00421940928270037,SAME_SIGNAL_DATE
2020-10-19,2020-10-20,2020-11-17,0.012569931751225547,0.012465200300544987,0.012569931751225547,-0.00010473145068055911,-0.00010473145068055911,3568,714,711,0.004201680672268893,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2020-11-16,2020-11-17,2020-12-15,-0.028386048240091576,-0.028175979386188432,-0.028386048240091576,0.0002100688539031434,0.0002100688539031434,3588,718,715,0.004178272980501441,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2020-12-14,2020-12-15,2021-01-13,-0.06067926857337256,-0.060138856112977535,-0.06067926857337256,0.0005404124603950247,0.0005404124603950247,3610,722,718,0.005540166204986097,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2021-01-12,2021-01-13,2021-02-10,-0.04745224853954436,-0.047163087237738655,-0.04745224853954436,0.0002891613018057085,0.0002891613018057085,3632,726,724,0.0027548209366390353,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2021-02-09,2021-02-10,2021-03-17,0.09562234758369234,0.09514842844158888,0.09562234758369234,-0.0004739191421034572,-0.0004739191421034572,3668,734,733,0.0013623978201635634,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2021-03-16,2021-03-17,2021-04-15,0.0020624078872153173,0.0020361759739304652,0.0020624078872153173,-2.6231913284852082e-05,-2.6231913284852082e-05,3710,742,738,0.005390835579514808,SAME_SIGNAL_DATE|UNFILLED_CASH
2021-04-14,2021-04-15,2021-05-18,0.004767460327609752,0.004717727066430699,0.004767460327609752,-4.973326117905293e-05,-4.973326117905293e-05,3789,758,754,0.005277044854881341,SAME_SIGNAL_DATE|UNFILLED_CASH
2021-05-17,2021-05-18,2021-06-16,0.0009005672372987741,0.0008847869801498209,0.0009005672372987741,-1.5780257148953133e-05,-1.5780257148953133e-05,3810,762,758,0.005249343832021025,SAME_SIGNAL_DATE|UNFILLED_CASH
2021-06-15,2021-06-16,2021-07-14,0.000991340980338662,0.0009735640906416432,0.000991340980338662,-1.7776889697018912e-05,-1.7776889697018912e-05,3862,772,767,0.006476683937823746,SAME_SIGNAL_DATE|UNFILLED_CASH
2021-07-13,2021-07-14,2021-08-11,-0.007477322848225458,-0.00743032932704768,-0.007477322848225458,4.69935211777784e-05,4.69935211777784e-05,3903,781,778,0.003841229193341955,SAME_SIGNAL_DATE
2021-08-10,2021-08-11,2021-09-08,0.07499508594723191,0.07425055677264103,0.07499508594723191,-0.0007445291745908772,-0.0007445291745908772,3950,790,785,0.006329113924050667,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2021-09-07,2021-09-08,2021-10-15,-0.024740356018878366,-0.02456849667202876,-0.024740356018878366,0.0001718593468496045,0.0001718593468496045,3986,797,794,0.0037641154328733606,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2021-10-14,2021-10-15,2021-11-12,-0.014081719794202589,-0.013970133972042165,-0.014081719794202589,0.00011158582216042393,0.00011158582216042393,4008,802,798,0.004987531172069848,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2021-11-11,2021-11-12,2021-12-10,0.036660131477776504,0.036343165410810396,0.036660131477776504,-0.00031696606696610813,-0.00031696606696610813,4054,811,807,0.004932182490752113,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2021-12-09,2021-12-10,2022-01-10,0.07748958489345065,0.07683350565081404,0.07748958489345065,-0.0006560792426366091,-0.0006560792426366091,4109,822,818,0.0048661800486617945,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-01-07,2022-01-10,2022-02-14,-0.025984461577455254,-0.025713820009553134,-0.025984461577455254,0.0002706415679021197,0.0002706415679021197,4152,830,824,0.0072289156626504925,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2022-02-11,2022-02-14,2022-03-14,-0.030114496650055868,-0.029730359360814362,-0.030114496650055868,0.0003841372892415054,0.0003841372892415054,4197,839,831,0.00953516090584039,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2022-03-11,2022-03-14,2022-04-13,-0.0027441769482547287,-0.0027069002350558202,-0.0027441769482547287,3.72767131989085e-05,3.72767131989085e-05,4239,848,837,0.01297169811320753,SAME_SIGNAL_DATE|UNFILLED_CASH
2022-04-12,2022-04-13,2022-05-16,-0.0683094741081075,-0.06720244776936968,-0.0683094741081075,0.0011070263387378265,0.0011070263387378265,4279,856,845,0.012850467289719725,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2022-05-13,2022-05-16,2022-06-14,0.029745119472880496,0.029494133114293275,0.029745119472880496,-0.0002509863585872206,-0.0002509863585872206,4282,856,852,0.004672897196261738,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-06-13,2022-06-14,2022-07-12,0.024380743661310024,0.0242314457336259,0.024380743661310024,-0.0001492979276841236,-0.0001492979276841236,4366,873,871,0.002290950744558984,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-07-11,2022-07-12,2022-08-09,0.013070537980708282,0.012957205672186722,0.013070537980708282,-0.0001133323085215597,-0.0001133323085215597,4380,876,872,0.004566210045662156,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-08-08,2022-08-09,2022-09-06,0.007538765599705541,0.007504317349589673,0.007538765599705541,-3.4448250115867544e-05,-3.4448250115867544e-05,4415,883,883,0.0,SAME_SIGNAL_DATE
2022-09-05,2022-09-06,2022-10-12,-0.09626618302045727,-0.09572011183031393,-0.09626618302045727,0.0005460711901433407,0.0005460711901433407,4450,890,888,0.0022471910112358273,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-10-11,2022-10-12,2022-11-09,0.0698097582486603,0.0692451776595564,0.0698097582486603,-0.0005645805891038996,-0.0005645805891038996,4471,894,890,0.004474272930648837,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-11-08,2022-11-09,2022-12-07,0.060170444585572865,0.059817889457671525,0.060170444585572865,-0.00035255512790133975,-0.00035255512790133975,4507,901,899,0.002219755826859071,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-12-06,2022-12-07,2023-01-05,-0.03018075572619366,-0.030049467729421964,-0.03018075572619366,0.0001312879967716972,0.0001312879967716972,4538,908,907,0.0011013215859030367,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2023-01-04,2023-01-05,2023-02-09,0.043951514221112147,0.043548982820317494,0.043951514221112147,-0.00040253140079465205,-0.00040253140079465205,4561,912,907,0.005482456140350922,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2023-02-08,2023-02-09,2023-03-09,0.02981261672971919,0.02969986318829254,0.02981261672971919,-0.0001127535414266502,-0.0001127535414266502,4583,917,917,0.0,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2023-03-08,2023-03-09,2023-04-07,-0.01482863041467614,-0.014736391060745535,-0.01482863041467614,9.223935393060448e-05,9.223935393060448e-05,4617,923,920,0.00325027085590468,SAME_SIGNAL_DATE
2023-04-06,2023-04-07,2023-05-10,0.008943574155800355,0.00886597180661508,0.008943574155800355,-7.760234918527398e-05,-7.760234918527398e-05,4658,932,928,0.0042918454935622075,SAME_SIGNAL_DATE
2023-05-09,2023-05-10,2023-06-07,-0.026784888264198083,-0.02669866929341136,-0.026784888264198083,8.621897078672433e-05,8.621897078672433e-05,4643,929,929,1.1102230246251565e-16,SAME_SIGNAL_DATE
2023-06-06,2023-06-07,2023-07-07,0.011782929427753091,0.011708515567903532,0.011782929427753091,-7.441385984955848e-05,-7.441385984955848e-05,4687,937,935,0.002134471718249653,SAME_SIGNAL_DATE
2023-07-06,2023-07-07,2023-08-04,0.0587009029010334,0.05842463442231205,0.0587009029010334,-0.0002762684787213504,-0.0002762684787213504,4718,944,943,0.0010593220338983578,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2023-08-03,2023-08-04,2023-09-01,-0.05160911782601485,-0.05140448154183652,-0.05160911782601485,0.0002046362841783278,0.0002046362841783278,4739,948,947,0.0010548523206751481,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2023-08-31,2023-09-01,2023-10-09,0.0030907678368768884,0.003076136952923303,0.0030907678368768884,-1.4630883953585527e-05,-1.4630883953585527e-05,4750,950,950,0.0,SAME_SIGNAL_DATE
2023-09-28,2023-10-09,2023-11-06,-0.008349669507816803,-0.00832106230937013,-0.008349669507816803,2.8607198446672227e-05,2.8607198446672227e-05,4769,954,953,0.0010482180293500676,SAME_SIGNAL_DATE
2023-11-03,2023-11-06,2023-12-04,0.01524349965880968,0.015176371985724302,0.01524349965880968,-6.712767308537752e-05,-6.712767308537752e-05,4794,959,958,0.0010427528675703845,SAME_SIGNAL_DATE
2023-12-01,2023-12-04,2024-01-02,-0.02039974385957214,-0.02034352267181283,-0.02039974385957214,5.622118775931023e-05,5.622118775931023e-05,4822,964,964,0.0,SAME_SIGNAL_DATE
2023-12-29,2024-01-02,2024-01-30,-0.05795566494960318,-0.05766689791232016,-0.05795566494960318,0.0002887670372830192,0.0002887670372830192,4845,969,967,0.002063983488132193,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2024-01-29,2024-01-30,2024-03-06,-0.02011878303099618,-0.020001738961771154,-0.02011878303099618,0.0001170440692250252,0.0001170440692250252,4878,976,973,0.0030737704918032405,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
