date,entry,exit,candidate_forward_return,strategy_realized_return,v13_style_net,difference,formula_gap,n_elig,n_sel,n_fill,cash_frac,cause
2018-12-20,2018-12-21,2019-01-22,0.028634604631826235,0.028360384390806237,0.028634604631826235,-0.00027422024101999773,-0.00027422024101999773,3444,689,685,0.005805515239477477,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-01-21,2019-01-22,2019-02-26,0.10420586410349722,0.10338013423083758,0.10420586410349722,-0.0008257298726596363,-0.0008257298726596363,3448,690,687,0.004347826086956497,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2019-02-25,2019-02-26,2019-03-26,0.08986105344333324,0.08863016157902259,0.08986105344333324,-0.0012308918643106487,-0.0012308918643106487,3455,691,684,0.01013024602026058,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-03-25,2019-03-26,2019-04-24,0.026707586046102298,0.026297276012683612,0.026707586046102298,-0.000410310033418685,-0.000410310033418685,3448,690,682,0.011594202898550732,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-04-23,2019-04-24,2019-05-27,-0.12004185731355153,-0.11928204185566615,-0.12004185731355153,0.0007598154578853794,0.0007598154578853794,3459,692,690,0.0028901734104046506,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2019-05-24,2019-05-27,2019-06-25,0.016354362479236762,0.016170198453800744,0.016354362479236762,-0.00018416402543601842,-0.00018416402543601842,3429,686,681,0.007288629737609353,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-06-24,2019-06-25,2019-07-23,-0.05016080040096846,-0.049774094334545604,-0.05016080040096846,0.0003867060664228539,0.0003867060664228539,3437,687,684,0.004366812227074135,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2019-07-22,2019-07-23,2019-08-20,-0.011805576064990303,-0.0116865896337075,-0.011805576064990303,0.00011898643128280262,0.00011898643128280262,3446,689,684,0.007256894049346929,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-08-19,2019-08-20,2019-09-18,0.03230105135978028,0.03208627549460208,0.03230105135978028,-0.0002147758651782003,-0.0002147758651782003,3451,690,688,0.0028985507246376274,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2019-09-17,2019-09-18,2019-10-23,-0.016691970248942423,-0.01652134002765715,-0.016691970248942423,0.00017063022128527283,0.00017063022128527283,3468,694,689,0.007204610951008661,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-10-22,2019-10-23,2019-11-20,-0.026042729890538793,-0.02577236377054193,-0.026042729890538793,0.0002703661199968642,0.0002703661199968642,3473,695,690,0.007194244604316502,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2019-11-19,2019-11-20,2019-12-18,0.03887378652125599,0.038563668492854086,0.03887378652125599,-0.00031011802840190394,-0.00031011802840190394,3512,702,699,0.004273504273504258,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2019-12-17,2019-12-18,2020-01-16,0.037941829373360964,0.03763941534933446,0.037941829373360964,-0.00030241402402650386,-0.00030241402402650386,3521,704,701,0.0042613636363636465,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2020-01-15,2020-01-16,2020-02-21,-0.048493299648015416,-0.04826220895505828,-0.048493299648015416,0.00023109069295713242,0.00023109069295713242,3524,705,704,0.0014184397163119478,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2020-02-20,2020-02-21,2020-03-20,-0.03324680855619113,-0.033044394471963834,-0.03324680855619113,0.00020241408422729673,0.00020241408422729673,3545,709,707,0.0028208744710860323,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2020-03-19,2020-03-20,2020-04-20,0.026299050788598878,0.026088571076554823,0.026299050788598878,-0.0002104797120440552,-0.0002104797120440552,3570,714,711,0.004201680672268893,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2020-04-17,2020-04-20,2020-05-21,0.0005593259439697976,0.0005455937208660444,0.0005593259439697976,-1.373222310375316e-05,-1.373222310375316e-05,3597,719,714,0.006954102920723293,SAME_SIGNAL_DATE|UNFILLED_CASH
2020-05-20,2020-05-21,2020-06-18,0.022962832700654058,0.02271330098494717,0.022962832700654058,-0.00024953171570688687,-0.00024953171570688687,3553,711,706,0.007032348804500654,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2020-06-17,2020-06-18,2020-07-20,0.0922372839666683,0.09126327691771285,0.0922372839666683,-0.0009740070489554498,-0.0009740070489554498,3578,716,711,0.006983240223463638,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2020-07-17,2020-07-20,2020-08-17,0.06632004565821364,0.06552443902907967,0.06632004565821364,-0.0007956066291339714,-0.0007956066291339714,3577,715,709,0.008391608391608352,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2020-08-14,2020-08-17,2020-09-14,-0.004607027002375846,-0.004541211214563523,-0.004607027002375846,6.581578781232264e-05,6.581578781232264e-05,3595,719,710,0.012517385257301838,SAME_SIGNAL_DATE|UNFILLED_CASH
2020-09-11,2020-09-14,2020-10-20,-0.013889102403810475,-0.013848219475838475,-0.013889102403810475,4.0882927972000355e-05,4.0882927972000355e-05,3606,721,721,0.0,SAME_SIGNAL_DATE
2020-10-19,2020-10-20,2020-11-17,0.006842673870320888,0.006782529503722268,0.006842673870320888,-6.014436659862021e-05,-6.014436659862021e-05,3630,726,723,0.004132231404958664,SAME_SIGNAL_DATE
2020-11-16,2020-11-17,2020-12-15,-0.028204383026720167,-0.02799826974239883,-0.028204383026720167,0.00020611328432133813,0.00020611328432133813,3671,734,731,0.004087193460490468,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2020-12-14,2020-12-15,2021-01-13,-0.06015975723827557,-0.059472038007558625,-0.06015975723827557,0.0006877192307169419,0.0006877192307169419,3713,743,737,0.008075370121130576,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2021-01-12,2021-01-13,2021-02-10,-0.04581808290761813,-0.04554398464280163,-0.04581808290761813,0.00027409826481650246,0.00027409826481650246,3774,755,753,0.0026490066225165476,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2021-02-09,2021-02-10,2021-03-17,0.09803179665527165,0.0972961580451257,0.09803179665527165,-0.0007356386101459444,-0.0007356386101459444,3826,765,762,0.0039215686274510775,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2021-03-16,2021-03-17,2021-04-15,0.004020145329385974,0.003982490151917872,0.004020145329385974,-3.7655177468102e-05,-3.7655177468102e-05,3852,770,767,0.003896103896103842,SAME_SIGNAL_DATE
2021-04-14,2021-04-15,2021-05-18,0.00845558548739261,0.008374745302217157,0.00845558548739261,-8.084018517545352e-05,-8.084018517545352e-05,3902,780,776,0.00512820512820511,SAME_SIGNAL_DATE|UNFILLED_CASH
2021-05-17,2021-05-18,2021-06-16,0.0031306245082757343,0.0031037151444575084,0.0031306245082757343,-2.6909363818225854e-05,-2.6909363818225854e-05,3911,782,780,0.002557544757033181,SAME_SIGNAL_DATE
2021-06-15,2021-06-16,2021-07-14,0.006045211521333932,0.006008456159209308,0.006045211521333932,-3.6755362124623984e-05,-3.6755362124623984e-05,3978,796,795,0.0012562814070351536,SAME_SIGNAL_DATE
2021-07-13,2021-07-14,2021-08-11,-0.008535847273014657,-0.008481937017567165,-0.008535847273014657,5.391025544749205e-05,5.391025544749205e-05,4011,802,799,0.0037406483790524137,SAME_SIGNAL_DATE
2021-08-10,2021-08-11,2021-09-08,0.08041757052195037,0.07992979752989093,0.08041757052195037,-0.00048777299205943203,-0.00048777299205943203,4066,813,811,0.002460024600245969,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2021-09-07,2021-09-08,2021-10-15,-0.023844403060496108,-0.02368177514330183,-0.023844403060496108,0.00016262791719427738,0.00016262791719427738,4110,822,819,0.0036496350364962904,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2021-10-14,2021-10-15,2021-11-12,-0.015720380395290445,-0.015559760255490107,-0.015720380395290445,0.00016062013980033818,0.00016062013980033818,4149,830,824,0.0072289156626504925,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2021-11-11,2021-11-12,2021-12-10,0.03861532019371454,0.03833389356500794,0.03861532019371454,-0.00028142662870660196,-0.00028142662870660196,4192,838,835,0.0035799522673030104,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2021-12-09,2021-12-10,2022-01-10,0.07280038562563113,0.07236542889306552,0.07280038562563113,-0.00043495673256560563,-0.00043495673256560563,4240,848,846,0.002358490566037763,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-01-07,2022-01-10,2022-02-14,-0.029214381030001707,-0.028949330825081776,-0.029214381030001707,0.00026505020491993103,0.00026505020491993103,4275,855,850,0.005847953216374213,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2022-02-11,2022-02-14,2022-03-14,-0.041650790111317774,-0.04122336022964934,-0.041650790111317774,0.0004274298816684327,0.0004274298816684327,4311,862,856,0.006960556844547661,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2022-03-11,2022-03-14,2022-04-13,-0.02016002697440167,-0.019935397379874154,-0.02016002697440167,0.000224629594527518,0.000224629594527518,4349,870,863,0.008045977011494232,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2022-04-12,2022-04-13,2022-05-16,-0.058378939179601276,-0.05785031852345468,-0.058378939179601276,0.0005286206561465959,0.0005286206561465959,4390,878,873,0.005694760820045608,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2022-05-13,2022-05-16,2022-06-14,0.032713418614615054,0.032404872184851996,0.032713418614615054,-0.0003085464297630583,-0.0003085464297630583,4391,878,873,0.005694760820045608,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2022-06-13,2022-06-14,2022-07-12,0.02718009578590568,0.026985634245075607,0.02718009578590568,-0.00019446154083007164,-0.00019446154083007164,4464,893,890,0.0033594624860022737,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-07-11,2022-07-12,2022-08-09,0.010646114455547653,0.010541387442804862,0.010646114455547653,-0.00010472701274279184,-0.00010472701274279184,4464,893,888,0.005599104143337086,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2022-08-08,2022-08-09,2022-09-06,0.013198881186889395,0.013129929363836057,0.013198881186889395,-6.895182305333841e-05,-6.895182305333841e-05,4501,900,899,0.0011111111111110628,SAME_SIGNAL_DATE
2022-09-05,2022-09-06,2022-10-12,-0.09636819963972187,-0.09561381713705353,-0.09636819963972187,0.0007543825026683493,0.0007543825026683493,4534,907,903,0.004410143329658167,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-10-11,2022-10-12,2022-11-09,0.07479913749717404,0.07428280291285105,0.07479913749717404,-0.0005163345843229861,-0.0005163345843229861,4555,911,908,0.003293084522502654,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-11-08,2022-11-09,2022-12-07,0.06118486208860668,0.06082871280621105,0.06118486208860668,-0.00035614928239562776,-0.00035614928239562776,4582,916,914,0.0021834061135371785,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2022-12-06,2022-12-07,2023-01-05,-0.03545200406080993,-0.035335315234437004,-0.03545200406080993,0.00011668882637292516,0.00011668882637292516,4614,923,923,0.0,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2023-01-04,2023-01-05,2023-02-09,0.054954134439630736,0.05440012842530795,0.054954134439630736,-0.0005540060143227887,-0.0005540060143227887,4654,931,925,0.0064446831364124435,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA|UNFILLED_CASH
2023-02-08,2023-02-09,2023-03-09,0.02490467522232285,0.024756277865066734,0.02490467522232285,-0.00014839735725611508,-0.00014839735725611508,4692,938,936,0.002132196162046962,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2023-03-08,2023-03-09,2023-04-07,-0.02641968347753791,-0.026251146033977824,-0.02641968347753791,0.00016853744356008782,0.00016853744356008782,4725,945,942,0.0031746031746030523,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2023-04-06,2023-04-07,2023-05-10,-5.413580726944256e-05,-6.13689442395815e-05,-5.413580726944256e-05,-7.2331369701389425e-06,-7.2331369701389425e-06,4747,949,941,0.008429926238145535,SAME_SIGNAL_DATE|UNFILLED_CASH
2023-05-09,2023-05-10,2023-06-07,-0.030858370876645176,-0.030757831291037263,-0.030858370876645176,0.00010053958560791304,0.00010053958560791304,4714,943,943,0.0,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2023-06-06,2023-06-07,2023-07-07,0.00824617477789854,0.00819192051018236,0.00824617477789854,-5.4254267716179194e-05,-5.4254267716179194e-05,4742,948,946,0.0021097046413502962,SAME_SIGNAL_DATE
2023-07-06,2023-07-07,2023-08-04,0.05552307250223903,0.05520407878318334,0.05552307250223903,-0.0003189937190556866,-0.0003189937190556866,4773,955,953,0.0020942408376962707,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2023-08-03,2023-08-04,2023-09-01,-0.046544144302635315,-0.04631217898129103,-0.046544144302635315,0.00023196532134428516,0.00023196532134428516,4791,958,956,0.002087682672233915,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2023-08-31,2023-09-01,2023-10-09,0.005982414724066229,0.005959062055961306,0.005982414724066229,-2.335266810492287e-05,-2.335266810492287e-05,4818,964,964,0.0,SAME_SIGNAL_DATE
2023-09-28,2023-10-09,2023-11-06,-0.010957707620971079,-0.010907406230713512,-0.010957707620971079,5.0301390257566705e-05,5.0301390257566705e-05,4844,969,967,0.002063983488132193,SAME_SIGNAL_DATE
2023-11-03,2023-11-06,2023-12-04,0.012121477070903316,0.012067231118173316,0.012121477070903316,-5.4245952730000435e-05,-5.4245952730000435e-05,4878,976,975,0.0010245901639344135,SAME_SIGNAL_DATE
2023-12-01,2023-12-04,2024-01-02,-0.021891236786480806,-0.021808286289368706,-0.021891236786480806,8.295049711209979e-05,8.295049711209979e-05,4910,982,981,0.0010183299389002753,SAME_SIGNAL_DATE
2023-12-29,2024-01-02,2024-01-30,-0.05573029846007791,-0.05551115676374174,-0.05573029846007791,0.00021914169633616837,0.00021914169633616837,4930,986,985,0.0010141987829614951,SAME_SIGNAL_DATE|COST_OR_CASH_FORMULA
2024-01-29,2024-01-30,2024-03-06,-0.01393436943149626,-0.013841440209176104,-0.01393436943149626,9.292922232015735e-05,9.292922232015735e-05,4946,989,985,0.004044489383215333,SAME_SIGNAL_DATE
