signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2014-12-10,2014-12-11,2015-01-12,169,158,-0.001621332839176981,-1713.316054949537
2015-01-09,2015-01-12,2015-02-09,170,158,0.06590986112643837,69536.20653788396
2015-02-06,2015-02-09,2015-03-16,169,158,0.14882228151463717,167358.98614533874
2015-03-13,2015-03-16,2015-04-14,168,157,0.20000625500137392,258391.07350152056
2015-04-13,2015-04-14,2015-05-13,163,154,0.043287694651487296,67109.1743183001
2015-05-12,2015-05-13,2015-06-10,166,142,0.18507497251444782,299343.0756606965
2015-06-09,2015-06-10,2015-07-09,160,95,-0.21938544148385863,-420508.86286627804
2015-07-08,2015-07-09,2015-08-06,107,59,0.21222437190861698,317540.5941150824
2015-08-05,2015-08-06,2015-09-07,154,146,-0.19878704954185578,-360557.96608470706
2015-09-02,2015-09-07,2015-10-12,153,145,0.15215149793442517,221111.43348248093
2015-10-09,2015-10-12,2015-11-09,155,149,0.18748332508397247,313911.48389774165
2015-11-06,2015-11-09,2015-12-07,160,156,-0.0008456092963575745,-1681.2868852165993
2015-12-04,2015-12-07,2016-01-05,164,157,-0.10776203795219352,-214077.22851428483
2016-01-05,2016-01-06,2016-02-03,166,165,-0.22056282973434138,-390946.8334744272
2016-02-02,2016-02-03,2016-03-09,166,162,0.02604469020925526,35982.03186185309
2016-03-08,2016-03-09,2016-04-07,167,156,0.16840988020988767,238726.3356853237
2016-04-06,2016-04-07,2016-05-06,165,160,-0.020034114774575285,-33181.66261901101
2016-05-05,2016-05-06,2016-06-03,165,161,-0.04191923425614774,-68038.11668065563
2016-06-02,2016-06-03,2016-07-05,165,160,0.03418604399707581,53160.60460459697
2016-07-04,2016-07-05,2016-08-02,166,162,-0.012369465958502524,-19892.560470191762
2016-08-01,2016-08-02,2016-08-30,167,160,0.05340402447494208,84821.94597639726
2016-08-29,2016-08-30,2016-09-29,167,161,-0.029567977742844254,-49471.017330254894
2016-09-28,2016-09-29,2016-11-03,164,158,0.02430576198424861,39464.22498630686
2016-11-02,2016-11-03,2016-12-01,167,165,0.02220441169475129,36928.6323977001
2016-11-30,2016-12-01,2016-12-29,164,161,-0.053244703922337044,-90518.66094889655
2016-12-28,2016-12-29,2017-02-03,179,175,-0.022416433199370367,-36079.9526053993
2017-01-26,2017-02-03,2017-03-03,180,179,0.034985276882468774,55047.633760084864
2017-03-02,2017-03-03,2017-03-31,179,175,-0.02545618033724306,-41455.36571544013
2017-03-30,2017-03-31,2017-05-03,178,169,-0.04633088100142624,-73529.13248035079
2017-05-02,2017-05-03,2017-06-02,177,167,-0.11948728373302753,-180845.7437163156
2017-06-01,2017-06-02,2017-06-30,177,176,0.06016720859662006,80182.96268549748
2017-06-29,2017-06-30,2017-07-28,177,177,0.007342465624317951,10373.81562250387
2017-07-27,2017-07-28,2017-08-25,182,181,0.01815985208647186,25845.566291297087
2017-08-24,2017-08-25,2017-09-22,182,180,0.047512248516510924,68848.62913447013
2017-09-21,2017-09-22,2017-10-27,183,180,0.005468727233312265,8301.089296010556
2017-10-26,2017-10-27,2017-11-24,182,180,-0.11284243344354361,-172222.4780427378
2017-11-23,2017-11-24,2017-12-22,181,179,-0.009038707319037331,-12238.395263428334
2017-12-21,2017-12-22,2018-01-22,182,177,0.001904396960190624,2555.243677566992
2018-01-19,2018-01-22,2018-02-26,181,176,-0.0852799496783142,-114643.1368816914
2018-02-23,2018-02-26,2018-03-26,180,177,-0.00010499023227850124,-129.10356079484336
2018-03-23,2018-03-26,2018-04-25,181,178,0.020596704766101537,25324.534367471468
2018-04-24,2018-04-25,2018-05-25,179,174,-0.0026885662382239994,-3373.794512351975
2018-05-24,2018-05-25,2018-06-25,180,175,-0.16968427198174119,-212358.8057784827
2018-06-22,2018-06-25,2018-07-23,179,179,0.030893782381446133,32102.808817176614
2018-07-20,2018-07-23,2018-08-20,181,180,-0.043277547353038126,-46360.54256309895
2018-08-17,2018-08-20,2018-09-17,185,184,-0.026887141128948078,-27556.018185228924
2018-09-14,2018-09-17,2018-10-23,185,183,-0.09954059502655177,-99273.94486626296
2018-10-22,2018-10-23,2018-11-20,185,183,0.15221199357830995,136693.5617862041
2018-11-19,2018-11-20,2018-12-18,189,189,-0.05320177320848496,-55050.045836098725
2018-12-17,2018-12-18,2019-01-17,189,189,0.014922956239779461,14619.882383316755
2019-01-16,2019-01-17,2019-02-21,189,189,0.08493189091132192,84448.68325741868
2019-02-20,2019-02-21,2019-03-21,189,185,0.21420979528243178,231080.81492635468
2019-03-20,2019-03-21,2019-04-19,189,185,0.05285336960457854,69229.46522573591
2019-04-18,2019-04-19,2019-05-22,188,188,-0.13148249276024881,-181323.50984122045
2019-05-21,2019-05-22,2019-06-20,187,184,-0.04006972512762719,-47993.35695378948
2019-06-19,2019-06-20,2019-07-18,188,187,0.003579287765309358,4115.295922216261
2019-07-17,2019-07-18,2019-08-15,188,188,-0.09767298218710796,-112701.73230455664
2019-08-14,2019-08-15,2019-09-12,189,189,0.15999671942907767,166583.19326303957
2019-09-11,2019-09-12,2019-10-18,319,316,-0.05009600484808252,-60503.42474622512
2019-10-17,2019-10-18,2019-11-15,325,323,-0.05418449438470818,-62162.94845644059
2019-11-14,2019-11-15,2019-12-13,326,323,0.042361976073268304,45966.265403275844
2019-12-12,2019-12-13,2020-01-13,325,322,0.09055193391089911,102418.70970217092
2020-01-10,2020-01-13,2020-02-18,330,325,-0.015053094418595703,-18567.5117819258
2020-02-17,2020-02-18,2020-03-17,333,328,-0.025044239431434412,-30426.26123386016
2020-03-16,2020-03-17,2020-04-15,332,328,-0.001656062846848827,-1961.5639270979445
2020-04-14,2020-04-15,2020-05-18,335,334,0.046914677466357135,55477.20491077611
2020-05-15,2020-05-18,2020-06-15,334,330,-0.0018048004992305966,-2234.3249134658836
2020-06-12,2020-06-15,2020-07-15,335,330,0.20089978272977693,248263.04033419327
2020-07-14,2020-07-15,2020-08-12,334,330,-0.007944410762148468,-11789.654004977783
2020-08-11,2020-08-12,2020-09-09,341,339,-0.024180557570783745,-35599.318818935426
2020-09-08,2020-09-09,2020-10-15,344,343,0.0002880288630759953,413.79082239209674
2020-10-14,2020-10-15,2020-11-12,348,347,-0.046588912996540444,-66950.2946902453
2020-11-11,2020-11-12,2020-12-10,358,358,-0.019679575694907636,-26962.852983735036
2020-12-09,2020-12-10,2021-01-08,363,362,-0.05581710099155912,-74969.64263622579
2021-01-07,2021-01-08,2021-02-05,368,367,-0.0886144568969055,-112377.37273070565
2021-02-04,2021-02-05,2021-03-12,370,367,0.053473299119028095,61803.54820476286
2021-03-11,2021-03-12,2021-04-12,374,373,0.016207266506811147,19733.755176619394
2021-04-09,2021-04-12,2021-05-13,379,377,-0.004321677095222021,-5347.300279756542
2021-05-12,2021-05-13,2021-06-10,379,378,0.06495015475886468,80016.85923027247
2021-06-09,2021-06-10,2021-07-09,386,385,0.003736527651290844,4902.287665612996
2021-07-08,2021-07-09,2021-08-06,393,393,0.004708544652688662,6200.647087378427
2021-08-05,2021-08-06,2021-09-03,404,400,0.03714424997381194,49145.302186502144
2021-09-02,2021-09-03,2021-10-12,411,410,-0.021521726187364476,-29532.939932908397
2021-10-11,2021-10-12,2021-11-09,418,418,0.009581863083172104,12865.620246393373
2021-11-08,2021-11-09,2021-12-07,424,421,0.0800939502889424,108573.04578749998
2021-12-06,2021-12-07,2022-01-05,429,429,0.03713228556595638,54367.01922233333
2022-01-04,2022-01-05,2022-02-09,435,434,-0.10740939835659025,-163102.37263092957
2022-02-08,2022-02-09,2022-03-09,442,440,-0.034895335959108986,-47297.44582157931
2022-03-08,2022-03-09,2022-04-08,447,444,-0.03053407110386841,-39941.9654359594
2022-04-07,2022-04-08,2022-05-11,452,448,-0.1187524823655558,-150598.264278766
2022-05-10,2022-05-11,2022-06-09,450,448,0.08518461532016608,95199.86726690247
2022-06-08,2022-06-09,2022-07-07,456,456,0.016228611621662337,19681.589589234907
2022-07-06,2022-07-07,2022-08-04,462,461,-0.001439082190621277,-1773.6005763842259
2022-08-03,2022-08-04,2022-09-01,469,469,-0.0054714828149979855,-6733.638954071561
2022-08-31,2022-09-01,2022-09-30,473,472,-0.08913023817596899,-109090.54080797103
2022-09-29,2022-09-30,2022-11-04,476,476,0.08087763257930636,90166.81786223524
2022-11-03,2022-11-04,2022-12-02,483,483,0.01876596036968814,22613.388150153914
2022-12-01,2022-12-02,2022-12-30,610,609,-0.05691322966793322,-69868.67372714845
2022-12-29,2022-12-30,2023-02-06,614,613,0.11847741927964184,137169.16859685117
2023-02-03,2023-02-06,2023-03-06,617,617,0.024745741432518065,32044.13937296183
2023-03-03,2023-03-06,2023-04-03,622,621,-0.019684866835724457,-26121.417747876607
2023-03-31,2023-04-03,2023-05-05,623,620,-0.043861928468380884,-57058.15082838829
2023-05-04,2023-05-05,2023-06-02,619,617,-0.002298134537396357,-2858.419929862721
2023-06-01,2023-06-02,2023-07-04,622,621,-0.008363990780570485,-10379.2246346178
2023-07-03,2023-07-04,2023-08-01,628,627,-0.017161146090893142,-21117.861791187897
2023-07-31,2023-08-01,2023-08-29,638,638,-0.08116935662322777,-98169.83821078972
2023-08-28,2023-08-29,2023-09-26,644,642,0.029297252514727035,32557.29664429673
2023-09-25,2023-09-26,2023-11-01,650,649,-0.0009042200718659688,-1034.2758855524007
2023-10-31,2023-11-01,2023-11-29,655,652,0.041769537651075606,47734.134057481075
2023-11-28,2023-11-29,2023-12-27,657,652,-0.0777259522747118,-92535.22516711755
2023-12-26,2023-12-27,2024-01-25,659,655,-0.11001155468696944,-120792.32056887622
2024-01-24,2024-01-25,2024-03-01,661,656,-0.0038396666993478767,-3752.1389941192465
2024-02-29,2024-03-01,2024-03-29,664,655,0.021799846291078007,21221.108531704638
