date,asof_date,open_interest,mm_long,mm_short,mm_net,mm_net_oi,com_net,com_net_oi,knowledge_time_utc
2025-03-21,2025-03-18,1768386.0,175659.0,83396.0,92263.0,0.05217356391647525,240139.0,0.1357955785671228,2025-03-21T21:00:00Z
2025-03-28,2025-03-25,1783978.0,181704.0,88461.0,93243.0,0.05226690015235614,244181.0,0.13687444576110244,2025-03-28T21:00:00Z
2025-04-04,2025-04-01,1836468.0,188212.0,86795.0,101417.0,0.05522394073841744,271803.0,0.1480031233868491,2025-04-04T21:00:00Z
2025-04-11,2025-04-08,1991545.0,155667.0,107128.0,48539.0,0.02437253489125277,298125.0,0.1496953370373253,2025-04-11T21:00:00Z
2025-04-18,2025-04-15,1918217.0,179562.0,99649.0,79913.0,0.04166004159070637,292787.0,0.15263497299836254,2025-04-18T21:00:00Z
2025-04-25,2025-04-22,1860519.0,195213.0,63478.0,131735.0,0.07080551179536462,282430.0,0.15180172844244,2025-04-25T21:00:00Z
2025-05-02,2025-04-29,1896516.0,200874.0,60843.0,140031.0,0.07383591807292952,263071.0,0.13871277648066244,2025-05-02T21:00:00Z
2025-05-09,2025-05-06,1982266.0,208513.0,79938.0,128575.0,0.06486263700229938,247819.0,0.1250180349155966,2025-05-09T21:00:00Z
2025-05-16,2025-05-13,1948099.0,191026.0,72930.0,118096.0,0.06062114913051134,253242.0,0.1299944202014374,2025-05-16T21:00:00Z
2025-05-23,2025-05-20,1873273.0,187115.0,75236.0,111879.0,0.059723809610238335,256419.0,0.13688287825639936,2025-05-23T21:00:00Z
2025-05-30,2025-05-27,1943708.0,181394.0,77447.0,103947.0,0.053478711822969295,270393.0,0.13911194479829275,2025-05-30T21:00:00Z
2025-06-06,2025-06-03,2010313.0,207243.0,62612.0,144631.0,0.07194451809245625,257285.0,0.12798255793998248,2025-06-06T21:00:00Z
2025-06-13,2025-06-10,2017212.0,213624.0,52047.0,161577.0,0.08009916657247726,245475.0,0.12169023384750835,2025-06-13T21:00:00Z
2025-06-20,2025-06-17,1938664.0,212225.0,41620.0,170605.0,0.08800132462355519,257783.0,0.13296940573508353,2025-06-20T21:00:00Z
2025-06-27,2025-06-24,1961998.0,208829.0,47342.0,161487.0,0.08230742335109414,258118.0,0.1315587477663076,2025-06-27T21:00:00Z
2025-07-04,2025-07-01,1989440.0,219361.0,44728.0,174633.0,0.08777997828534663,258199.0,0.1297847635515522,2025-07-04T21:00:00Z
2025-07-11,2025-07-08,1991225.0,196448.0,50751.0,145697.0,0.07316953131866062,272897.0,0.13704980602393,2025-07-11T21:00:00Z
2025-07-18,2025-07-15,2069099.0,163283.0,71514.0,91769.0,0.044352155213452815,303419.0,0.14664305574552014,2025-07-18T21:00:00Z
2025-07-25,2025-07-22,2013304.0,174213.0,75976.0,98237.0,0.04879392282536567,286090.0,0.14209975244672438,2025-07-25T21:00:00Z
2025-08-01,2025-07-29,2028873.0,177357.0,79970.0,97387.0,0.04800054020138274,291111.0,0.14348409190718198,2025-08-01T21:00:00Z
2025-08-08,2025-08-05,2036424.0,164194.0,82857.0,81337.0,0.039941092817605765,288472.0,0.14165615804960066,2025-08-08T21:00:00Z
2025-08-15,2025-08-12,2010959.0,144004.0,95139.0,48865.0,0.02429935170234699,299912.0,0.14913879397839538,2025-08-15T21:00:00Z
2025-08-22,2025-08-19,1922821.0,143330.0,115885.0,27445.0,0.014273299490696221,297794.0,0.15487349056412428,2025-08-22T21:00:00Z
2025-08-29,2025-08-26,1912554.0,145935.0,121314.0,24621.0,0.012873362007033528,298128.0,0.15587952026452587,2025-08-29T21:00:00Z
2025-09-05,2025-09-02,1987861.0,143970.0,116647.0,27323.0,0.013744924821202287,299736.0,0.1507831785019174,2025-09-05T21:00:00Z
2025-09-12,2025-09-09,1957115.0,130574.0,120572.0,10002.0,0.00511058369078976,301400.0,0.15400219200200294,2025-09-12T21:00:00Z
2025-09-19,2025-09-16,1962620.0,138586.0,101787.0,36799.0,0.018749936309626927,292741.0,0.1491582680294708,2025-09-19T21:00:00Z
2025-09-26,2025-09-23,1936690.0,124884.0,98401.0,26483.0,0.01367436192679262,283712.0,0.1464932436270131,2025-09-26T21:00:00Z
2025-10-03,2025-09-30,2006358.0,118270.0,104217.0,14053.0,0.0070042335415713445,273661.0,0.1363968942731058,2025-10-03T21:00:00Z
2025-10-10,2025-10-07,2036074.0,118017.0,135498.0,-17481.0,-0.008585640796945494,294284.0,0.14453502181158445,2025-10-10T21:00:00Z
2025-10-17,2025-10-14,2066590.0,130907.0,149673.0,-18766.0,-0.009080659443818077,295445.0,0.14296256151437875,2025-10-17T21:00:00Z
2025-10-24,2025-10-21,1997649.0,128075.0,166229.0,-38154.0,-0.019099451405126727,309536.0,0.15495014389414757,2025-10-24T21:00:00Z
2025-10-31,2025-10-28,1891657.0,139241.0,147841.0,-8600.0,-0.0045462787386931144,297846.0,0.15745243455869642,2025-10-31T21:00:00Z
2025-11-07,2025-11-04,1924327.0,139453.0,131716.0,7737.0,0.004020626431994146,277216.0,0.14405867609818912,2025-11-07T21:00:00Z
2025-11-14,2025-11-10,1913442.0,132353.0,143999.0,-11646.0,-0.006086413907502814,271318.0,0.14179577954283432,2025-11-14T21:00:00Z
2025-11-21,2025-11-18,1868023.0,133720.0,146391.0,-12671.0,-0.006783107060244976,276037.0,0.14776959384333063,2025-11-21T21:00:00Z
2025-11-28,2025-11-25,1890503.0,130042.0,167052.0,-37010.0,-0.0195768004599834,273875.0,0.1448688523636302,2025-11-28T21:00:00Z
2025-12-05,2025-12-02,1914667.0,130467.0,165235.0,-34768.0,-0.01815877121191309,273252.0,0.14271515621254244,2025-12-05T21:00:00Z
2025-12-12,2025-12-09,1867966.0,136194.0,129316.0,6878.0,0.0036820798665500335,252183.0,0.13500406324312111,2025-12-12T21:00:00Z
2025-12-19,2025-12-16,1916438.0,144673.0,144599.0,74.0,3.861330238703261e-05,247515.0,0.12915366946386994,2025-12-19T21:00:00Z
2025-12-26,2025-12-23,1863543.0,146806.0,135446.0,11360.0,0.006095915146578318,245148.0,0.13154941957336105,2025-12-26T21:00:00Z
2026-01-02,2025-12-30,1898257.0,146234.0,130491.0,15743.0,0.008293397574722496,235605.0,0.12411649212935867,2026-01-02T21:00:00Z
2026-01-09,2026-01-06,1968879.0,148771.0,124243.0,24528.0,0.012457850380851235,223120.0,0.1133233682719964,2026-01-09T21:00:00Z
2026-01-16,2026-01-13,2018789.0,174209.0,126639.0,47570.0,0.023563631464209485,229841.0,0.11385092746195863,2026-01-16T21:00:00Z
2026-01-23,2026-01-20,1964359.0,169655.0,122155.0,47500.0,0.02418091601382436,204437.0,0.1040731353077518,2026-01-23T21:00:00Z
2026-01-30,2026-01-27,2035649.0,176380.0,117333.0,59047.0,0.029006474102362442,192338.0,0.09448485470727026,2026-01-30T21:00:00Z
2026-02-06,2026-02-03,2091314.0,189550.0,112790.0,76760.0,0.03670419650038206,170640.0,0.08159463380439283,2026-02-06T21:00:00Z
2026-02-13,2026-02-10,2070538.0,191747.0,112601.0,79146.0,0.03822484784147888,168124.0,0.08119821997954155,2026-02-13T21:00:00Z
2026-02-20,2026-02-17,2087493.0,183954.0,120169.0,63785.0,0.03055579108528747,156331.0,0.07488935292238105,2026-02-20T21:00:00Z
2026-02-27,2026-02-24,2102705.0,193433.0,125733.0,67700.0,0.0321966229214274,130763.0,0.062187991182785986,2026-02-27T21:00:00Z
2026-03-06,2026-03-03,2073033.0,187335.0,118950.0,68385.0,0.03298789744302189,178669.0,0.0861872435219314,2026-03-06T21:00:00Z
2026-03-13,2026-03-10,2051321.0,189998.0,97876.0,92122.0,0.044908622297534125,212558.0,0.10362005751415795,2026-03-13T21:00:00Z
2026-03-20,2026-03-17,2081576.0,189353.0,92982.0,96371.0,0.0462971325572547,249396.0,0.11981114309542386,2026-03-20T21:00:00Z
2026-03-27,2026-03-24,2002065.0,181139.0,86803.0,94336.0,0.04711934927187679,267288.0,0.13350615489507084,2026-03-27T21:00:00Z
2026-04-03,2026-03-31,2030970.0,177780.0,104433.0,73347.0,0.03611427052098259,287728.0,0.14167023638950846,2026-04-03T21:00:00Z
2026-04-10,2026-04-07,2037857.0,186768.0,108068.0,78700.0,0.03861900025369788,293113.0,0.14383393928033222,2026-04-10T21:00:00Z
2026-04-17,2026-04-14,2094492.0,200130.0,101762.0,98368.0,0.046965087477058874,293996.0,0.14036625587493293,2026-04-17T21:00:00Z
2026-04-24,2026-04-21,1984747.0,200831.0,100944.0,99887.0,0.0503273213160166,314305.0,0.1583602343270956,2026-04-24T21:00:00Z
2026-05-01,2026-04-28,2017038.0,193329.0,112998.0,80331.0,0.0398262204281724,320120.0,0.15870796683057037,2026-05-01T21:00:00Z
2026-05-08,2026-05-05,2067827.0,185755.0,114964.0,70791.0,0.03423448866853949,337501.0,0.16321529799156312,2026-05-08T21:00:00Z
2026-05-15,2026-05-12,2081927.0,187332.0,114531.0,72801.0,0.0349680848560012,357407.0,0.1716712449571959,2026-05-15T21:00:00Z
2026-05-22,2026-05-19,2002950.0,207565.0,109346.0,98219.0,0.04903717017399336,372149.0,0.18580044434459173,2026-05-22T21:00:00Z
2026-05-29,2026-05-26,2003795.0,200581.0,120657.0,79924.0,0.03988631571592902,366141.0,0.18272378162436775,2026-05-29T21:00:00Z
2026-06-05,2026-06-02,2025180.0,218787.0,128022.0,90765.0,0.04481823837881077,358016.0,0.17678231070818395,2026-06-05T21:00:00Z
2026-06-12,2026-06-09,2006635.0,213483.0,118758.0,94725.0,0.04720589444517812,365942.0,0.1823660007923713,2026-06-12T21:00:00Z
2026-06-19,2026-06-16,2007709.0,220173.0,123945.0,96228.0,0.04792925668012645,378716.0,0.18863092211072421,2026-06-19T21:00:00Z
2026-06-26,2026-06-23,1911877.0,209683.0,126811.0,82872.0,0.04334588469864955,378876.0,0.19816965212720275,2026-06-26T21:00:00Z
2026-07-03,2026-06-30,1914443.0,203601.0,122319.0,81282.0,0.04245725780292231,371227.0,0.19390861989623093,2026-07-03T21:00:00Z
2026-07-10,2026-07-07,1905761.0,193113.0,129072.0,64041.0,0.03360389891492165,390293.0,0.20479640416610478,2026-07-10T21:00:00Z
2026-07-17,2026-07-14,1875496.0,181161.0,119187.0,61974.0,0.033044058744993325,399298.0,0.21290261349531003,2026-07-17T21:00:00Z
2026-07-24,2026-07-21,1864487.0,187469.0,123490.0,63979.0,0.0343145326301551,383350.0,0.20560615332796636,2026-07-24T21:00:00Z
2026-07-31,2026-07-28,1859795.0,193959.0,101016.0,92943.0,0.049974862820902306,351790.0,0.18915525635889976,2026-07-31T21:00:00Z
2026-08-07,2026-08-04,1886816.0,189518.0,102560.0,86958.0,0.04608716483218289,334920.0,0.17750538473279853,2026-08-07T21:00:00Z
2026-08-14,2026-08-11,1892429.0,190554.0,110638.0,79916.0,0.04222932538023884,339197.0,0.17923895691727404,2026-08-14T21:00:00Z
2026-08-21,2026-08-18,1888960.0,195538.0,108059.0,87479.0,0.046310668304252074,315517.0,0.16703212349652719,2026-08-21T21:00:00Z
