signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2018-11-29,2018-11-30,2018-12-28,690,687,-0.04811968457432181,-28394.658420048887
2018-12-27,2018-12-28,2019-01-29,691,681,0.029685836420825007,16674.219435825362
2019-01-30,2019-01-31,2019-03-07,693,665,0.27112297017205633,156807.66040573164
2019-03-28,2019-03-29,2019-04-29,692,668,0.012308997291218038,9049.221204294125
2019-04-29,2019-04-30,2019-05-31,691,674,-0.04363578787004452,-32474.647600719705
2019-05-30,2019-05-31,2019-07-01,690,686,0.0023819349627918207,1695.3323159416905
2019-06-28,2019-07-01,2019-07-29,692,688,-0.04723581964108192,-33699.97883797879
2019-07-30,2019-07-31,2019-08-28,694,685,-0.013562152262954763,-9218.753650894272
2019-08-29,2019-08-30,2019-09-30,696,691,-0.01435471195075344,-9625.156570776599
2019-09-27,2019-09-30,2019-11-04,703,698,-0.008148676685497347,-5385.438334977021
2019-11-28,2019-11-29,2019-12-27,707,704,0.0566053773391737,37105.4956891085
2019-12-30,2019-12-31,2020-02-06,712,702,-0.08962071766720892,-62072.86369954434
2020-02-27,2020-02-28,2020-03-27,722,716,-0.02377056900021335,-14988.401146046817
2020-03-30,2020-03-31,2020-04-29,725,701,-0.018725345270414806,-11526.50017010863
2020-04-29,2020-04-30,2020-06-02,722,691,0.049498252781469354,29898.40893248259
2020-06-29,2020-06-30,2020-07-28,721,708,0.11035514086130682,69957.21272449149
2020-07-30,2020-07-31,2020-08-28,725,718,0.00826613590163272,5818.4107517688535
2020-08-28,2020-08-31,2020-09-28,729,716,-0.07359184423680132,-52228.39783866913
2020-09-29,2020-09-30,2020-11-05,738,735,-0.008884394959602915,-5841.269499290502
2020-11-27,2020-11-30,2020-12-28,762,755,-0.021008963337250552,-13690.153701264178
2020-12-30,2020-12-31,2021-01-29,769,755,-0.049811739195468,-31777.08985182061
2021-01-28,2021-01-29,2021-03-05,774,766,0.0358285584290583,21718.079151231097
2021-03-30,2021-03-31,2021-04-29,791,767,0.011341702359761285,7121.282320145634
2021-04-29,2021-04-30,2021-06-02,795,779,0.05274198203517866,33491.47846672742
2021-06-29,2021-06-30,2021-07-28,817,805,-0.029170522042887392,-19500.422324141953
2021-07-29,2021-07-30,2021-08-27,827,824,0.07471680148745952,48490.98905822309
2021-08-30,2021-08-31,2021-09-30,838,829,-0.007019705027227263,-4896.160792844952
2021-09-29,2021-09-30,2021-11-04,845,842,-0.035361503729261834,-24491.092798003345
2021-11-29,2021-11-30,2021-12-28,860,856,0.053573519128597535,35792.514015603694
2021-12-30,2021-12-31,2022-02-07,869,856,-0.0697398996464692,-49089.453021662426
2022-01-28,2022-02-07,2022-03-07,875,860,0.05603165530135823,36689.74739507132
2022-03-30,2022-03-31,2022-05-05,889,852,-0.12288395804403474,-84973.47850409453
2022-04-29,2022-05-05,2022-06-02,890,861,0.10087119317372406,61180.41488472535
2022-06-29,2022-06-30,2022-07-28,905,897,0.006468531229290919,4319.042191137327
2022-07-28,2022-07-29,2022-08-26,908,900,-0.01007894031216483,-6773.245875056367
2022-08-30,2022-08-31,2022-09-29,915,908,-0.08302111963846248,-55229.50076312688
2022-09-29,2022-09-30,2022-11-04,920,915,0.02766652147543791,16877.045576357865
2022-11-29,2022-11-30,2022-12-28,938,921,-0.03247770931389271,-20360.079231915064
2022-12-29,2022-12-30,2023-02-06,943,936,0.0669244867145058,40591.96746750618
2023-02-27,2023-02-28,2023-03-28,951,948,-0.016378167014785783,-10598.73493373557
2023-03-30,2023-03-31,2023-05-04,956,929,-0.011251750073811073,-7162.0437960487325
2023-04-28,2023-05-04,2023-06-01,954,930,-0.022407845492030343,-14102.714841194218
2023-05-31,2023-06-01,2023-07-03,955,946,0.010224188505879805,6290.5581147191115
2023-06-30,2023-07-03,2023-07-31,964,956,0.03261141775352416,20269.721120613278
2023-07-28,2023-07-31,2023-08-28,968,935,-0.03018960386386116,-19376.370536969393
2023-08-30,2023-08-31,2023-09-28,975,969,-0.02110879564345758,-13139.090600852971
2023-09-27,2023-09-28,2023-11-03,981,977,-0.01624497945913439,-9898.18221991614
2023-11-29,2023-11-30,2023-12-28,989,984,-0.04982813374175421,-29867.43046978349
2023-12-28,2023-12-29,2024-01-29,991,982,-0.02517115554506333,-14336.018754954566
2024-01-30,2024-01-31,2024-03-07,993,974,0.005581495795486058,3098.8772962610237
