signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2012-11-21,2012-11-22,2012-12-20,466,460,-0.014358505196185423,-4644.4793785447255
2012-12-19,2012-12-20,2013-01-22,464,459,0.19714204044906714,62853.003422185546
2013-01-21,2013-01-22,2013-02-26,463,451,0.016427915858284292,6270.106825585419
2013-02-25,2013-02-26,2013-03-26,465,448,-0.0029588439652113996,-1147.8658034428954
2013-03-25,2013-03-26,2013-04-25,464,452,-0.026137642236692793,-10109.939329307526
2013-04-24,2013-04-25,2013-05-28,465,449,0.07110574143519277,26784.552140578104
2013-05-27,2013-05-28,2013-06-28,465,450,-0.16859465415321584,-68023.0133434842
2013-06-27,2013-06-28,2013-07-26,464,450,0.10372465176527368,34794.20076913072
2013-07-25,2013-07-26,2013-08-23,463,448,0.07342455175986728,27184.84907613136
2013-08-22,2013-08-23,2013-09-24,462,453,0.029425478556379225,11694.473695707857
2013-09-23,2013-09-24,2013-10-29,461,440,-0.0050008440386504205,-2045.9516681287205
2013-10-28,2013-10-29,2013-11-26,462,440,0.06042623203777575,24598.027690272662
2013-11-25,2013-11-26,2013-12-24,459,443,-0.024549431032494518,-10597.335056196956
2013-12-23,2013-12-24,2014-01-22,460,438,0.11020030334618336,46402.70422760339
2014-01-21,2014-01-22,2014-02-26,460,441,0.057128899080746365,26706.544387975067
2014-02-25,2014-02-26,2014-03-26,457,434,-0.0123412276058108,-6098.852777715132
2014-03-25,2014-03-26,2014-04-24,457,437,-0.05839678844350438,-28502.67868656316
2014-04-23,2014-04-24,2014-05-26,459,444,-0.07046583057781752,-32384.94917768956
2014-05-23,2014-05-26,2014-06-24,457,422,0.002970394964197265,1268.949104027939
2014-06-23,2014-06-24,2014-07-22,454,418,0.0023451907842255704,1004.8385690049035
2014-07-21,2014-07-22,2014-08-19,450,425,0.102588046526779,44058.751726948656
2014-08-18,2014-08-19,2014-09-17,450,417,0.040309277425575996,19087.705312600126
2014-09-16,2014-09-17,2014-10-22,452,425,0.05125693197712344,25250.139826605795
2014-10-21,2014-10-22,2014-11-19,453,431,-0.010683695004170324,-5532.756203140656
2014-11-18,2014-11-19,2014-12-17,455,419,0.04221495634424599,21628.259100171097
2014-12-16,2014-12-17,2015-01-16,456,428,-0.08800624049954198,-46992.22291708627
2015-01-15,2015-01-16,2015-02-13,454,428,0.12114771709721195,58995.599910304474
2015-02-12,2015-02-13,2015-03-20,458,412,0.21244136558247217,115986.19686610054
2015-03-19,2015-03-20,2015-04-20,452,398,0.10928887694326961,72344.2355897614
2015-04-17,2015-04-20,2015-05-19,450,380,0.1820331116783076,133666.63659933372
2015-05-18,2015-05-19,2015-06-16,452,384,0.0736889764762414,63959.46081003721
2015-06-15,2015-06-16,2015-07-15,438,215,-0.1655663841275542,-154295.38200124854
2015-07-14,2015-07-15,2015-08-12,381,258,0.029367348842954666,22836.90775268292
2015-08-11,2015-08-12,2015-09-11,443,424,-0.2795321094372367,-223755.97740404133
2015-09-10,2015-09-11,2015-10-16,456,430,0.17999675882823096,103805.95281080902
2015-10-15,2015-10-16,2015-11-13,460,434,0.22220703203197445,151215.45731693425
2015-11-12,2015-11-13,2015-12-11,478,452,-0.017471956035420733,-14531.97676914907
2015-12-10,2015-12-11,2016-01-11,491,462,-0.16352742108309293,-133634.53585925174
2016-01-08,2016-01-11,2016-02-15,495,472,-0.11471947958367723,-78418.22334151191
2016-02-05,2016-02-15,2016-03-14,499,468,-0.028664284206254553,-17346.099762301892
2016-03-11,2016-03-14,2016-04-12,501,450,0.19866345999100243,116774.52020541904
2016-04-11,2016-04-12,2016-05-11,491,463,-0.1174061999170859,-82721.4987808218
2016-05-10,2016-05-11,2016-06-08,495,468,0.02064460890694164,12837.92680945166
2016-06-07,2016-06-08,2016-07-08,500,481,0.043925114183736014,27878.902978259255
2016-07-07,2016-07-08,2016-08-05,507,485,-0.08465953384839775,-56092.91373384639
2016-08-04,2016-08-05,2016-09-02,516,502,0.029466062702026674,17870.507998137386
2016-09-01,2016-09-02,2016-10-11,521,502,-0.003478015943137569,-2171.492792801466
2016-10-10,2016-10-11,2016-11-08,521,500,0.015522906495007538,9657.989952845965
2016-11-07,2016-11-08,2016-12-06,533,515,-0.013243753028367111,-8367.861919066869
2016-12-05,2016-12-06,2017-01-04,535,518,-0.07191403719233713,-44836.01302441687
2017-01-03,2017-01-04,2017-02-08,540,522,-0.07284970458576923,-42153.08025536756
2017-02-07,2017-02-08,2017-03-08,547,525,0.06058309924174976,32501.480783335282
2017-03-07,2017-03-08,2017-04-07,553,534,-0.03147985316905344,-17911.380570166395
2017-04-06,2017-04-07,2017-05-08,565,541,-0.12851489480040246,-70820.4183427305
2017-05-05,2017-05-08,2017-06-07,565,544,-0.11157877588131404,-53585.41322721675
2017-06-06,2017-06-07,2017-07-05,570,557,0.008594465446095212,3666.9314109401894
2017-07-04,2017-07-05,2017-08-02,582,569,-0.07469684216398154,-32144.208746305725
2017-08-01,2017-08-02,2017-08-30,589,578,0.052333534877809784,20838.41160389938
2017-08-29,2017-08-30,2017-09-27,601,589,0.02424104397636584,10157.557081973704
2017-09-26,2017-09-27,2017-11-01,612,595,-0.017563669907666002,-7537.987165512226
2017-10-31,2017-11-01,2017-11-29,619,600,-0.07778271982536988,-32796.512658644235
2017-11-28,2017-11-29,2017-12-27,623,600,-0.0382056461203506,-14856.118187338347
2017-12-26,2017-12-27,2018-01-25,628,615,0.011958905755618199,4472.511476745829
2018-01-24,2018-01-25,2018-03-01,636,609,-0.09741860749489717,-36869.293408466736
2018-02-28,2018-03-01,2018-03-29,627,606,0.09034934445203024,30862.725687965984
2018-03-28,2018-03-29,2018-05-02,633,614,-0.012293831666013055,-4578.910997519153
2018-04-27,2018-05-02,2018-05-30,638,612,-0.055542298502008314,-20432.737420163816
2018-05-29,2018-05-30,2018-06-28,645,627,-0.1668105539999718,-57957.379758302006
2018-06-27,2018-06-28,2018-07-26,646,635,0.02705457488844276,7831.946145346214
2018-07-25,2018-07-26,2018-08-23,660,653,-0.12401804616774981,-36872.90756804551
2018-08-22,2018-08-23,2018-09-20,668,660,-0.017912256554433625,-4665.175218554155
2018-09-19,2018-09-20,2018-10-26,673,664,-0.11250430129291655,-28776.44076516386
2018-10-25,2018-10-26,2018-11-23,675,668,0.11227013139391695,25485.809814106615
2018-11-22,2018-11-23,2018-12-21,688,680,-0.06857846676503843,-17315.389018352318
2018-12-20,2018-12-21,2019-01-22,693,687,0.019332354639496785,4546.482348970254
2019-01-21,2019-01-22,2019-02-26,692,678,0.13718959093848726,32887.26262873816
2019-02-25,2019-02-26,2019-03-26,693,674,0.1063705979375984,28997.532353581104
2019-03-25,2019-03-26,2019-04-24,693,685,0.0028290342985108907,853.2538954251795
2019-04-23,2019-04-24,2019-05-27,697,685,-0.14656588228547018,-44330.21656160086
2019-05-24,2019-05-27,2019-06-25,690,682,0.027407495384897507,7074.672112149943
2019-06-24,2019-06-25,2019-07-23,691,685,-0.08052547640520824,-21355.660079663416
2019-07-22,2019-07-23,2019-08-20,694,685,0.044258266634842336,10792.294752972928
2019-08-19,2019-08-20,2019-09-18,695,686,0.07457300986192772,18989.301553375786
2019-09-17,2019-09-18,2019-10-23,702,695,-0.02823753984676669,-7726.6297875235905
2019-10-22,2019-10-23,2019-11-20,704,697,-0.024962044431227848,-6637.484456819278
2019-11-19,2019-11-20,2019-12-18,707,699,0.04805963700022731,12460.210330398957
2019-12-17,2019-12-18,2020-01-16,709,703,0.06857248463429744,18632.91353663901
2020-01-15,2020-01-16,2020-02-21,714,709,0.047654457358704105,13836.887135466211
2020-02-20,2020-02-21,2020-03-20,721,712,-0.06740986411399519,-20505.784391838068
2020-03-19,2020-03-20,2020-04-20,723,715,-0.008047302745268547,-2282.9378715537023
2020-04-17,2020-04-20,2020-05-21,728,719,-0.008564610294852115,-2410.140284256544
2020-05-20,2020-05-21,2020-06-18,718,710,0.02659701959916272,7420.4818250219105
2020-06-17,2020-06-18,2020-07-20,721,713,0.09126037238962126,26138.542539197893
2020-07-17,2020-07-20,2020-08-17,723,714,0.047546497271464094,14860.931910395739
2020-08-14,2020-08-17,2020-09-14,728,710,0.033673988243899444,11025.426061147416
2020-09-11,2020-09-14,2020-10-20,733,726,0.06860203966770317,23217.82006455603
2020-10-19,2020-10-20,2020-11-17,742,740,-0.03591398703667548,-12988.650568307086
2020-11-16,2020-11-17,2020-12-15,755,754,-0.06273705760282566,-21874.61106904986
2020-12-14,2020-12-15,2021-01-13,765,763,-0.11296006968590666,-36914.97610026633
2021-01-12,2021-01-13,2021-02-10,771,771,-0.06802084981310708,-19718.00005790533
2021-02-09,2021-02-10,2021-03-17,777,774,0.05570274026622157,15048.858799195208
2021-03-16,2021-03-17,2021-04-15,785,785,0.002576096325707544,734.7350427461206
2021-04-14,2021-04-15,2021-05-18,797,795,-0.012557150195831368,-3590.683204497618
2021-05-17,2021-05-18,2021-06-16,796,794,0.048602564755960254,13723.255791963486
2021-06-15,2021-06-16,2021-07-14,810,807,0.06817318412790585,20184.707726419263
2021-07-13,2021-07-14,2021-08-11,822,821,0.03721284927751389,11769.10618957592
2021-08-10,2021-08-11,2021-09-08,832,829,0.006394222431633789,2097.520361819421
2021-09-07,2021-09-08,2021-10-15,839,839,-0.06155954172613787,-20322.72585464298
2021-10-14,2021-10-15,2021-11-12,848,847,0.04660838467203687,14439.672895852884
2021-11-11,2021-11-12,2021-12-10,854,853,0.03648777919939028,11831.095075494028
2021-12-09,2021-12-10,2022-01-10,862,858,-0.005439340599638465,-1828.049508147582
2022-01-07,2022-01-10,2022-02-14,870,866,-0.09032040300959343,-30189.703117039346
2022-02-11,2022-02-14,2022-03-14,877,876,-0.0005799013625193972,-176.32567650289275
2022-03-11,2022-03-14,2022-04-13,884,884,-0.10021397049056247,-30453.539609316213
2022-04-12,2022-04-13,2022-05-16,891,890,-0.07574795557671643,-20711.88710579695
2022-05-13,2022-05-16,2022-06-14,888,885,0.0012013009829907606,303.5924778324261
2022-06-13,2022-06-14,2022-07-12,904,902,0.03192995654785591,8079.02416442259
2022-07-11,2022-07-12,2022-08-09,905,904,0.05626227018417285,14690.211604393116
2022-08-08,2022-08-09,2022-09-06,910,910,-0.05515951241997241,-15212.583857521793
2022-09-05,2022-09-06,2022-10-12,916,916,-0.13699964802973197,-35699.36680056201
2022-10-11,2022-10-12,2022-11-09,922,920,0.1463396304712441,32908.947178413975
2022-11-08,2022-11-09,2022-12-07,930,929,-0.003928191343873122,-1012.6467556581774
2022-12-06,2022-12-07,2023-01-05,939,938,-0.03627080484154488,-9313.505654588313
2023-01-04,2023-01-05,2023-02-09,945,943,0.08834105012386417,21861.17813761483
2023-02-08,2023-02-09,2023-03-09,948,947,0.00421610476997869,1135.5007108334103
2023-03-08,2023-03-09,2023-04-07,954,954,0.013004271288439728,3517.1364609646844
2023-04-06,2023-04-07,2023-05-10,957,956,-0.0660538673818285,-18097.255778023915
2023-05-09,2023-05-10,2023-06-07,949,949,0.027472223066313584,7029.591797390196
2023-06-06,2023-06-07,2023-07-07,957,957,0.012423049750121207,3266.1386489025317
2023-07-06,2023-07-07,2023-08-04,964,964,-0.0320935454673309,-8542.522158762877
2023-08-03,2023-08-04,2023-09-01,969,969,-0.010627622802336423,-2738.0283111353056
2023-08-31,2023-09-01,2023-10-09,975,973,-0.012509743725650058,-3188.673086605384
2023-09-28,2023-10-09,2023-11-06,981,980,-0.004968524405678187,-1250.609806653927
2023-11-03,2023-11-06,2023-12-04,986,986,0.030082555254947296,7534.352661224024
2023-12-01,2023-12-04,2024-01-02,989,989,-0.030297331642983427,-7816.4154504442995
2023-12-29,2024-01-02,2024-01-30,991,991,-0.172172538036512,-43073.05998460608
2024-01-29,2024-01-30,2024-03-06,993,993,-0.03057781323958586,-6332.688085344445
