date,equity,cash,invested
2013-06-28,524899.5808849698,524899.5808849698,0.0
2013-06-28,527847.8879471635,6787.494580406639,521060.39336675685
2013-07-01,533718.8648989632,6787.494580406639,526931.3703185566
2013-07-02,537200.2596849831,6787.494580406639,530412.7651045764
2013-07-03,534198.1041031947,6787.494580406639,527410.609522788
2013-07-04,539539.5639033639,6787.494580406639,532752.0693229572
2013-07-05,539402.9770233002,6787.494580406639,532615.4824428936
2013-07-08,521417.2889194083,6787.494580406639,514629.79433900164
2013-07-09,524151.2521694153,6787.494580406639,517363.75758900866
2013-07-10,537864.5199251794,6787.494580406639,531077.0253447727
2013-07-11,551440.6382197611,6787.494580406639,544653.1436393544
2013-07-12,544823.3775413261,6787.494580406639,538035.8829609194
2013-07-15,550809.865559669,6787.494580406639,544022.3709792623
2013-07-16,555985.3940811947,6787.494580406639,549197.899500788
2013-07-17,550093.8005334251,6787.494580406639,543306.3059530184
2013-07-18,546579.217502136,6787.494580406639,539791.7229217293
2013-07-19,536469.554651457,6787.494580406639,529682.0600710503
2013-07-22,540211.9446935401,6787.494580406639,533424.4501131334
2013-07-23,552277.0517199213,6787.494580406639,545489.5571395146
2013-07-24,551864.1366406186,6787.494580406639,545076.6420602119
2013-07-25,547169.9512822846,6787.494580406639,540382.4567018779
2013-07-26,543919.7282783996,543919.7282783996,0.0
2013-07-26,544115.3947676861,8223.408418890454,535891.9863487957
2013-07-29,536374.9753595192,8223.408418890454,528151.5669406288
2013-07-30,539286.9650551537,8223.408418890454,531063.5566362633
2013-07-31,540724.1656566003,8223.408418890454,532500.7572377098
2013-08-01,550710.420104468,8223.408418890454,542487.0116855776
2013-08-02,551903.8744077502,8223.408418890454,543680.4659888598
2013-08-05,559243.3007874666,8223.408418890454,551019.8923685761
2013-08-06,564817.2899132755,8223.408418890454,556593.8814943851
2013-08-07,561851.3221421456,8223.408418890454,553627.9137232552
2013-08-08,562563.8465539775,8223.408418890454,554340.438135087
2013-08-09,566175.1700424001,8223.408418890454,557951.7616235097
2013-08-12,576449.2537583623,8223.408418890454,568225.8453394718
2013-08-13,579604.9002735146,8223.408418890454,571381.4918546241
2013-08-14,576949.0436127451,8223.408418890454,568725.6351938547
2013-08-15,572203.2102233724,8223.408418890454,563979.801804482
2013-08-16,565158.1996236223,8223.408418890454,556934.7912047319
2013-08-19,572294.4522840992,8223.408418890454,564071.0438652087
2013-08-20,570794.9729868767,8223.408418890454,562571.5645679863
2013-08-21,574836.9919588612,8223.408418890454,566613.5835399708
2013-08-22,574912.1777102072,8223.408418890454,566688.7692913167
2013-08-23,574883.9987826851,574883.9987826851,0.0
2013-08-23,569894.131400951,17420.727235846192,552473.4041651047
2013-08-26,581445.0457424064,17420.727235846192,564024.3185065602
2013-08-27,588250.2028642936,17420.727235846192,570829.4756284474
2013-08-28,590203.6474430242,17420.727235846192,572782.920207178
2013-08-29,593836.0562701982,17420.727235846192,576415.329034352
2013-08-30,598518.4939412044,17420.727235846192,581097.7667053582
2013-09-02,595316.4853759675,17420.727235846192,577895.7581401212
2013-09-03,601068.1966840377,17420.727235846192,583647.4694481915
2013-09-04,601904.7029503383,17420.727235846192,584483.975714492
2013-09-05,597905.757715105,17420.727235846192,580485.0304792587
2013-09-06,602706.3567919377,17420.727235846192,585285.6295560915
2013-09-09,612443.4417405417,17420.727235846192,595022.7145046955
2013-09-10,624052.3120827765,17420.727235846192,606631.5848469302
2013-09-11,626920.9651730115,17420.727235846192,609500.2379371653
2013-09-12,629999.1658206409,17420.727235846192,612578.4385847946
2013-09-13,626516.6433859165,17420.727235846192,609095.9161500703
2013-09-16,626730.6601953577,17420.727235846192,609309.9329595115
2013-09-17,613784.2507574199,17420.727235846192,596363.5235215736
2013-09-18,617735.0903390638,17420.727235846192,600314.3631032176
2013-09-23,626961.8643120568,17420.727235846192,609541.1370762106
2013-09-24,624818.2429592228,624818.2429592228,0.0
2013-09-24,622298.9656716915,18974.95748683178,603324.0081848596
2013-09-25,621512.1537825576,18974.95748683178,602537.1962957258
2013-09-26,610209.6649547737,18974.95748683178,591234.7074679419
2013-09-27,611603.1804140323,18974.95748683178,592628.2229272005
2013-09-30,616869.0704912143,18974.95748683178,597894.1130043825
2013-10-08,625096.8269334667,18974.95748683178,606121.8694466349
2013-10-09,628009.7018248631,18974.95748683178,609034.7443380313
2013-10-10,627071.0325040977,18974.95748683178,608096.0750172659
2013-10-11,637108.3272754416,18974.95748683178,618133.3697886098
2013-10-14,644089.2618826613,18974.95748683178,625114.3043958294
2013-10-15,645663.6595618762,18974.95748683178,626688.7020750444
2013-10-16,633173.7309017263,18974.95748683178,614198.7734148945
2013-10-17,634980.6174234619,18974.95748683178,616005.65993663
2013-10-18,636219.6604823569,18974.95748683178,617244.7029955251
2013-10-21,646816.0514127085,18974.95748683178,627841.0939258767
2013-10-22,644824.9661348339,18974.95748683178,625850.008648002
2013-10-23,631117.1365048379,18974.95748683178,612142.1790180061
2013-10-24,628479.0560618688,18974.95748683178,609504.098575037
2013-10-25,620985.5565101126,18974.95748683178,602010.5990232808
2013-10-28,621246.795615327,18974.95748683178,602271.8381284951
2013-10-29,619966.1927042238,619966.1927042238,0.0
2013-10-29,605802.8147507668,6709.5908301269665,599093.2239206398
2013-10-30,616501.598813317,6709.5908301269665,609792.00798319
2013-10-31,616198.793010407,6709.5908301269665,609489.20218028
2013-11-01,614658.6629979545,6709.5908301269665,607949.0721678275
2013-11-04,617518.343095963,6709.5908301269665,610808.752265836
2013-11-05,621708.9500280801,6709.5908301269665,614999.3591979531
2013-11-06,617516.9729819432,6709.5908301269665,610807.3821518162
2013-11-07,612410.1746613128,6709.5908301269665,605700.5838311858
2013-11-08,605721.9739053369,6709.5908301269665,599012.3830752099
2013-11-11,610493.2587550055,6709.5908301269665,603783.6679248785
2013-11-12,616047.9939440836,6709.5908301269665,609338.4031139566
2013-11-13,604906.9406448532,6709.5908301269665,598197.3498147262
2013-11-14,611984.1279115336,6709.5908301269665,605274.5370814066
2013-11-15,622238.5000057694,6709.5908301269665,615528.9091756424
2013-11-18,633730.4700226948,6709.5908301269665,627020.8791925678
2013-11-19,635713.697382807,6709.5908301269665,629004.10655268
2013-11-20,640248.4838326677,6709.5908301269665,633538.8930025407
2013-11-21,638597.8509338743,6709.5908301269665,631888.2601037472
2013-11-22,638183.5641952645,6709.5908301269665,631473.9733651375
2013-11-25,638040.2060947187,6709.5908301269665,631330.6152645916
2013-11-26,636142.5731279618,636142.5731279618,0.0
2013-11-26,637596.9262508687,12473.383786816124,625123.5424640526
2013-11-27,643003.2695249022,12473.383786816124,630529.8857380861
2013-11-28,648212.5895537979,12473.383786816124,635739.2057669817
2013-11-29,650810.5796763198,12473.383786816124,638337.1958895037
2013-12-02,628179.9135953942,12473.383786816124,615706.5298085781
2013-12-03,640951.572050123,12473.383786816124,628478.1882633069
2013-12-04,649882.6427443258,12473.383786816124,637409.2589575096
2013-12-05,652833.4634831963,12473.383786816124,640360.0796963802
2013-12-06,651766.8948871696,12473.383786816124,639293.5111003534
2013-12-09,656155.8825961471,12473.383786816124,643682.498809331
2013-12-10,656464.6499617427,12473.383786816124,643991.2661749265
2013-12-11,649388.2659400054,12473.383786816124,636914.8821531893
2013-12-12,651536.3274110717,12473.383786816124,639062.9436242556
2013-12-13,652685.8623373182,12473.383786816124,640212.4785505021
2013-12-16,643357.4558385446,12473.383786816124,630884.0720517285
2013-12-17,640948.2615817864,12473.383786816124,628474.8777949703
2013-12-18,640830.7140601439,12473.383786816124,628357.3302733278
2013-12-19,635369.1846978479,12473.383786816124,622895.8009110318
2013-12-20,625181.2094577337,12473.383786816124,612707.8256709175
2013-12-23,624475.3667613047,12473.383786816124,612001.9829744885
2013-12-24,624076.3902520514,624076.3902520514,0.0
2013-12-24,625247.4196858525,13566.87804895795,611680.5416368946
2013-12-25,629746.2392352923,13566.87804895795,616179.3611863344
2013-12-26,619975.1950348081,13566.87804895795,606408.3169858502
2013-12-27,628898.1106181525,13566.87804895795,615331.2325691946
2013-12-30,630163.3267452987,13566.87804895795,616596.4486963408
2013-12-31,633347.9008996563,13566.87804895795,619781.0228506984
2014-01-02,634732.055989218,13566.87804895795,621165.17794026
2014-01-03,628532.9346769082,13566.87804895795,614966.0566279503
2014-01-06,613626.703849187,13566.87804895795,600059.8258002291
2014-01-07,614301.6704663354,13566.87804895795,600734.7924173775
2014-01-08,612163.0870845042,13566.87804895795,598596.2090355463
2014-01-09,604499.9877646517,13566.87804895795,590933.1097156937
2014-01-10,596483.197536678,13566.87804895795,582916.3194877201
2014-01-13,596804.4875537214,13566.87804895795,583237.6095047635
2014-01-14,605351.145907316,13566.87804895795,591784.2678583581
2014-01-15,605209.8244087555,13566.87804895795,591642.9463597976
2014-01-16,606798.8621351486,13566.87804895795,593231.9840861907
2014-01-17,599663.5518096754,13566.87804895795,586096.6737607175
2014-01-20,596624.2140652676,13566.87804895795,583057.3360163097
2014-01-21,603530.000928895,13566.87804895795,589963.1228799371
2014-01-22,602409.9858052321,602409.9858052321,0.0
2014-01-22,614873.6452067815,7857.521553988482,607016.123652793
2014-01-23,614508.0221102767,7857.521553988482,606650.5005562883
2014-01-24,621018.1598836037,7857.521553988482,613160.6383296152
2014-01-27,617204.153235323,7857.521553988482,609346.6316813346
2014-01-28,616839.0188590048,7857.521553988482,608981.4973050164
2014-01-29,618956.5949660133,7857.521553988482,611099.0734120249
2014-01-30,615767.3253074471,7857.521553988482,607909.8037534587
2014-02-07,621953.3849606417,7857.521553988482,614095.8634066533
2014-02-10,636840.267753772,7857.521553988482,628982.7461997835
2014-02-11,640953.4904086931,7857.521553988482,633095.9688547046
2014-02-12,646061.3679051887,7857.521553988482,638203.8463512002
2014-02-13,641304.3402521288,7857.521553988482,633446.8186981403
2014-02-14,651196.1050288542,7857.521553988482,643338.5834748658
2014-02-17,659568.4849102866,7857.521553988482,651710.9633562982
2014-02-18,656742.9611678601,7857.521553988482,648885.4396138716
2014-02-19,661177.9066147176,7857.521553988482,653320.3850607291
2014-02-20,655582.7264087975,7857.521553988482,647725.2048548091
2014-02-21,649505.6328307413,7857.521553988482,641648.1112767529
2014-02-24,643425.3899391703,7857.521553988482,635567.8683851819
2014-02-25,625444.4532595593,7857.521553988482,617586.9317055709
2014-02-26,622215.2001923448,622215.2001923448,0.0
2014-02-26,628861.133030908,20467.605269487933,608393.52776142
2014-02-27,626858.1963893514,20467.605269487933,606390.5911198634
2014-02-28,633153.1858239821,20467.605269487933,612685.5805544942
2014-03-03,640748.3976861541,20467.605269487933,620280.7924166662
2014-03-04,639969.4334199806,20467.605269487933,619501.8281504926
2014-03-05,638037.534425891,20467.605269487933,617569.929156403
2014-03-06,639160.6703097379,20467.605269487933,618693.06504025
2014-03-07,637998.2864741671,20467.605269487933,617530.6812046792
2014-03-10,619344.9214054979,20467.605269487933,598877.31613601
2014-03-11,624013.672505056,20467.605269487933,603546.0672355681
2014-03-12,625651.1532206004,20467.605269487933,605183.5479511125
2014-03-13,630818.6119882119,20467.605269487933,610351.0067187239
2014-03-14,629029.2903733809,20467.605269487933,608561.6851038929
2014-03-17,637144.0543315018,20467.605269487933,616676.4490620139
2014-03-18,637897.8133552531,20467.605269487933,617430.2080857651
2014-03-19,640243.563851433,20467.605269487933,619775.958581945
2014-03-20,630515.9687295627,20467.605269487933,610048.3634600748
2014-03-21,645547.7151807445,20467.605269487933,625080.1099112566
2014-03-24,654105.6308163462,20467.605269487933,633638.0255468582
2014-03-25,652970.5375143258,20467.605269487933,632502.9322448379
2014-03-26,652188.8356839851,652188.8356839851,0.0
2014-03-26,649491.9471600279,21548.08928470815,627943.8578753198
2014-03-27,644527.2263886693,21548.08928470815,622979.1371039612
2014-03-28,640120.3303066172,21548.08928470815,618572.241021909
2014-03-31,637168.1751876569,21548.08928470815,615620.0859029487
2014-04-01,643522.8011877915,21548.08928470815,621974.7119030834
2014-04-02,646968.9398789083,21548.08928470815,625420.8505942002
2014-04-03,644204.0075084603,21548.08928470815,622655.9182237522
2014-04-04,649055.2544509644,21548.08928470815,627507.1651662563
2014-04-08,655909.2462731723,21548.08928470815,634361.1569884642
2014-04-09,657745.6766760709,21548.08928470815,636197.5873913628
2014-04-10,661788.5623994851,21548.08928470815,640240.473114777
2014-04-11,660845.4497718904,21548.08928470815,639297.3604871823
2014-04-14,663984.1177744971,21548.08928470815,642436.028489789
2014-04-15,657149.5469472492,21548.08928470815,635601.4576625411
2014-04-16,659951.5542061608,21548.08928470815,638403.4649214527
2014-04-17,658691.7580098981,21548.08928470815,637143.66872519
2014-04-18,660301.4676054564,21548.08928470815,638753.3783207482
2014-04-21,650365.7643215053,21548.08928470815,628817.6750367972
2014-04-22,649501.5985402606,21548.08928470815,627953.5092555524
2014-04-23,649778.6172347434,21548.08928470815,628230.5279500353
2014-04-24,647368.5280186802,647368.5280186802,0.0
2014-04-24,643502.8199093972,20185.210227755586,623317.6096816416
2014-04-25,634752.5864887014,20185.210227755586,614567.3762609458
2014-04-28,621207.0971264236,20185.210227755586,601021.886898668
2014-04-29,627403.0922601561,20185.210227755586,607217.8820324005
2014-04-30,630719.0435632643,20185.210227755586,610533.8333355087
2014-05-05,634210.767167396,20185.210227755586,614025.5569396404
2014-05-06,635700.8056489888,20185.210227755586,615515.5954212332
2014-05-07,628818.8963316841,20185.210227755586,608633.6861039285
2014-05-08,631398.2996101724,20185.210227755586,611213.0893824168
2014-05-09,630712.2564936925,20185.210227755586,610527.0462659369
2014-05-12,647872.4294719734,20185.210227755586,627687.2192442178
2014-05-13,645889.2348421563,20185.210227755586,625704.0246144007
2014-05-14,644443.3161736557,20185.210227755586,624258.1059459001
2014-05-15,634231.0272308227,20185.210227755586,614045.8170030671
2014-05-16,635644.3783173909,20185.210227755586,615459.1680896353
2014-05-19,632152.398096058,20185.210227755586,611967.1878683025
2014-05-20,632075.8998435314,20185.210227755586,611890.6896157758
2014-05-21,637107.2573052465,20185.210227755586,616922.047077491
2014-05-22,634172.5277529197,20185.210227755586,613987.3175251641
2014-05-23,636584.56011771,20185.210227755586,616399.3498899544
2014-05-26,636269.396469552,636269.396469552,0.0
2014-05-26,637679.1779819212,18504.479091957546,619174.6988899637
2014-05-27,636078.7514882863,18504.479091957546,617574.2723963287
2014-05-28,639538.6881858407,18504.479091957546,621034.2090938832
2014-05-29,633884.56321049,18504.479091957546,615380.0841185325
2014-05-30,635106.004177036,18504.479091957546,616601.5250850784
2014-06-03,634708.655598847,18504.479091957546,616204.1765068894
2014-06-04,628736.3305337311,18504.479091957546,610231.8514417736
2014-06-05,633085.4403774188,18504.479091957546,614580.9612854612
2014-06-06,630622.1001364621,18504.479091957546,612117.6210445046
2014-06-09,628975.8737104016,18504.479091957546,610471.394618444
2014-06-10,634800.8878835033,18504.479091957546,616296.4087915458
2014-06-11,636236.3737045198,18504.479091957546,617731.8946125623
2014-06-12,632893.8622180414,18504.479091957546,614389.3831260839
2014-06-13,637745.7009694315,18504.479091957546,619241.221877474
2014-06-16,640667.3963056286,18504.479091957546,622162.917213671
2014-06-17,635391.145882468,18504.479091957546,616886.6667905104
2014-06-18,632462.400309533,18504.479091957546,613957.9212175754
2014-06-19,620380.8850087068,18504.479091957546,601876.4059167493
2014-06-20,624443.0951096895,18504.479091957546,605938.616017732
2014-06-23,626928.9598273181,18504.479091957546,608424.4807353605
2014-06-24,625217.6275112046,625217.6275112046,0.0
2014-06-24,628218.5137631256,12616.499209868323,615602.0145532573
2014-06-25,626029.7848261374,12616.499209868323,613413.285616269
2014-06-26,631485.0898019829,12616.499209868323,618868.5905921145
2014-06-27,636462.8211484117,12616.499209868323,623846.3219385433
2014-06-30,640870.2765195243,12616.499209868323,628253.7773096559
2014-07-01,644198.188669162,12616.499209868323,631581.6894592936
2014-07-02,646406.834798255,12616.499209868323,633790.3355883866
2014-07-03,650535.589940534,12616.499209868323,637919.0907306656
2014-07-04,648505.8540927857,12616.499209868323,635889.3548829174
2014-07-07,648671.8116351926,12616.499209868323,636055.3124253242
2014-07-08,651067.1761208143,12616.499209868323,638450.6769109459
2014-07-09,642969.3460151387,12616.499209868323,630352.8468052703
2014-07-10,647016.1437038541,12616.499209868323,634399.6444939857
2014-07-11,652233.8570439012,12616.499209868323,639617.3578340329
2014-07-14,660048.6948289402,12616.499209868323,647432.1956190718
2014-07-15,662221.8281885021,12616.499209868323,649605.3289786337
2014-07-16,662244.5886509073,12616.499209868323,649628.0894410389
2014-07-17,659069.6303736453,12616.499209868323,646453.131163777
2014-07-18,661902.4770102113,12616.499209868323,649285.977800343
2014-07-21,660261.5426669291,12616.499209868323,647645.0434570607
2014-07-22,657451.0730410218,657451.0730410218,0.0
2014-07-22,664263.8038919987,11899.566932870559,652364.2369591282
2014-07-23,663558.1327461104,11899.566932870559,651658.5658132399
2014-07-24,669484.7028257686,11899.566932870559,657585.1358928981
2014-07-25,677002.561277894,11899.566932870559,665102.9943450234
2014-07-28,688909.7260761998,11899.566932870559,677010.1591433292
2014-07-29,691859.4829170558,11899.566932870559,679959.9159841853
2014-07-30,692816.2115546911,11899.566932870559,680916.6446218205
2014-07-31,698506.6083938486,11899.566932870559,686607.0414609781
2014-08-01,691788.6706320661,11899.566932870559,679889.1036991955
2014-08-04,704560.0091960118,11899.566932870559,692660.4422631413
2014-08-05,707029.8800607151,11899.566932870559,695130.3131278446
2014-08-06,710337.3620780278,11899.566932870559,698437.7951451573
2014-08-07,701772.3560832179,11899.566932870559,689872.7891503474
2014-08-08,704841.4247022908,11899.566932870559,692941.8577694203
2014-08-11,714992.8657580229,11899.566932870559,703093.2988251523
2014-08-12,715891.959879938,11899.566932870559,703992.3929470675
2014-08-13,717036.7442798748,11899.566932870559,705137.1773470043
2014-08-14,713120.3216312772,11899.566932870559,701220.7546984067
2014-08-15,720455.0698624812,11899.566932870559,708555.5029296107
2014-08-18,728768.0051634503,11899.566932870559,716868.4382305797
2014-08-19,727255.1370861854,727255.1370861854,0.0
2014-08-19,728005.636948471,26207.392327436166,701798.2446210348
2014-08-20,729597.488747991,26207.392327436166,703390.0964205549
2014-08-21,726729.0380541258,26207.392327436166,700521.6457266897
2014-08-22,732666.3826100917,26207.392327436166,706458.9902826556
2014-08-25,729112.6782881333,26207.392327436166,702905.2859606972
2014-08-26,716081.8700905936,26207.392327436166,689874.4777631575
2014-08-27,718801.0200701605,26207.392327436166,692593.6277427244
2014-08-28,714391.1600234215,26207.392327436166,688183.7676959854
2014-08-29,721924.89813671,26207.392327436166,695717.5058092739
2014-09-01,731826.3925797875,26207.392327436166,705619.0002523514
2014-09-02,741875.6989306157,26207.392327436166,715668.3066031795
2014-09-03,747326.6819860608,26207.392327436166,721119.2896586247
2014-09-04,754687.1254226585,26207.392327436166,728479.7330952224
2014-09-05,760445.1915442456,26207.392327436166,734237.7992168094
2014-09-09,766768.4074608411,26207.392327436166,740561.015133405
2014-09-10,771431.0740835157,26207.392327436166,745223.6817560795
2014-09-11,770086.7887071783,26207.392327436166,743879.3963797422
2014-09-12,781230.0531977216,26207.392327436166,755022.6608702855
2014-09-15,790258.2035681057,26207.392327436166,764050.8112406696
2014-09-16,771296.9666228696,26207.392327436166,745089.5742954335
2014-09-17,769895.1560998837,769895.1560998837,0.0
2014-09-17,779099.5100743345,27374.049994665293,751725.4600796691
2014-09-18,785132.3793895784,27374.049994665293,757758.329394913
2014-09-19,790111.1056946716,27374.049994665293,762737.0557000063
2014-09-22,778203.6145884568,27374.049994665293,750829.5645937915
2014-09-23,787864.3389180189,27374.049994665293,760490.2889233535
2014-09-24,799446.9859930183,27374.049994665293,772072.935998353
2014-09-25,798151.4681657726,27374.049994665293,770777.4181711073
2014-09-26,803014.2872077252,27374.049994665293,775640.2372130599
2014-09-29,811283.9647221118,27374.049994665293,783909.9147274465
2014-09-30,814262.0070992537,27374.049994665293,786887.9571045884
2014-10-08,824516.7819464963,27374.049994665293,797142.731951831
2014-10-09,826972.8450523388,27374.049994665293,799598.7950576735
2014-10-10,823210.7453362548,27374.049994665293,795836.6953415895
2014-10-13,824096.497323585,27374.049994665293,796722.4473289197
2014-10-14,822484.9602540678,27374.049994665293,795110.9102594025
2014-10-15,830769.1686360502,27374.049994665293,803395.1186413849
2014-10-16,821810.5724305747,27374.049994665293,794436.5224359094
2014-10-17,811036.3830745319,27374.049994665293,783662.3330798666
2014-10-20,821060.8570138704,27374.049994665293,793686.8070192051
2014-10-21,813458.8244332972,27374.049994665293,786084.7744386318
2014-10-22,811461.5910379563,811461.5910379563,0.0
2014-10-22,800695.660011069,23494.433593521557,777201.2264175474
2014-10-23,786276.9988594471,23494.433593521557,762782.5652659255
2014-10-24,788195.6127041628,23494.433593521557,764701.1791106412
2014-10-27,791639.0364142796,23494.433593521557,768144.602820758
2014-10-28,810573.6486912208,23494.433593521557,787079.2150976992
2014-10-29,823352.8285729414,23494.433593521557,799858.3949794198
2014-10-30,830355.4450966582,23494.433593521557,806861.0115031366
2014-10-31,836712.9114516535,23494.433593521557,813218.4778581319
2014-11-03,846736.7858017168,23494.433593521557,823242.3522081953
2014-11-04,846949.2983949321,23494.433593521557,823454.8648014105
2014-11-05,845053.2339271527,23494.433593521557,821558.8003336311
2014-11-06,849417.3995895575,23494.433593521557,825922.965996036
2014-11-07,841782.2519423263,23494.433593521557,818287.8183488047
2014-11-10,856875.1891347049,23494.433593521557,833380.7555411833
2014-11-11,836303.0774906582,23494.433593521557,812808.6438971366
2014-11-12,852415.965898898,23494.433593521557,828921.5323053764
2014-11-13,847982.3705987083,23494.433593521557,824487.9370051867
2014-11-14,843924.121620387,23494.433593521557,820429.6880268654
2014-11-17,848578.2195589754,23494.433593521557,825083.7859654538
2014-11-18,848777.9861466876,23494.433593521557,825283.552553166
2014-11-19,845921.6023844762,845921.6023844762,0.0
2014-11-19,847794.7777550694,20724.137252178163,827070.6405028913
2014-11-20,847362.8588376389,20724.137252178163,826638.7215854607
2014-11-21,858009.2319205088,20724.137252178163,837285.0946683306
2014-11-24,871936.5921979343,20724.137252178163,851212.4549457561
2014-11-25,883411.4419184355,20724.137252178163,862687.3046662573
2014-11-26,888990.1730889716,20724.137252178163,868266.0358367935
2014-11-27,896541.6858511502,20724.137252178163,875817.548598972
2014-11-28,900313.6505161655,20724.137252178163,879589.5132639874
2014-12-01,898956.2787368533,20724.137252178163,878232.1414846751
2014-12-02,915339.451158394,20724.137252178163,894615.3139062158
2014-12-03,924987.565476918,20724.137252178163,904263.4282247399
2014-12-04,946383.1999778356,20724.137252178163,925659.0627256575
2014-12-05,922698.8470009846,20724.137252178163,901974.7097488064
2014-12-08,938464.2726736903,20724.137252178163,917740.1354215122
2014-12-09,903679.49494647,20724.137252178163,882955.3576942919
2014-12-10,935227.8867408559,20724.137252178163,914503.7494886777
2014-12-11,944875.0568807753,20724.137252178163,924150.9196285971
2014-12-12,951499.6007012597,20724.137252178163,930775.4634490815
2014-12-15,963722.8229744319,20724.137252178163,942998.6857222538
2014-12-16,969149.0002006372,20724.137252178163,948424.862948459
2014-12-17,966634.0210069203,966634.0210069203,0.0
2014-12-17,955864.7942203095,43153.304509246744,912711.4897110627
2014-12-18,952794.6462911186,43153.304509246744,909641.3417818719
2014-12-19,946675.841086395,43153.304509246744,903522.5365771482
2014-12-22,922451.5327126419,43153.304509246744,879298.2282033951
2014-12-23,911373.7566434965,43153.304509246744,868220.4521342497
2014-12-24,924070.2344669754,43153.304509246744,880916.9299577287
2014-12-25,936748.8385022394,43153.304509246744,893595.5339929927
2014-12-26,943152.1821887154,43153.304509246744,899998.8776794687
2014-12-29,935659.869905496,43153.304509246744,892506.5653962493
2014-12-30,924416.4530129371,43153.304509246744,881263.1485036904
2014-12-31,934108.821007546,43153.304509246744,890955.5164982993
2015-01-05,956570.1136837726,43153.304509246744,913416.8091745259
2015-01-06,966677.0962647746,43153.304509246744,923523.7917555278
2015-01-07,966056.9391444378,43153.304509246744,922903.6346351911
2015-01-08,958316.784552404,43153.304509246744,915163.4800431572
2015-01-09,950060.3516965386,43153.304509246744,906907.0471872919
2015-01-12,935648.6395681562,43153.304509246744,892495.3350589095
2015-01-13,946123.4623049689,43153.304509246744,902970.1577957221
2015-01-14,939548.9497891258,43153.304509246744,896395.6452798791
2015-01-15,950368.7871177658,43153.304509246744,907215.482608519
2015-01-16,950190.0491133302,950190.0491133302,0.0
2015-01-16,956151.2039275474,38608.17355314634,917543.0303744011
2015-01-19,924934.4586681955,38608.17355314634,886326.2851150492
2015-01-20,954591.5571539793,38608.17355314634,915983.383600833
2015-01-21,974254.9252219081,38608.17355314634,935646.7516687618
2015-01-22,984317.1003929188,38608.17355314634,945708.9268397725
2015-01-23,976759.2305412658,38608.17355314634,938151.0569881195
2015-01-26,997531.5286672978,38608.17355314634,958923.3551141515
2015-01-27,1002578.6739317843,38608.17355314634,963970.500378638
2015-01-28,999362.3602235377,38608.17355314634,960754.1866703914
2015-01-29,992899.5637100704,38608.17355314634,954291.3901569241
2015-01-30,985578.6288965564,38608.17355314634,946970.4553434101
2015-02-02,983445.707679516,38608.17355314634,944837.5341263697
2015-02-03,995786.5956490423,38608.17355314634,957178.422095896
2015-02-04,988185.3340407708,38608.17355314634,949577.1604876245
2015-02-05,983256.7837793868,38608.17355314634,944648.6102262405
2015-02-06,968091.3335986319,38608.17355314634,929483.1600454856
2015-02-09,963689.5396598701,38608.17355314634,925081.3661067238
2015-02-10,971809.3865934755,38608.17355314634,933201.2130403292
2015-02-11,981729.6252471093,38608.17355314634,943121.451693963
2015-02-12,991228.219970319,38608.17355314634,952620.0464171726
2015-02-13,992187.780062028,992187.780062028,0.0
2015-02-13,1000262.5151349736,53271.827117428635,946990.6880175449
2015-02-16,1016199.8734544731,53271.827117428635,962928.0463370444
2015-02-17,1019470.25267293,53271.827117428635,966198.4255555014
2015-02-25,1019222.2154038253,53271.827117428635,965950.3882863966
2015-02-26,1027427.1429142966,53271.827117428635,974155.315796868
2015-02-27,1033481.8584802259,53271.827117428635,980210.0313627973
2015-03-02,1053230.269959912,53271.827117428635,999958.4428424833
2015-03-03,1050175.9926782364,53271.827117428635,996904.1655608079
2015-03-04,1068745.8428957975,53271.827117428635,1015474.0157783689
2015-03-05,1076649.318221031,53271.827117428635,1023377.4911036025
2015-03-06,1067777.2933531073,53271.827117428635,1014505.4662356788
2015-03-09,1084498.4708151096,53271.827117428635,1031226.6436976809
2015-03-10,1095098.6227673255,53271.827117428635,1041826.795649897
2015-03-11,1095366.2452587918,53271.827117428635,1042094.4181413633
2015-03-12,1091312.3806554805,53271.827117428635,1038040.5535380519
2015-03-13,1106001.2906141677,53271.827117428635,1052729.463496739
2015-03-16,1136783.1627785973,53271.827117428635,1083511.3356611687
2015-03-17,1146912.4748604554,53271.827117428635,1093640.6477430267
2015-03-18,1166930.4172513927,53271.827117428635,1113658.590133964
2015-03-19,1173807.8501222725,53271.827117428635,1120536.0230048439
2015-03-20,1171700.1304826904,1171700.1304826904,0.0
2015-03-20,1179102.5151188322,85021.32466088136,1094081.1904579508
2015-03-23,1204359.3014500379,85021.32466088136,1119337.9767891564
2015-03-24,1201597.0329793962,85021.32466088136,1116575.7083185147
2015-03-25,1217686.016487797,85021.32466088136,1132664.6918269156
2015-03-26,1216365.687017919,85021.32466088136,1131344.3623570376
2015-03-27,1229543.3529321293,85021.32466088136,1144522.0282712479
2015-03-30,1241847.767022596,85021.32466088136,1156826.4423617146
2015-03-31,1241076.680044045,85021.32466088136,1156055.3553831636
2015-04-01,1274701.519224437,85021.32466088136,1189680.1945635555
2015-04-02,1301995.3752867356,85021.32466088136,1216974.0506258542
2015-04-03,1328361.8334613577,85021.32466088136,1243340.5088004763
2015-04-07,1359578.1167537316,85021.32466088136,1274556.7920928502
2015-04-08,1340758.1029198135,85021.32466088136,1255736.778258932
