signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan
2020-10-23,2020-10-26,2020-11-23,708,705,0.030757525817584508,27127.217518555233
2020-11-20,2020-11-23,2020-12-21,721,717,-0.033871500696826984,-30792.489760278957
2020-12-18,2020-12-21,2021-01-19,731,725,-0.005632914219192653,-4947.415642717737
2021-01-18,2021-01-19,2021-02-23,735,729,0.02331197087609449,20359.68209898332
2021-02-22,2021-02-23,2021-03-23,742,734,0.007933408765792738,7090.222873966908
2021-03-22,2021-03-23,2021-04-21,751,747,0.00017491639822053706,157.56596796924714
2021-04-20,2021-04-21,2021-05-24,763,762,-0.00591051073022153,-5325.162493072683
2021-05-21,2021-05-24,2021-06-22,768,764,0.008414992808938537,7536.801643093233
2021-06-21,2021-06-22,2021-07-20,779,776,-0.005450715065651424,-4922.957769755507
2021-07-19,2021-07-20,2021-08-17,790,788,0.03196988842948878,28717.065610151156
2021-08-16,2021-08-17,2021-09-14,801,798,0.0813439143100072,75403.41790492076
2021-09-13,2021-09-14,2021-10-21,810,805,-0.06635389881705178,-66511.42485477694
2021-10-20,2021-10-21,2021-11-18,818,815,0.0070701154384822384,6616.656641355134
2021-11-17,2021-11-18,2021-12-16,825,819,0.031733853888821884,29908.49913480191
2021-12-15,2021-12-16,2022-01-14,832,828,0.013099102062239965,12737.406502926606
2022-01-13,2022-01-14,2022-02-18,841,837,-0.051497511479527636,-50731.49453385512
2022-02-17,2022-02-18,2022-03-18,847,845,-0.0781187155006986,-72993.63337022846
2022-03-17,2022-03-18,2022-04-19,854,849,-0.007618084629272492,-6562.21838824579
2022-04-18,2022-04-19,2022-05-20,860,854,-0.03439706420113009,-29403.911358690588
2022-05-19,2022-05-20,2022-06-20,862,858,0.050142240478645794,41389.105520951096
2022-06-17,2022-06-20,2022-07-18,871,869,-0.01673155529320869,-14503.297182416194
2022-07-15,2022-07-18,2022-08-15,878,873,0.04050380781279039,34522.193991110194
2022-08-12,2022-08-15,2022-09-13,882,876,-0.0046219125946368456,-4098.90579542995
2022-09-09,2022-09-13,2022-10-18,889,884,-0.05377649220995606,-47470.82231400604
2022-10-17,2022-10-18,2022-11-15,894,890,0.011694920722961077,9768.441954742884
2022-11-14,2022-11-15,2022-12-13,903,898,0.013017688227309643,11000.475386682549
2022-12-12,2022-12-13,2023-01-11,911,909,-0.02088910355987761,-17881.93118308182
2023-01-10,2023-01-11,2023-02-15,916,913,0.06662867797491923,55845.43733063876
2023-02-14,2023-02-15,2023-03-15,921,920,-0.027821684233030997,-24872.713846682105
2023-03-14,2023-03-15,2023-04-13,925,920,0.014680358001239568,12759.167324823211
2023-04-12,2023-04-13,2023-05-16,928,926,-0.022042628221835447,-19439.1967528105
2023-05-15,2023-05-16,2023-06-13,927,925,-0.026759849405835978,-23079.0819621525
2023-06-12,2023-06-13,2023-07-13,935,933,-0.011407281167216565,-9574.961312500644
2023-07-12,2023-07-13,2023-08-10,940,940,0.009053651650351435,7512.700396120199
2023-08-09,2023-08-10,2023-09-07,947,945,-0.028130804815400867,-23554.218799318885
2023-09-06,2023-09-07,2023-10-13,954,953,-0.022245717221183958,-18102.592556600575
2023-10-12,2023-10-13,2023-11-10,959,956,-0.004519420373128136,-3595.8935794060817
2023-11-09,2023-11-10,2023-12-08,964,961,-0.007210985943008286,-5711.517768255435
2023-12-07,2023-12-08,2024-01-08,967,965,-0.031222068818188897,-24551.358199479757
2024-01-05,2024-01-08,2024-02-05,968,965,-0.14516043024531367,-110582.48107320874
2024-02-02,2024-02-05,2024-03-12,970,964,0.14385820077074496,93682.25248638459
