signal_date,entry,exit,n_sel,n_fill,lo_ret,idx_ret,capital_ret,net_yuan,equity
2021-03-24,2021-03-25,2021-04-23,789,786,0.03017275815075071,0.037674829274459753,-0.008562727586130962,-4687.89993141999,542789.5112398658
2021-04-22,2021-04-23,2021-05-26,799,795,-0.008899818231022483,0.04662957890124053,-0.04930650465238136,-26763.053561212262,516026.45767865353
2021-05-25,2021-05-26,2021-06-24,801,797,0.0001570453904298219,-0.03183555759164258,0.02475361054351917,12773.517963529099,528799.9756421826
2021-06-23,2021-06-24,2021-07-22,813,809,-0.018478149702840896,-0.0011965341235242732,-0.016999517733676056,-8989.344563496707,519810.6310786859
2021-07-21,2021-07-22,2021-08-19,824,823,0.006158316546967191,-0.05122524702012854,0.046409460770416786,24124.131091091956,543934.7621697779
2021-08-18,2021-08-19,2021-09-16,834,830,0.0619293897746529,-0.004045790904030788,0.05375698242245342,29240.291448922246,573175.0536187001
2021-09-15,2021-09-16,2021-10-25,842,840,-0.039616940693320446,0.01522769628440912,-0.04889823222703307,-28027.24687858927,545147.8067401109
2021-10-22,2021-10-25,2021-11-22,851,846,0.050159809405359024,-0.009210872513104706,0.04811615205118281,26230.41475947597,571378.2214995868
2021-11-19,2021-11-22,2021-12-20,858,852,0.038071573827352045,0.008085157668745513,0.023236173914335315,13276.643725628033,584654.8652252149
2021-12-17,2021-12-20,2022-01-18,865,862,0.05530909449399246,-0.034081260878992325,0.07357282751733837,43014.71155638748,627669.5767816023
2022-01-17,2022-01-18,2022-02-22,872,866,-0.03396390691401652,-0.03458519168075713,-0.001974782260066244,-1239.5107454116223,626430.0660361907
2022-02-21,2022-02-22,2022-03-22,879,875,-0.06152261135778936,-0.07591396634448233,0.009633017779605915,6034.411963806371,632464.4779999971
2022-03-21,2022-03-22,2022-04-21,887,885,-0.039169362385698014,-0.04793336735197773,0.005046221730778053,3191.5559928287985,635656.0339928259
2022-04-20,2022-04-21,2022-05-24,892,888,-0.0020209780598069438,0.0010225428714683016,-0.004889245160322404,-3107.878187829163,632548.1558049967
2022-05-23,2022-05-24,2022-06-22,892,888,0.029031678291443264,0.06884750806218798,-0.035887182021799205,-22700.370804927312,609847.7850000694
2022-06-21,2022-06-22,2022-07-20,906,901,0.024485895785993472,-0.009376947759643595,0.026435676637554147,16121.738842390478,625969.5238424599
2022-07-19,2022-07-20,2022-08-17,907,904,0.027408869945649617,-0.025332767845491322,0.042450294079528064,26572.59037193458,652542.1142143945
2022-08-16,2022-08-17,2022-09-15,911,909,-0.006574187429417622,-0.024845967909682187,0.013173196501011649,8596.065495731775,661138.1797101262
2022-09-14,2022-09-15,2022-10-20,917,915,-0.041592062775672844,-0.08141664521348979,0.0313884734996396,20752.118233431363,681890.2979435576
2022-10-19,2022-10-20,2022-11-17,924,921,0.045945547120754604,0.019935514522577913,0.01985452776127425,13538.609850663925,695428.9077942215
2022-11-16,2022-11-17,2022-12-15,932,929,0.019840327017350168,0.03490985981100536,-0.01502266904932505,-10447.198329126113,684981.7094650954
2022-12-14,2022-12-15,2023-01-13,941,940,-0.021697302770729898,0.019627427825836152,-0.03742236789537576,-25633.63753320626,659348.0719318892
2023-01-12,2023-01-13,2023-02-17,945,945,0.06307419642621048,0.013374534073690159,0.03992817498311335,26326.565190874855,685674.637122764
2023-02-16,2023-02-17,2023-03-17,950,949,-0.002075681199460222,-0.028158053164048957,0.019830722566873692,13597.423499923316,699272.0606226873
2023-03-16,2023-03-17,2023-04-17,954,953,-0.0029794765798508704,0.029943391855276724,-0.03027186882675057,-21168.272093381616,678103.7885293057
2023-04-14,2023-04-17,2023-05-18,958,954,-0.006960843985931997,-0.030451801558408542,0.017552373025261445,11902.330646109302,690006.119175415
2023-05-17,2023-05-18,2023-06-15,952,949,-0.032295123534258674,-0.023641287901712715,-0.009728323167743181,-6712.602515058708,683293.5166603563
2023-06-14,2023-06-15,2023-07-17,961,960,0.00675755876366968,0.002544056077711243,0.0012696000216685073,867.5094635579735,684161.0261239143
2023-07-14,2023-07-17,2023-08-14,965,964,-0.011529759353187896,-0.010493041565119765,-0.003204590154328622,-2192.455688292044,681968.5704356222
2023-08-11,2023-08-14,2023-09-11,970,968,-0.0036920500449117988,-0.02611634282679276,0.016703116305005466,11391.000348344562,693359.5707839668
2023-09-08,2023-09-11,2023-10-17,977,976,-0.016084041691228457,-0.028145367830657242,0.007913473516581723,5486.882600867422,698846.4533848342
2023-10-16,2023-10-17,2023-11-14,982,978,0.006490102829953548,-0.014909360988089038,0.015830821223416856,11063.313266154262,709909.7666509885
2023-11-13,2023-11-14,2023-12-12,987,987,-0.007548801108586023,-0.04777861550920104,0.03187880422399384,22631.074467768078,732540.8411187566
2023-12-11,2023-12-12,2024-01-10,990,988,-0.019293711621720444,-0.03763343108504402,0.013212280338597619,9678.534952333197,742219.3760710898
2024-01-09,2024-01-10,2024-02-07,992,987,-0.15348308184963433,0.00986083305146468,-0.14110494307102017,-104730.82280671922,637488.5532643705
