signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan,equity
2013-08-16,2013-08-19,2013-09-16,95,93,0.0879525176586311,73680.61593484913,911412.3591104656
2013-09-13,2013-09-16,2013-10-23,95,91,0.00795796408975491,7252.986824759864,918665.3459352255
2013-10-22,2013-10-23,2013-11-20,134,131,-0.036489314108183235,-33521.4683681333,885143.8775670922
2013-11-19,2013-11-20,2013-12-18,135,134,-0.015094601208026082,-13360.893843601109,871782.9837234911
2013-12-17,2013-12-18,2014-01-16,136,134,-0.05723401977571674,-49895.644530563615,821887.3391929275
2014-01-15,2014-01-16,2014-02-20,136,132,0.10525847939348942,86510.61155620858,908397.950749136
2014-02-19,2014-02-20,2014-03-20,136,131,-0.06891865336414793,-62605.563484382,845792.387264754
2014-03-19,2014-03-20,2014-04-18,134,130,0.008751362986130662,7401.836191859795,853194.2234566138
2014-04-17,2014-04-18,2014-05-20,133,130,-0.09254037295421391,-78954.91164105595,774239.3118155579
2014-05-19,2014-05-20,2014-06-18,132,126,0.03471250232138989,26875.783908708836,801115.0957242667
2014-06-17,2014-06-18,2014-07-16,133,126,0.018635510630764074,14929.18888283521,816044.2846071019
2014-07-15,2014-07-16,2014-08-13,132,131,0.07719376714096882,62993.53248267912,879037.817089781
2014-08-12,2014-08-13,2014-09-11,133,129,0.06170847159579762,54244.08016751672,933281.8972572978
2014-09-10,2014-09-11,2014-10-16,132,128,0.031840389007292025,29716.058662135853,962997.9559194336
2014-10-15,2014-10-16,2014-11-13,167,161,0.006831803814037585,6579.013108160696,969576.9690275943
2014-11-12,2014-11-13,2014-12-11,168,163,0.0898908699221761,87156.11720239732,1056733.0862299916
2014-12-10,2014-12-11,2015-01-12,169,158,-0.001621332839176981,-1713.316054949537,1055019.770175042
2015-01-09,2015-01-12,2015-02-09,170,158,0.06590986112643837,69536.20653788396,1124555.976712926
2015-02-06,2015-02-09,2015-03-16,169,158,0.14882228151463717,167358.98614533874,1291914.9628582648
2015-03-13,2015-03-16,2015-04-14,168,157,0.20000625500137392,258391.07350152056,1550306.0363597854
2015-04-13,2015-04-14,2015-05-13,163,154,0.043287694651487296,67109.1743183001,1617415.2106780855
2015-05-12,2015-05-13,2015-06-10,166,142,0.18507497251444782,299343.0756606965,1916758.286338782
2015-06-09,2015-06-10,2015-07-09,160,95,-0.21938544148385863,-420508.86286627804,1496249.423472504
2015-07-08,2015-07-09,2015-08-06,107,59,0.21222437190861698,317540.5941150824,1813790.0175875863
2015-08-05,2015-08-06,2015-09-07,154,146,-0.19878704954185578,-360557.96608470706,1453232.0515028792
2015-09-02,2015-09-07,2015-10-12,153,145,0.15215149793442517,221111.43348248093,1674343.4849853602
2015-10-09,2015-10-12,2015-11-09,155,149,0.18748332508397247,313911.48389774165,1988254.9688831018
2015-11-06,2015-11-09,2015-12-07,160,156,-0.0008456092963575745,-1681.2868852165993,1986573.6819978852
2015-12-04,2015-12-07,2016-01-05,164,157,-0.10776203795219352,-214077.22851428483,1772496.4534836004
2016-01-05,2016-01-06,2016-02-03,166,165,-0.22056282973434138,-390946.8334744272,1381549.6200091732
2016-02-02,2016-02-03,2016-03-09,166,162,0.02604469020925526,35982.03186185309,1417531.6518710263
2016-03-08,2016-03-09,2016-04-07,167,156,0.16840988020988767,238726.3356853237,1656257.98755635
2016-04-06,2016-04-07,2016-05-06,165,160,-0.020034114774575285,-33181.66261901101,1623076.324937339
2016-05-05,2016-05-06,2016-06-03,165,161,-0.04191923425614774,-68038.11668065563,1555038.2082566833
2016-06-02,2016-06-03,2016-07-05,165,160,0.03418604399707581,53160.60460459697,1608198.8128612803
2016-07-04,2016-07-05,2016-08-02,166,162,-0.012369465958502524,-19892.560470191762,1588306.2523910885
2016-08-01,2016-08-02,2016-08-30,167,160,0.05340402447494208,84821.94597639726,1673128.1983674858
2016-08-29,2016-08-30,2016-09-29,167,161,-0.029567977742844254,-49471.017330254894,1623657.1810372309
2016-09-28,2016-09-29,2016-11-03,164,158,0.02430576198424861,39464.22498630686,1663121.4060235377
2016-11-02,2016-11-03,2016-12-01,167,165,0.02220441169475129,36928.6323977001,1700050.0384212378
2016-11-30,2016-12-01,2016-12-29,164,161,-0.053244703922337044,-90518.66094889655,1609531.3774723413
2016-12-28,2016-12-29,2017-02-03,179,175,-0.022416433199370367,-36079.9526053993,1573451.424866942
2017-01-26,2017-02-03,2017-03-03,180,179,0.034985276882468774,55047.633760084864,1628499.0586270269
2017-03-02,2017-03-03,2017-03-31,179,175,-0.02545618033724306,-41455.36571544013,1587043.6929115867
2017-03-30,2017-03-31,2017-05-03,178,169,-0.04633088100142624,-73529.13248035079,1513514.560431236
2017-05-02,2017-05-03,2017-06-02,177,167,-0.11948728373302753,-180845.7437163156,1332668.8167149203
2017-06-01,2017-06-02,2017-06-30,177,176,0.06016720859662006,80182.96268549748,1412851.7794004178
2017-06-29,2017-06-30,2017-07-28,177,177,0.007342465624317951,10373.81562250387,1423225.5950229217
2017-07-27,2017-07-28,2017-08-25,182,181,0.01815985208647186,25845.566291297087,1449071.1613142188
2017-08-24,2017-08-25,2017-09-22,182,180,0.047512248516510924,68848.62913447013,1517919.790448689
2017-09-21,2017-09-22,2017-10-27,183,180,0.005468727233312265,8301.089296010556,1526220.8797446995
2017-10-26,2017-10-27,2017-11-24,182,180,-0.11284243344354361,-172222.4780427378,1353998.4017019616
2017-11-23,2017-11-24,2017-12-22,181,179,-0.009038707319037331,-12238.395263428334,1341760.0064385333
2017-12-21,2017-12-22,2018-01-22,182,177,0.001904396960190624,2555.243677566992,1344315.2501161003
2018-01-19,2018-01-22,2018-02-26,181,176,-0.0852799496783142,-114643.1368816914,1229672.113234409
2018-02-23,2018-02-26,2018-03-26,180,177,-0.00010499023227850124,-129.10356079484336,1229543.009673614
2018-03-23,2018-03-26,2018-04-25,181,178,0.020596704766101537,25324.534367471468,1254867.5440410855
2018-04-24,2018-04-25,2018-05-25,179,174,-0.0026885662382239994,-3373.794512351975,1251493.7495287335
2018-05-24,2018-05-25,2018-06-25,180,175,-0.16968427198174119,-212358.8057784827,1039134.9437502509
2018-06-22,2018-06-25,2018-07-23,179,179,0.030893782381446133,32102.808817176614,1071237.7525674275
2018-07-20,2018-07-23,2018-08-20,181,180,-0.043277547353038126,-46360.54256309895,1024877.2100043285
2018-08-17,2018-08-20,2018-09-17,185,184,-0.026887141128948078,-27556.018185228924,997321.1918190996
2018-09-14,2018-09-17,2018-10-23,185,183,-0.09954059502655177,-99273.94486626296,898047.2469528366
2018-10-22,2018-10-23,2018-11-20,185,183,0.15221199357830995,136693.5617862041,1034740.8087390407
2018-11-19,2018-11-20,2018-12-18,189,189,-0.05320177320848496,-55050.045836098725,979690.762902942
2018-12-17,2018-12-18,2019-01-17,189,189,0.014922956239779461,14619.882383316755,994310.6452862588
2019-01-16,2019-01-17,2019-02-21,189,189,0.08493189091132192,84448.68325741868,1078759.3285436775
2019-02-20,2019-02-21,2019-03-21,189,185,0.21420979528243178,231080.81492635468,1309840.1434700321
2019-03-20,2019-03-21,2019-04-19,189,185,0.05285336960457854,69229.46522573591,1379069.608695768
2019-04-18,2019-04-19,2019-05-22,188,188,-0.13148249276024881,-181323.50984122045,1197746.0988545476
2019-05-21,2019-05-22,2019-06-20,187,184,-0.04006972512762719,-47993.35695378948,1149752.7419007581
2019-06-19,2019-06-20,2019-07-18,188,187,0.003579287765309358,4115.295922216261,1153868.0378229744
2019-07-17,2019-07-18,2019-08-15,188,188,-0.09767298218710796,-112701.73230455664,1041166.3055184177
2019-08-14,2019-08-15,2019-09-12,189,189,0.15999671942907767,166583.19326303957,1207749.4987814573
2019-09-11,2019-09-12,2019-10-18,319,316,-0.05009600484808252,-60503.42474622512,1147246.0740352322
2019-10-17,2019-10-18,2019-11-15,325,323,-0.05418449438470818,-62162.94845644059,1085083.1255787916
2019-11-14,2019-11-15,2019-12-13,326,323,0.042361976073268304,45966.265403275844,1131049.3909820674
2019-12-12,2019-12-13,2020-01-13,325,322,0.09055193391089911,102418.70970217092,1233468.1006842384
2020-01-10,2020-01-13,2020-02-18,330,325,-0.015053094418595703,-18567.5117819258,1214900.5889023126
2020-02-17,2020-02-18,2020-03-17,333,328,-0.025044239431434412,-30426.26123386016,1184474.3276684524
2020-03-16,2020-03-17,2020-04-15,332,328,-0.001656062846848827,-1961.5639270979445,1182512.7637413545
2020-04-14,2020-04-15,2020-05-18,335,334,0.046914677466357135,55477.20491077611,1237989.9686521306
2020-05-15,2020-05-18,2020-06-15,334,330,-0.0018048004992305966,-2234.3249134658836,1235755.6437386647
2020-06-12,2020-06-15,2020-07-15,335,330,0.20089978272977693,248263.04033419327,1484018.684072858
2020-07-14,2020-07-15,2020-08-12,334,330,-0.007944410762148468,-11789.654004977783,1472229.0300678802
2020-08-11,2020-08-12,2020-09-09,341,339,-0.024180557570783745,-35599.318818935426,1436629.7112489447
2020-09-08,2020-09-09,2020-10-15,344,343,0.0002880288630759953,413.79082239209674,1437043.5020713368
2020-10-14,2020-10-15,2020-11-12,348,347,-0.046588912996540444,-66950.2946902453,1370093.2073810915
2020-11-11,2020-11-12,2020-12-10,358,358,-0.019679575694907636,-26962.852983735036,1343130.3543973565
2020-12-09,2020-12-10,2021-01-08,363,362,-0.05581710099155912,-74969.64263622579,1268160.7117611307
2021-01-07,2021-01-08,2021-02-05,368,367,-0.0886144568969055,-112377.37273070565,1155783.339030425
2021-02-04,2021-02-05,2021-03-12,370,367,0.053473299119028095,61803.54820476286,1217586.887235188
2021-03-11,2021-03-12,2021-04-12,374,373,0.016207266506811147,19733.755176619394,1237320.6424118073
2021-04-09,2021-04-12,2021-05-13,379,377,-0.004321677095222021,-5347.300279756542,1231973.3421320508
2021-05-12,2021-05-13,2021-06-10,379,378,0.06495015475886468,80016.85923027247,1311990.2013623232
2021-06-09,2021-06-10,2021-07-09,386,385,0.003736527651290844,4902.287665612996,1316892.4890279362
2021-07-08,2021-07-09,2021-08-06,393,393,0.004708544652688662,6200.647087378427,1323093.1361153147
2021-08-05,2021-08-06,2021-09-03,404,400,0.03714424997381194,49145.302186502144,1372238.4383018168
2021-09-02,2021-09-03,2021-10-12,411,410,-0.021521726187364476,-29532.939932908397,1342705.4983689084
2021-10-11,2021-10-12,2021-11-09,418,418,0.009581863083172104,12865.620246393373,1355571.1186153018
2021-11-08,2021-11-09,2021-12-07,424,421,0.0800939502889424,108573.04578749998,1464144.1644028018
2021-12-06,2021-12-07,2022-01-05,429,429,0.03713228556595638,54367.01922233333,1518511.183625135
2022-01-04,2022-01-05,2022-02-09,435,434,-0.10740939835659025,-163102.37263092957,1355408.8109942055
2022-02-08,2022-02-09,2022-03-09,442,440,-0.034895335959108986,-47297.44582157931,1308111.3651726262
2022-03-08,2022-03-09,2022-04-08,447,444,-0.03053407110386841,-39941.9654359594,1268169.3997366668
2022-04-07,2022-04-08,2022-05-11,452,448,-0.1187524823655558,-150598.264278766,1117571.1354579008
2022-05-10,2022-05-11,2022-06-09,450,448,0.08518461532016608,95199.86726690247,1212771.0027248033
2022-06-08,2022-06-09,2022-07-07,456,456,0.016228611621662337,19681.589589234907,1232452.5923140382
2022-07-06,2022-07-07,2022-08-04,462,461,-0.001439082190621277,-1773.6005763842259,1230678.991737654
2022-08-03,2022-08-04,2022-09-01,469,469,-0.0054714828149979855,-6733.638954071561,1223945.3527835824
2022-08-31,2022-09-01,2022-09-30,473,472,-0.08913023817596899,-109090.54080797103,1114854.8119756114
2022-09-29,2022-09-30,2022-11-04,476,476,0.08087763257930636,90166.81786223524,1205021.6298378466
2022-11-03,2022-11-04,2022-12-02,483,483,0.01876596036968814,22613.388150153914,1227635.0179880005
2022-12-01,2022-12-02,2022-12-30,610,609,-0.05691322966793322,-69868.67372714845,1157766.344260852
2022-12-29,2022-12-30,2023-02-06,614,613,0.11847741927964184,137169.16859685117,1294935.5128577033
2023-02-03,2023-02-06,2023-03-06,617,617,0.024745741432518065,32044.13937296183,1326979.652230665
2023-03-03,2023-03-06,2023-04-03,622,621,-0.019684866835724457,-26121.417747876607,1300858.2344827885
2023-03-31,2023-04-03,2023-05-05,623,620,-0.043861928468380884,-57058.15082838829,1243800.0836544002
2023-05-04,2023-05-05,2023-06-02,619,617,-0.002298134537396357,-2858.419929862721,1240941.6637245375
2023-06-01,2023-06-02,2023-07-04,622,621,-0.008363990780570485,-10379.2246346178,1230562.4390899197
2023-07-03,2023-07-04,2023-08-01,628,627,-0.017161146090893142,-21117.861791187897,1209444.5772987318
2023-07-31,2023-08-01,2023-08-29,638,638,-0.08116935662322777,-98169.83821078972,1111274.739087942
2023-08-28,2023-08-29,2023-09-26,644,642,0.029297252514727035,32557.29664429673,1143832.0357322388
2023-09-25,2023-09-26,2023-11-01,650,649,-0.0009042200718659688,-1034.2758855524007,1142797.7598466864
2023-10-31,2023-11-01,2023-11-29,655,652,0.041769537651075606,47734.134057481075,1190531.8939041675
2023-11-28,2023-11-29,2023-12-27,657,652,-0.0777259522747118,-92535.22516711755,1097996.66873705
2023-12-26,2023-12-27,2024-01-25,659,655,-0.11001155468696944,-120792.32056887622,977204.3481681737
2024-01-24,2024-01-25,2024-03-01,661,656,-0.0038396666993478767,-3752.1389941192465,973452.2091740544
2024-02-29,2024-03-01,2024-03-29,664,655,0.021799846291078007,21221.108531704638,994673.3177057591
