signal_date,entry,exit,symbol,signal_rank,weight,expected_price,execution_price,filled,reason,gross_pnl,fees,slippage,stamp,net_pnl
2010-01-04,2010-01-05,2010-02-02,sz.000912,149,0.003472222222222222,10.640000343322754,10.640000343322754,1,FILL,-332.4446668855353,4.8522558659577495,6.60326078868489,3.1354080608996773,-343.90018354017866
2010-01-04,2010-01-05,2010-02-02,sz.002131,148,0.003472222222222222,19.0,19.0,1,FILL,264.652057950012,5.604597739250539,7.200357513520437,3.732504785735225,251.84710269724064
2010-01-04,2010-01-05,2010-02-02,sh.600318,147,0.003472222222222222,8.079999923706055,8.079999923706055,1,FILL,180.25970594043065,5.498263375718466,7.1159651615108555,3.648112433725643,167.6454774032013
2010-01-04,2010-01-05,2010-02-02,sh.600787,146,0.003472222222222222,9.649999618530273,9.649999618530273,1,FILL,-269.5222433837812,4.931538119569959,6.6661832121866444,3.1983304844014318,-281.1199647155381
2010-01-04,2010-01-05,2010-02-02,sz.002244,145,0.003472222222222222,14.0,14.0,1,FILL,-354.2164613598229,4.824823404920147,6.581488994210602,3.11363626642539,-365.6227737589543
2010-01-04,2010-01-05,2010-02-02,sz.002153,144,0.003472222222222222,33.70000076293945,33.70000076293945,1,FILL,452.7757780275797,5.8416336265482744,7.3884812335980055,3.9206285058127923,439.54566316743376
2010-01-04,2010-01-05,2010-02-02,sh.600661,142,0.003472222222222222,9.0600004196167,9.0600004196167,1,FILL,-88.03618214064318,5.160210556736313,6.847669273429782,3.3798165456445695,-100.04406197080971
2010-01-04,2010-01-05,2010-02-02,sh.600054,141,0.003472222222222222,18.31999969482422,18.31999969482422,1,FILL,547.0574472510161,5.960428529769803,7.482762902821442,4.014910175036229,533.6142558184247
2010-01-04,2010-01-05,2010-02-02,sz.002204,140,0.003472222222222222,25.850000381469727,25.850000381469727,1,FILL,-292.4533807858538,4.902644886443348,6.643252074784572,3.175399346999359,-303.9992777470816
2010-01-04,2010-01-05,2010-02-02,sz.002039,139,0.003472222222222222,18.3799991607666,18.3799991607666,1,FILL,-271.69224122159494,4.928803922294314,6.664013214348831,3.1961604865636177,-283.28505835823853
2010-01-04,2010-01-05,2010-02-02,sz.000002,138,0.003472222222222222,10.510000228881836,10.510000228881836,1,FILL,-356.3540056963752,4.822130099056091,6.57935144987405,3.1114987220888377,-367.75548724530563
2010-01-04,2010-01-05,2010-02-02,sz.002117,137,0.003472222222222222,20.520000457763672,20.520000457763672,1,FILL,567.8353025160391,5.986608627403733,7.503540758086464,4.035688030301252,554.3451531305491
2010-01-04,2010-01-05,2010-02-02,sz.000538,136,0.003472222222222222,58.25,58.25,1,FILL,56.55730020871442,5.3423983444965035,6.99226275577914,3.524410027993927,44.222639108439125
2010-01-04,2010-01-05,2010-02-02,sz.000966,135,0.003472222222222222,5.349999904632568,5.349999904632568,1,FILL,149.08527247710663,5.458983589554678,7.0847907280475315,3.6169380002623193,136.54149815950404
2010-01-04,2010-01-05,2010-02-02,sz.000651,134,0.003472222222222222,28.200000762939453,28.200000762939453,1,FILL,-467.299431833515,4.682338862123295,6.468406023736911,3.000553295951698,-478.4501767193751
2010-01-04,2010-01-05,2010-02-02,sh.600808,133,0.003472222222222222,5.050000190734863,5.050000190734863,1,FILL,-542.495726572156,4.587591530752607,6.3932097289982694,2.9253570012130568,-553.4765278319064
2010-01-04,2010-01-05,2010-02-02,sh.600272,132,0.003472222222222222,9.25,9.25,1,FILL,52.48654837650611,5.337269197187921,6.988192003946931,3.5203392761617187,40.161087175370994
2010-01-04,2010-01-05,2010-02-02,sz.000881,131,0.003472222222222222,8.510000228881836,8.510000228881836,1,FILL,-248.5770352599884,4.957929081805938,6.687128420310437,3.2192756925252244,-260.2220927621047
2010-01-04,2010-01-05,2010-02-02,sz.000815,130,0.003472222222222222,10.149999618530273,10.149999618530273,1,FILL,-307.4942117660685,4.883693439408278,6.628211243804357,3.1603585160191443,-319.0061164492813
2010-01-04,2010-01-05,2010-02-02,sh.601099,129,0.003472222222222222,17.81999969482422,17.81999969482422,1,FILL,-406.7235047331983,4.7586645302696935,6.5289819508372275,3.0611292230520144,-418.0111512143053
2010-01-04,2010-01-05,2010-02-02,sh.600406,128,0.003472222222222222,48.27000045776367,48.27000045776367,1,FILL,194.69396370955246,5.5164505405075595,7.1303994192799784,3.6625466914947653,182.04711374976478
2010-01-04,2010-01-05,2010-02-02,sz.000425,127,0.003472222222222222,36.25,36.25,1,FILL,-186.54663351566433,5.036087388003787,6.749158822054762,3.2813060942695484,-198.33187972572296
2010-01-04,2010-01-05,2010-02-02,sh.600048,126,0.003472222222222222,21.889999389648438,21.889999389648438,1,FILL,-367.5384876420612,4.8080376518045265,6.568166967928365,3.1003142401431516,-378.91469226179424
2010-01-04,2010-01-05,2010-02-02,sz.002181,125,0.003472222222222222,10.09000015258789,10.09000015258789,1,FILL,250.89503127281068,5.587263885637265,7.186600486843236,3.7187477590580236,238.12116690033054
2010-01-04,2010-01-05,2010-02-02,sh.600864,124,0.003472222222222222,10.84000015258789,10.84000015258789,1,FILL,-179.15119514689422,5.045405640348436,6.756554260423531,3.2887015326383184,-190.9531550476663
2010-01-04,2010-01-05,2010-02-02,sz.000650,123,0.003472222222222222,20.68000030517578,20.68000030517578,1,FILL,362.2128265147553,5.727524307642115,7.297918282085181,3.830065554299968,349.1873839250279
2010-01-04,2010-01-05,2010-02-02,sh.601088,122,0.003472222222222222,34.650001525878906,34.650001525878906,1,FILL,-575.473561935531,4.5460394581947545,6.360231893634895,2.8923791658496816,-586.3798332873612
2010-01-04,2010-01-05,2010-02-02,sh.601318,121,0.003472222222222222,54.029998779296875,54.029998779296875,1,FILL,-387.0284691425695,4.783480275113886,6.548676986427855,3.080824258642643,-398.3606264041114
2010-01-04,2010-01-05,2010-02-02,sh.600708,120,0.003472222222222222,9.529999732971191,9.529999732971191,1,FILL,72.77753447537498,5.3628358396724956,7.008482990045801,3.5406302622605876,60.40621564565663
2010-01-04,2010-01-05,2010-02-02,sh.600089,119,0.003472222222222222,24.200000762939453,24.200000762939453,1,FILL,-494.38405700146905,4.648212234411672,6.441321398568956,2.9734686707837437,-505.4735906344499
2010-01-04,2010-01-05,2010-02-02,sh.600036,118,0.003472222222222222,17.709999084472656,17.709999084472656,1,FILL,-452.32853547542754,4.701202191534485,6.483376920094997,3.015524192309785,-463.5131145870573
2010-01-04,2010-01-05,2010-02-02,sh.600150,117,0.003472222222222222,76.68000030517578,76.68000030517578,1,FILL,-291.70108792576775,4.903592775447056,6.644004367644658,3.176151639859445,-303.24868506886014
2010-01-04,2010-01-05,2010-02-02,sz.002151,116,0.003472222222222222,33.77000045776367,33.77000045776367,1,FILL,516.5322697983788,5.921966806179481,7.452237725368804,3.9843849975835917,503.15806526683036
2010-01-04,2010-01-05,2010-02-02,sh.600825,115,0.003472222222222222,12.020000457763672,12.020000457763672,1,FILL,49.04591502879657,5.332933999169807,6.984751370599222,3.5168986428140094,36.728229659027875
2010-01-04,2010-01-05,2010-02-02,sz.000792,114,0.003472222222222222,59.54999923706055,59.54999923706055,1,FILL,-430.35146717137695,4.728893297597589,6.505353988399048,3.0375012606138356,-441.58571445737334
2010-01-04,2010-01-05,2010-02-02,sh.600522,113,0.003472222222222222,25.440000534057617,25.440000534057617,1,FILL,19.08401159939649,5.295182000848763,6.954789467169822,3.486936739384609,6.83404013137806
2010-01-04,2010-01-05,2010-02-02,sh.600196,112,0.003472222222222222,19.3799991607666,19.3799991607666,1,FILL,146.7309038196513,5.456017085046284,7.082436359390076,3.614583631604864,134.19245037521432
2010-01-04,2010-01-05,2010-02-02,sz.000916,111,0.003472222222222222,5.230000019073486,5.230000019073486,1,FILL,-13.261374408933534,5.254426814478267,6.922444081161492,3.454591353376279,-25.43824530457323
2010-01-04,2010-01-05,2010-02-02,sz.002123,110,0.003472222222222222,38.5,38.5,1,FILL,88.27257365642845,5.3823595890406235,7.023978029226853,3.556125301441641,75.86623603816088
2010-01-04,2010-01-05,2010-02-02,sh.600227,109,0.003472222222222222,12.010000228881836,12.010000228881836,1,FILL,-349.3840010774802,4.830912304875898,6.586321454492945,3.1184687267077327,-360.8012348368493
2010-01-04,2010-01-05,2010-02-02,sh.600664,108,0.003472222222222222,18.1299991607666,18.1299991607666,1,FILL,116.67911629781156,5.418151832768766,7.052384571868237,3.5845318440830245,104.20857989317483
2010-01-04,2010-01-05,2010-02-02,sz.000528,107,0.003472222222222222,21.860000610351562,21.860000610351562,1,FILL,-317.27837428724024,4.871365394631601,6.618427081283185,3.1505743534979724,-328.7681667631555
2010-01-04,2010-01-05,2010-02-02,sh.600216,106,0.003472222222222222,34.650001525878906,34.650001525878906,1,FILL,-46.03815983915865,5.213128064836184,6.889667295731266,3.421814567946054,-58.14095519972625
2010-01-04,2010-01-05,2010-02-02,sh.600895,105,0.003472222222222222,12.569999694824219,12.569999694824219,1,FILL,-267.6065908061423,4.933951841817784,6.668098864764283,3.2002461369790702,-279.20864151272417
2010-01-04,2010-01-05,2010-02-02,sz.002001,104,0.003472222222222222,47.349998474121094,47.349998474121094,1,FILL,-27.09824385560387,5.236992358975463,6.908607211714822,3.440754483929609,-39.24384342629446
2010-01-04,2010-01-05,2010-02-02,sh.600744,103,0.003472222222222222,5.800000190734863,5.800000190734863,1,FILL,-263.07850835851286,4.939657225701797,6.672626947211913,3.2047742194267,-274.6907925314267
2010-01-04,2010-01-05,2010-02-02,sh.600312,102,0.003472222222222222,15.649999618530273,15.649999618530273,1,FILL,-55.39700978137944,5.201335913908985,6.880308445789046,3.4124557180038333,-67.47865414107764
2010-01-04,2010-01-05,2010-02-02,sz.000488,101,0.003472222222222222,8.5,8.5,1,FILL,-261.10885679697003,4.942138986669342,6.674596598773455,3.2067438709882428,-272.7255923824132
2010-01-04,2010-01-05,2010-02-02,sz.002060,100,0.003472222222222222,8.930000305175781,8.930000305175781,1,FILL,120.38437366650123,5.422820457053315,7.056089829236926,3.588237101451714,107.90546338021068
2010-01-04,2010-01-05,2010-02-02,sh.600021,99,0.003472222222222222,5.789999961853027,5.789999961853027,1,FILL,-179.6816039085129,5.044737325308797,6.756023851661912,3.2881711238766997,-191.48236508548325
2010-01-04,2010-01-05,2010-02-02,sh.600062,98,0.003472222222222222,23.709999084472656,23.709999084472656,1,FILL,117.00912096143838,5.4185676386449355,7.052714576531864,3.5848618487466513,104.53783874626151
2010-01-04,2010-01-05,2010-02-02,sh.600558,97,0.003472222222222222,18.809999465942383,18.809999465942383,1,FILL,-129.05332321791957,5.108528958978945,6.8066521323525055,3.3387994045672933,-140.96850430925133
2010-01-04,2010-01-05,2010-02-02,sh.600284,96,0.003472222222222222,13.789999961853027,13.789999961853027,1,FILL,-306.80067190848877,4.884567299628827,6.628904783661937,3.161052055876724,-318.3141439917795
2010-01-04,2010-01-05,2010-02-02,sh.600306,95,0.003472222222222222,10.699999809265137,10.699999809265137,1,FILL,810.2459788789893,6.29204607962105,7.745951434449415,4.278098706664202,796.2079813649184
2010-01-04,2010-01-05,2010-02-02,sh.600015,94,0.003472222222222222,12.369999885559082,12.369999885559082,1,FILL,-482.1914044453979,4.663574976632322,6.453514051125028,2.985661323339815,-493.30849347315507
2010-01-04,2010-01-05,2010-02-02,sz.000690,93,0.003472222222222222,9.670000076293945,9.670000076293945,1,FILL,261.7922320427142,5.600994358607343,7.19749768761314,3.729644959827927,248.99373999649333
2010-01-04,2010-01-05,2010-02-02,sh.600020,92,0.003472222222222222,4.329999923706055,4.329999923706055,1,FILL,24.026861720812576,5.301409992001748,6.9597323172912375,3.4918795895060253,11.765719411519513
2010-01-04,2010-01-05,2010-02-02,sz.000400,91,0.003472222222222222,22.489999771118164,22.489999771118164,1,FILL,123.3564330415611,5.42656525186589,7.0590618886119865,3.5912091608267738,110.87080590108371
2010-01-04,2010-01-05,2010-02-02,sh.600031,90,0.003472222222222222,36.400001525878906,36.400001525878906,1,FILL,-609.7324675541422,4.502873237115304,6.325972988016283,2.8581202602310705,-620.5613137792734
2010-01-04,2010-01-05,2010-02-02,sh.600315,89,0.003472222222222222,32.400001525878906,32.400001525878906,1,FILL,109.17277698781345,5.408693845238169,7.044878232558239,3.5770255047730264,96.71920491001629
2010-01-04,2010-01-05,2010-02-02,sh.600190,88,0.003472222222222222,6.019999980926514,6.019999980926514,1,FILL,-92.16875565635883,5.155003514106511,6.8435366999140665,3.375683972128854,-104.1672958703789
2010-01-04,2010-01-05,2010-02-02,sz.002152,87,0.003472222222222222,33.22999954223633,33.22999954223633,1,FILL,78.2693223493161,5.3697554923936615,7.013974777919742,3.546122050134529,65.88559207900198
2010-01-04,2010-01-05,2010-02-02,sh.601766,86,0.003472222222222222,5.559999942779541,5.559999942779541,1,FILL,-24.948557239369165,5.239700964111918,6.910756898331057,3.4429041705458436,-37.0990151018118
2010-01-04,2010-01-05,2010-02-02,sh.600588,85,0.003472222222222222,27.0,27.0,1,FILL,213.2087036655971,5.539779112852176,7.148914159236023,3.68106143145081,200.52001039350853
