signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan,equity
2018-08-30,2018-08-31,2018-10-08,670,666,-0.03493867705918796,-27061.657288514194,747485.6228695284
2018-09-28,2018-10-08,2018-11-05,675,666,-0.05246464135631279,-39216.56512284989,708269.0577466785
2018-11-02,2018-11-05,2018-12-03,678,675,0.03539523777839948,25069.351710026618,733338.4094567051
2018-11-30,2018-12-03,2019-01-02,690,689,-0.06467754036398066,-47430.524578093435,685907.8848786117
2018-12-28,2019-01-02,2019-01-30,692,682,0.005820919410728376,3992.614521061536,689900.4993996732
2019-01-29,2019-01-30,2019-03-06,693,682,0.25013415172682785,172567.6761932522,862468.1755929254
2019-03-05,2019-03-06,2019-04-03,694,679,0.08159601092010682,70373.96267392498,932842.1382668504
2019-04-02,2019-04-03,2019-05-07,695,678,-0.1418423521717488,-132316.5230966938,800525.6151701566
2019-05-06,2019-05-07,2019-06-04,687,676,-0.001492289200350716,-1194.6157301225467,799330.999440034
2019-06-03,2019-06-04,2019-07-03,690,684,0.027353628880690817,21864.603511514375,821195.6029515484
2019-07-02,2019-07-03,2019-07-31,692,690,-0.043161188534065364,-35443.778242337285,785751.8247092111
2019-07-30,2019-07-31,2019-08-28,694,688,-0.002291548037311797,-1800.588051726576,783951.2366574846
2019-08-27,2019-08-28,2019-09-26,695,691,0.03112655130619202,24401.698389371857,808352.9350468564
2019-09-25,2019-09-26,2019-10-31,703,696,-0.017133794996303298,-13850.1534737529,794502.7815731035
2019-10-30,2019-10-31,2019-11-28,705,699,-0.0428411044568644,-34037.37665664265,760465.4049164609
2019-11-27,2019-11-28,2019-12-26,708,704,0.07051674758992266,53625.54700936237,814090.9519258232
2019-12-25,2019-12-26,2020-02-03,711,81,0.003038788998316555,2473.8506283413153,816564.8025541645
2020-01-23,2020-02-03,2020-03-02,717,91,0.010756301734415219,8783.217401975766,825348.0199561403
2020-02-28,2020-03-02,2020-03-30,722,714,-0.04751009462333833,-39212.36252530117,786135.6574308391
2020-03-27,2020-03-30,2020-04-28,725,718,0.020448157319328697,16075.025597479776,802210.6830283189
2020-04-27,2020-04-28,2020-05-29,727,715,-0.006215523142230617,-4986.159065307118,797224.5239630118
2020-05-28,2020-05-29,2020-06-30,718,712,0.06697785765704611,53396.390686700935,850620.9146497127
2020-06-29,2020-06-30,2020-07-28,721,712,0.08942633483427875,76067.91073050571,926688.8253802184
2020-07-27,2020-07-28,2020-08-25,725,714,0.07981442362558999,73963.13447799708,1000651.9598582155
2020-08-24,2020-08-25,2020-09-22,729,724,-0.03124395787768064,-31264.327684028656,969387.6321741869
2020-09-21,2020-09-22,2020-10-28,736,735,-0.00864505596061016,-8380.410327669233,961007.2218465176
2020-10-27,2020-10-28,2020-11-25,748,747,0.015404919427904673,14804.23882218008,975811.4606686977
2020-11-24,2020-11-25,2020-12-23,759,758,-0.06038686125777326,-58926.19128914573,916885.269379552
2020-12-22,2020-12-23,2021-01-21,767,763,0.001844554623683381,1691.2449630212504,918576.5143425732
2021-01-20,2021-01-21,2021-02-25,771,766,-0.004145397405100559,-3807.864698942052,914768.6496436312
2021-02-24,2021-02-25,2021-03-25,780,774,-0.027263720115175527,-24939.996434021043,889828.6532096101
2021-03-24,2021-03-25,2021-04-23,789,784,0.039292928931778714,34963.97403202555,924792.6272416357
2021-04-22,2021-04-23,2021-05-26,799,797,-0.0006071879259343937,-561.5229172542458,924231.1043243814
2021-05-25,2021-05-26,2021-06-24,801,793,0.035307800655332455,32632.567590943072,956863.6719153245
2021-06-23,2021-06-24,2021-07-22,813,808,0.04860998747676981,46513.13110877981,1003376.8030241043
2021-07-21,2021-07-22,2021-08-19,824,820,0.002627475286227421,2636.347752719652,1006013.150776824
2021-08-18,2021-08-19,2021-09-16,834,828,0.0920043692311634,92557.60537547688,1098570.7561523009
2021-09-15,2021-09-16,2021-10-25,842,835,-0.07906473531296476,-86858.20605774526,1011712.5500945556
2021-10-22,2021-10-25,2021-11-22,851,845,0.048445167751663076,49012.58420579368,1060725.1343003493
2021-11-19,2021-11-22,2021-12-20,858,849,0.027106142770583208,28752.16693069134,1089477.3012310406
2021-12-17,2021-12-20,2022-01-18,865,849,0.02803651963650866,30545.151749494486,1120022.452980535
2022-01-17,2022-01-18,2022-02-22,872,865,-0.04796160869242061,-53718.07861657743,1066304.3743639577
