date,open_interest,mm_long,mm_short,mm_net,mm_net_oi,com_net,knowledge_time_utc
2022-08-30,459165.0,91761.0,79973.0,11788.0,0.025672688467108774,-31347.0,2022-08-30T21:00:00Z
2022-09-06,465908.0,85842.0,92804.0,-6962.0,-0.01494286425646265,-26060.0,2022-09-06T21:00:00Z
2022-09-13,463674.0,80300.0,98637.0,-18337.0,-0.039547181856217944,-27119.0,2022-09-13T21:00:00Z
2022-09-20,469395.0,78544.0,115239.0,-36695.0,-0.07817509773218717,-17664.0,2022-09-20T21:00:00Z
2022-09-27,457061.0,74171.0,117265.0,-43094.0,-0.09428500790922875,-12623.0,2022-09-27T21:00:00Z
2022-10-04,437065.0,82806.0,89681.0,-6875.0,-0.015729925754750438,-19152.0,2022-10-04T21:00:00Z
2022-10-11,431395.0,78365.0,83945.0,-5580.0,-0.012934781348879798,-22668.0,2022-10-11T21:00:00Z
2022-10-18,434701.0,73344.0,99042.0,-25698.0,-0.05911649616633042,-15565.0,2022-10-18T21:00:00Z
2022-10-25,456072.0,72016.0,110804.0,-38788.0,-0.08504797488115912,-10426.0,2022-10-25T21:00:00Z
2022-11-01,467276.0,78213.0,119614.0,-41401.0,-0.08860074131776509,-8773.0,2022-11-01T21:00:00Z
2022-11-08,488471.0,88059.0,104405.0,-16346.0,-0.03346360377586387,-18586.0,2022-11-08T21:00:00Z
2022-11-15,495171.0,95065.0,69608.0,25457.0,0.05141052282948719,-36982.0,2022-11-15T21:00:00Z
2022-11-22,449542.0,92161.0,72730.0,19431.0,0.04322399241895084,-40394.0,2022-11-22T21:00:00Z
2022-11-29,433661.0,88032.0,73312.0,14720.0,0.03394356421259924,-36626.0,2022-11-29T21:00:00Z
2022-12-06,422100.0,93629.0,70142.0,23487.0,0.05564321250888415,-37953.0,2022-12-06T21:00:00Z
2022-12-13,437040.0,103737.0,66288.0,37449.0,0.08568780889621087,-36843.0,2022-12-13T21:00:00Z
2022-12-20,436653.0,104813.0,65718.0,39095.0,0.08953333653954056,-37697.0,2022-12-20T21:00:00Z
2022-12-27,440040.0,106983.0,56106.0,50877.0,0.11561903463321516,-42392.0,2022-12-27T21:00:00Z
2023-01-03,449393.0,109140.0,54559.0,54581.0,0.12145494033062375,-43902.0,2023-01-03T21:00:00Z
2023-01-10,481519.0,116604.0,54795.0,61809.0,0.12836253605776718,-48703.0,2023-01-10T21:00:00Z
2023-01-17,491818.0,124222.0,54845.0,69377.0,0.14106234420049693,-43935.0,2023-01-17T21:00:00Z
2023-01-24,499927.0,131501.0,51622.0,79879.0,0.15978132807389878,-41609.0,2023-01-24T21:00:00Z
2023-01-31,471642.0,138125.0,53678.0,84447.0,0.17904893966186217,-36820.0,2023-01-31T21:00:00Z
2023-02-07,439755.0,115521.0,55945.0,59576.0,0.135475435185501,-30982.0,2023-02-07T21:00:00Z
2023-02-14,426116.0,106106.0,64933.0,41173.0,0.09662392400191497,-29893.0,2023-02-14T21:00:00Z
2023-02-21,422648.0,104710.0,68004.0,36706.0,0.08684768412485094,-29783.0,2023-02-21T21:00:00Z
2023-02-28,426890.0,99425.0,72850.0,26575.0,0.06225257091990911,-29223.0,2023-02-28T21:00:00Z
2023-03-07,458474.0,103439.0,89040.0,14399.0,0.03140636110226534,-29599.0,2023-03-07T21:00:00Z
2023-03-14,459064.0,118560.0,58839.0,59721.0,0.13009297178606904,-36067.0,2023-03-14T21:00:00Z
2023-03-21,469874.0,125090.0,43861.0,81229.0,0.17287400452036078,-41286.0,2023-03-21T21:00:00Z
2023-03-28,478611.0,130530.0,31370.0,99160.0,0.20718286875980702,-44329.0,2023-03-28T21:00:00Z
2023-04-04,476592.0,142348.0,32217.0,110131.0,0.2310802531305603,-35939.0,2023-04-04T21:00:00Z
2023-04-11,476567.0,135015.0,30409.0,104606.0,0.21949904210740567,-34933.0,2023-04-11T21:00:00Z
2023-04-18,482254.0,137170.0,34474.0,102696.0,0.21295002218747797,-33944.0,2023-04-18T21:00:00Z
2023-04-25,473209.0,135979.0,33176.0,102803.0,0.21724650207413637,-35020.0,2023-04-25T21:00:00Z
2023-05-02,493804.0,143191.0,29401.0,113790.0,0.23043555742764335,-35531.0,2023-05-02T21:00:00Z
2023-05-09,518951.0,143463.0,32477.0,110986.0,0.21386604901040754,-36768.0,2023-05-09T21:00:00Z
2023-05-16,521832.0,139786.0,35803.0,103983.0,0.19926528078002115,-34214.0,2023-05-16T21:00:00Z
2023-05-23,479080.0,128550.0,35411.0,93139.0,0.194412206729565,-26425.0,2023-05-23T21:00:00Z
2023-05-30,449515.0,122904.0,36201.0,86703.0,0.19288121642214387,-31372.0,2023-05-30T21:00:00Z
2023-06-06,436301.0,120985.0,27557.0,93428.0,0.21413657085360793,-29778.0,2023-06-06T21:00:00Z
2023-06-13,432898.0,110512.0,35869.0,74643.0,0.1724262990358006,-27159.0,2023-06-13T21:00:00Z
2023-06-20,438037.0,110314.0,34275.0,76039.0,0.1735903588053064,-26879.0,2023-06-20T21:00:00Z
2023-06-27,431861.0,108209.0,38534.0,69675.0,0.161336633777998,-26233.0,2023-06-27T21:00:00Z
2023-07-03,448063.0,123017.0,39869.0,83148.0,0.18557211820659147,-27425.0,2023-07-03T21:00:00Z
2023-07-11,483170.0,124394.0,41951.0,82443.0,0.1706293851025519,-29074.0,2023-07-11T21:00:00Z
2023-07-18,482104.0,147644.0,32326.0,115318.0,0.2391973516087815,-39274.0,2023-07-18T21:00:00Z
2023-07-25,476176.0,132603.0,37316.0,95287.0,0.20010878330701254,-38944.0,2023-07-25T21:00:00Z
2023-08-01,439383.0,123802.0,43793.0,80009.0,0.1820939817880983,-30212.0,2023-08-01T21:00:00Z
2023-08-08,427759.0,114585.0,55979.0,58606.0,0.13700705303687358,-26450.0,2023-08-08T21:00:00Z
2023-08-15,433611.0,113146.0,83610.0,29536.0,0.06811635313679773,-21530.0,2023-08-15T21:00:00Z
2023-08-22,430239.0,105085.0,95976.0,9109.0,0.021171953263186275,-17602.0,2023-08-22T21:00:00Z
2023-08-29,442806.0,120609.0,81367.0,39242.0,0.08862120206139935,-20467.0,2023-08-29T21:00:00Z
2023-09-05,438672.0,120222.0,69857.0,50365.0,0.11481243389138127,-24374.0,2023-09-05T21:00:00Z
2023-09-12,441221.0,117737.0,83166.0,34571.0,0.07835302490135329,-22348.0,2023-09-12T21:00:00Z
2023-09-19,438078.0,121172.0,73782.0,47390.0,0.10817708261999005,-25288.0,2023-09-19T21:00:00Z
2023-09-26,435620.0,114668.0,91230.0,23438.0,0.05380377393140811,-26667.0,2023-09-26T21:00:00Z
2023-10-03,431226.0,100500.0,108061.0,-7561.0,-0.017533729413347063,-22196.0,2023-10-03T21:00:00Z
2023-10-10,436499.0,93934.0,120701.0,-26767.0,-0.06132201906533578,-18427.0,2023-10-10T21:00:00Z
2023-10-17,439581.0,104708.0,89605.0,15103.0,0.0343577179177444,-29966.0,2023-10-17T21:00:00Z
2023-10-24,463476.0,122456.0,66708.0,55748.0,0.12028238786905902,-40145.0,2023-10-24T21:00:00Z
2023-10-31,475808.0,140111.0,65271.0,74840.0,0.15729033559755196,-44185.0,2023-10-31T21:00:00Z
2023-11-07,484347.0,140609.0,62374.0,78235.0,0.16152675664348082,-44983.0,2023-11-07T21:00:00Z
2023-11-14,486634.0,132924.0,68609.0,64315.0,0.13216298080282102,-43065.0,2023-11-14T21:00:00Z
2023-11-21,508429.0,144381.0,65246.0,79135.0,0.15564611774702072,-45909.0,2023-11-21T21:00:00Z
2023-11-28,505658.0,169695.0,54802.0,114893.0,0.2272148369055765,-50608.0,2023-11-28T21:00:00Z
2023-12-05,487469.0,159907.0,50520.0,109387.0,0.22439785914591492,-49694.0,2023-12-05T21:00:00Z
2023-12-12,469939.0,149634.0,54106.0,95528.0,0.20327744664733083,-45115.0,2023-12-12T21:00:00Z
2023-12-19,481203.0,155697.0,47421.0,108276.0,0.2250110660157979,-48016.0,2023-12-19T21:00:00Z
2023-12-26,491343.0,152801.0,46347.0,106454.0,0.21665923804755538,-45013.0,2023-12-26T21:00:00Z
2024-01-02,500364.0,154384.0,45235.0,109149.0,0.21813919466628295,-41701.0,2024-01-02T21:00:00Z
2024-01-09,489849.0,134333.0,45874.0,88459.0,0.18058422085173187,-45001.0,2024-01-09T21:00:00Z
2024-01-16,489334.0,130931.0,47702.0,83229.0,0.17008628053640254,-40554.0,2024-01-16T21:00:00Z
2024-01-23,465872.0,111298.0,50265.0,61033.0,0.13100808805852251,-38949.0,2024-01-23T21:00:00Z
2024-01-30,430328.0,108093.0,52069.0,56024.0,0.1301890650852373,-34359.0,2024-01-30T21:00:00Z
2024-02-06,419121.0,114316.0,46247.0,68069.0,0.16240894634246436,-36618.0,2024-02-06T21:00:00Z
2024-02-13,420812.0,100642.0,66466.0,34176.0,0.0812144140376225,-32243.0,2024-02-13T21:00:00Z
2024-02-20,407063.0,98840.0,48917.0,49923.0,0.12264194977190263,-38451.0,2024-02-20T21:00:00Z
2024-02-27,411195.0,103885.0,47732.0,56153.0,0.136560512652148,-39672.0,2024-02-27T21:00:00Z
2024-03-05,471616.0,145106.0,35343.0,109763.0,0.23273807504410368,-48887.0,2024-03-05T21:00:00Z
2024-03-12,516057.0,173994.0,32911.0,141083.0,0.27338646699880054,-48440.0,2024-03-12T21:00:00Z
2024-03-19,535047.0,172588.0,29692.0,142896.0,0.26707186471468863,-49210.0,2024-03-19T21:00:00Z
2024-03-26,503642.0,163006.0,27211.0,135795.0,0.26962604389625966,-47505.0,2024-03-26T21:00:00Z
2024-04-02,500045.0,173073.0,25993.0,147080.0,0.2941335279824816,-44887.0,2024-04-02T21:00:00Z
2024-04-09,505214.0,174617.0,32885.0,141732.0,0.2805385440625161,-42026.0,2024-04-09T21:00:00Z
2024-04-16,517193.0,169910.0,35174.0,134736.0,0.2605139667396891,-33903.0,2024-04-16T21:00:00Z
2024-04-23,516249.0,176400.0,34261.0,142139.0,0.27533031540981195,-32593.0,2024-04-23T21:00:00Z
2024-04-30,519791.0,171853.0,36826.0,135027.0,0.25977171593967574,-30727.0,2024-04-30T21:00:00Z
2024-05-07,529835.0,164780.0,38681.0,126099.0,0.23799673483254222,-32170.0,2024-05-07T21:00:00Z
2024-05-14,522952.0,171868.0,41433.0,130435.0,0.2494205969190289,-29559.0,2024-05-14T21:00:00Z
2024-05-21,530591.0,190605.0,42082.0,148523.0,0.27991993833291556,-36970.0,2024-05-21T21:00:00Z
2024-05-28,485430.0,174444.0,25616.0,148828.0,0.3065900335784768,-40644.0,2024-05-28T21:00:00Z
2024-06-04,447488.0,172560.0,20261.0,152299.0,0.3403420873855835,-39886.0,2024-06-04T21:00:00Z
2024-06-11,436857.0,168424.0,15459.0,152965.0,0.35014890456144687,-40807.0,2024-06-11T21:00:00Z
2024-06-18,444345.0,177639.0,17018.0,160621.0,0.3614781307317512,-42558.0,2024-06-18T21:00:00Z
2024-06-25,452190.0,174756.0,16554.0,158202.0,0.3498573608438931,-42603.0,2024-06-25T21:00:00Z
2024-07-02,454730.0,167688.0,16873.0,150815.0,0.33165834671123523,-44745.0,2024-07-02T21:00:00Z
2024-07-09,516324.0,181982.0,24515.0,157467.0,0.3049771073976805,-52391.0,2024-07-09T21:00:00Z
2024-07-16,579862.0,216502.0,31970.0,184532.0,0.31823433851502597,-60318.0,2024-07-16T21:00:00Z
2024-07-23,572306.0,197802.0,34942.0,162860.0,0.28456804576572675,-54215.0,2024-07-23T21:00:00Z
2024-07-30,510914.0,185586.0,33222.0,152364.0,0.2982184868686315,-44765.0,2024-07-30T21:00:00Z
2024-08-06,480645.0,180303.0,29517.0,150786.0,0.3137159441999813,-47145.0,2024-08-06T21:00:00Z
2024-08-13,505872.0,203844.0,25929.0,177915.0,0.35169963943448146,-52935.0,2024-08-13T21:00:00Z
2024-08-20,532867.0,222142.0,28837.0,193305.0,0.3627640668309353,-63995.0,2024-08-20T21:00:00Z
2024-08-27,521759.0,217976.0,17685.0,200291.0,0.3838764640379946,-68384.0,2024-08-27T21:00:00Z
2024-09-03,511136.0,212086.0,19996.0,192090.0,0.37580996055844235,-69629.0,2024-09-03T21:00:00Z
2024-09-10,511501.0,213645.0,23190.0,190455.0,0.37234531310789226,-75374.0,2024-09-10T21:00:00Z
2024-09-17,537627.0,241844.0,25489.0,216355.0,0.40242584542815,-77587.0,2024-09-17T21:00:00Z
2024-09-24,564640.0,256435.0,37406.0,219029.0,0.3879091102295268,-80030.0,2024-09-24T21:00:00Z
2024-10-01,533107.0,247867.0,33405.0,214462.0,0.40228697053312,-75226.0,2024-10-01T21:00:00Z
2024-10-08,520316.0,227596.0,33537.0,194059.0,0.3729637374211056,-71151.0,2024-10-08T21:00:00Z
2024-10-15,541232.0,233871.0,34450.0,199421.0,0.3684575191415142,-74698.0,2024-10-15T21:00:00Z
2024-10-22,573760.0,242427.0,37267.0,205160.0,0.35757110987172336,-82095.0,2024-10-22T21:00:00Z
2024-10-29,579468.0,234856.0,39683.0,195173.0,0.33681411225468877,-74620.0,2024-10-29T21:00:00Z
2024-11-05,558034.0,219687.0,36684.0,183003.0,0.32794238343900195,-69363.0,2024-11-05T21:00:00Z
2024-11-12,535981.0,203661.0,38365.0,165296.0,0.3083989917553048,-67456.0,2024-11-12T21:00:00Z
2024-11-19,502952.0,193355.0,38181.0,155174.0,0.3085264597814503,-70317.0,2024-11-19T21:00:00Z
2024-11-26,472660.0,203596.0,24306.0,179290.0,0.37932128802945037,-67080.0,2024-11-26T21:00:00Z
2024-12-03,462040.0,203580.0,22845.0,180735.0,0.39116743139122157,-62341.0,2024-12-03T21:00:00Z
2024-12-10,483346.0,218482.0,22404.0,196078.0,0.4056679893906229,-66445.0,2024-12-10T21:00:00Z
2024-12-17,466571.0,201880.0,18378.0,183502.0,0.3932991977641131,-72455.0,2024-12-17T21:00:00Z
2024-12-24,454646.0,186099.0,20602.0,165497.0,0.3640128803508664,-74789.0,2024-12-24T21:00:00Z
2024-12-31,458584.0,182128.0,15959.0,166169.0,0.36235237164837847,-73361.0,2024-12-31T21:00:00Z
2025-01-07,477043.0,191873.0,14232.0,177641.0,0.3723794291080678,-70967.0,2025-01-07T21:00:00Z
2025-01-14,526467.0,206968.0,11346.0,195622.0,0.3715750464891437,-73987.0,2025-01-14T21:00:00Z
2025-01-21,571387.0,226964.0,11095.0,215869.0,0.37779823482158326,-80606.0,2025-01-21T21:00:00Z
2025-01-28,577505.0,227871.0,17331.0,210540.0,0.364568272136172,-80898.0,2025-01-28T21:00:00Z
2025-02-04,542004.0,240485.0,30952.0,209533.0,0.3865893978642224,-63444.0,2025-02-04T21:00:00Z
2025-02-11,528719.0,229071.0,34268.0,194803.0,0.3684433508158398,-60901.0,2025-02-11T21:00:00Z
2025-02-18,522330.0,222538.0,37209.0,185329.0,0.3548120919725078,-60419.0,2025-02-18T21:00:00Z
2025-02-25,512179.0,212694.0,32882.0,179812.0,0.35107257423674143,-60490.0,2025-02-25T21:00:00Z
2025-03-04,489270.0,204965.0,38307.0,166658.0,0.34062583031863797,-58579.0,2025-03-04T21:00:00Z
2025-03-11,511276.0,204907.0,37331.0,167576.0,0.3277603486179676,-57259.0,2025-03-11T21:00:00Z
2025-03-18,533566.0,220879.0,37045.0,183834.0,0.34453844510332365,-64380.0,2025-03-18T21:00:00Z
2025-03-25,511482.0,213505.0,38773.0,174732.0,0.3416190599082666,-62757.0,2025-03-25T21:00:00Z
2025-04-01,498746.0,204833.0,62834.0,141999.0,0.2847120578410654,-62315.0,2025-04-01T21:00:00Z
2025-04-08,445468.0,175393.0,44407.0,130986.0,0.2940413228335144,-52647.0,2025-04-08T21:00:00Z
2025-04-15,456628.0,168400.0,43546.0,124854.0,0.27342607111259054,-51605.0,2025-04-15T21:00:00Z
2025-04-22,465351.0,166360.0,45458.0,120902.0,0.2598081877980277,-45310.0,2025-04-22T21:00:00Z
2025-04-29,451868.0,150715.0,44820.0,105895.0,0.23434941177512017,-45074.0,2025-04-29T21:00:00Z
2025-05-06,452414.0,144383.0,42292.0,102091.0,0.22565835716843421,-45285.0,2025-05-06T21:00:00Z
2025-05-13,440842.0,144410.0,43183.0,101227.0,0.2296219507215737,-41533.0,2025-05-13T21:00:00Z
2025-05-20,448000.0,149149.0,41520.0,107629.0,0.24024330357142856,-38817.0,2025-05-20T21:00:00Z
2025-05-27,437538.0,147502.0,36686.0,110816.0,0.2532717158281109,-46192.0,2025-05-27T21:00:00Z
2025-06-03,415941.0,159966.0,36384.0,123582.0,0.29711425418508874,-48108.0,2025-06-03T21:00:00Z
2025-06-10,417143.0,160680.0,36589.0,124091.0,0.2974783227813963,-49365.0,2025-06-10T21:00:00Z
2025-06-17,441214.0,167646.0,37135.0,130511.0,0.29579977063284485,-52962.0,2025-06-17T21:00:00Z
2025-06-24,434958.0,163829.0,38701.0,125128.0,0.28767835055338675,-50415.0,2025-06-24T21:00:00Z
2025-07-01,437662.0,165086.0,34726.0,130360.0,0.29785542267777415,-49413.0,2025-07-01T21:00:00Z
2025-07-08,443144.0,164685.0,35743.0,128942.0,0.2909708807972126,-46812.0,2025-07-08T21:00:00Z
2025-07-15,448531.0,172657.0,35930.0,136727.0,0.3048328878048563,-46736.0,2025-07-15T21:00:00Z
2025-07-22,489423.0,194753.0,34819.0,159934.0,0.32678071933685177,-51362.0,2025-07-22T21:00:00Z
2025-07-29,445259.0,170918.0,36662.0,134256.0,0.3015233830197705,-48170.0,2025-07-29T21:00:00Z
2025-08-05,449647.0,186304.0,32317.0,153987.0,0.3424619757276263,-34017.0,2025-08-05T21:00:00Z
2025-08-12,446152.0,182337.0,34050.0,148287.0,0.33236878911223083,-39750.0,2025-08-12T21:00:00Z
2025-08-19,438541.0,173388.0,36003.0,137385.0,0.31327743586118517,-40005.0,2025-08-19T21:00:00Z
2025-08-26,443760.0,175494.0,33577.0,141917.0,0.31980575085631874,-42328.0,2025-08-26T21:00:00Z
2025-09-02,492908.0,196127.0,34625.0,161502.0,0.3276514075649006,-55302.0,2025-09-02T21:00:00Z
2025-09-09,509625.0,198907.0,35388.0,163519.0,0.3208614177090998,-62554.0,2025-09-09T21:00:00Z
2025-09-16,516221.0,195347.0,36376.0,158971.0,0.3079514394028914,-65384.0,2025-09-16T21:00:00Z
2025-09-23,528789.0,198826.0,38277.0,160549.0,0.30361637628619353,-67152.0,2025-09-23T21:00:00Z
2025-09-30,493748.0,184199.0,38972.0,145227.0,0.2941318243314403,-65397.0,2025-09-30T21:00:00Z
2025-10-07,485559.0,170587.0,40828.0,129759.0,0.2672363193762241,-65352.0,2025-10-07T21:00:00Z
2025-10-14,485788.0,152187.0,43877.0,108310.0,0.22295733941554752,-61457.0,2025-10-14T21:00:00Z
2025-10-21,472421.0,135503.0,43276.0,92227.0,0.19522205829122752,-57778.0,2025-10-21T21:00:00Z
2025-10-28,457122.0,138605.0,34446.0,104159.0,0.22785820853076422,-58194.0,2025-10-28T21:00:00Z
2025-11-04,450399.0,130688.0,30143.0,100545.0,0.22323539794715352,-59451.0,2025-11-04T21:00:00Z
2025-11-10,459997.0,134155.0,30068.0,104087.0,0.2262775626797566,-58746.0,2025-11-10T21:00:00Z
2025-11-18,471953.0,130222.0,32017.0,98205.0,0.20808216072363137,-58897.0,2025-11-18T21:00:00Z
2025-11-25,432946.0,136979.0,27670.0,109309.0,0.25247721424842823,-46692.0,2025-11-25T21:00:00Z
2025-12-02,418490.0,140143.0,19819.0,120324.0,0.2875194150397859,-48707.0,2025-12-02T21:00:00Z
2025-12-09,432569.0,143383.0,19835.0,123548.0,0.2856145493551318,-49393.0,2025-12-09T21:00:00Z
2025-12-16,471093.0,152873.0,20277.0,132596.0,0.28146459403981805,-44249.0,2025-12-16T21:00:00Z
2025-12-23,492103.0,160581.0,24311.0,136270.0,0.27691357297151203,-51284.0,2025-12-23T21:00:00Z
2025-12-30,481866.0,148642.0,22602.0,126040.0,0.2615664935895041,-54481.0,2025-12-30T21:00:00Z
2026-01-06,488116.0,146445.0,23232.0,123213.0,0.25242565291856855,-50542.0,2026-01-06T21:00:00Z
2026-01-13,527455.0,158825.0,24080.0,134745.0,0.2554625513076945,-51165.0,2026-01-13T21:00:00Z
2026-01-20,528004.0,163668.0,26224.0,137444.0,0.2603086340254998,-42289.0,2026-01-20T21:00:00Z
2026-01-27,488463.0,143321.0,25162.0,118159.0,0.2418995911665776,-40589.0,2026-01-27T21:00:00Z
2026-02-03,409694.0,118936.0,26864.0,92072.0,0.22473358164874271,-24634.0,2026-02-03T21:00:00Z
2026-02-10,404391.0,119232.0,27210.0,92022.0,0.22755699310815522,-18445.0,2026-02-10T21:00:00Z
2026-02-17,407078.0,123011.0,27118.0,95893.0,0.23556419162912268,-21398.0,2026-02-17T21:00:00Z
2026-02-24,420182.0,121233.0,25259.0,95974.0,0.22841054590629775,-19818.0,2026-02-24T21:00:00Z
2026-03-03,409789.0,123456.0,25539.0,97917.0,0.23894492043466273,-20791.0,2026-03-03T21:00:00Z
2026-03-10,413956.0,125077.0,26678.0,98399.0,0.23770400718916987,-19696.0,2026-03-10T21:00:00Z
2026-03-17,411388.0,130147.0,28104.0,102043.0,0.24804564061178255,-17834.0,2026-03-17T21:00:00Z
2026-03-24,403925.0,119562.0,27941.0,91621.0,0.22682676239400879,-22216.0,2026-03-24T21:00:00Z
2026-03-31,361409.0,120092.0,27278.0,92814.0,0.25681153485386365,-19910.0,2026-03-31T21:00:00Z
2026-04-07,354877.0,120726.0,30694.0,90032.0,0.25369916900785344,-19296.0,2026-04-07T21:00:00Z
2026-04-14,362274.0,125422.0,30281.0,95141.0,0.2626216620568962,-18530.0,2026-04-14T21:00:00Z
2026-04-21,365842.0,123681.0,30705.0,92976.0,0.25414249867429106,-20418.0,2026-04-21T21:00:00Z
2026-04-28,369530.0,122257.0,32505.0,89752.0,0.24288149811923254,-20192.0,2026-04-28T21:00:00Z
2026-05-05,367932.0,123353.0,29099.0,94254.0,0.2561723361925573,-19112.0,2026-05-05T21:00:00Z
2026-05-12,376496.0,127242.0,29227.0,98015.0,0.2603347711529472,-20202.0,2026-05-12T21:00:00Z
2026-05-19,379325.0,122894.0,29354.0,93540.0,0.24659592697554866,-17914.0,2026-05-19T21:00:00Z
2026-05-26,353489.0,124277.0,26831.0,97446.0,0.2756691155877552,-19510.0,2026-05-26T21:00:00Z
2026-06-02,326052.0,129367.0,17188.0,112179.0,0.3440524824261161,-20154.0,2026-06-02T21:00:00Z
2026-06-09,332709.0,126280.0,20417.0,105863.0,0.31818496043088706,-19300.0,2026-06-09T21:00:00Z
2026-06-16,339330.0,128043.0,14322.0,113721.0,0.33513394041198835,-17047.0,2026-06-16T21:00:00Z
2026-06-23,352167.0,131102.0,15707.0,115395.0,0.32767124688003135,-9336.0,2026-06-23T21:00:00Z
2026-06-30,369541.0,134577.0,14486.0,120091.0,0.3249734129636495,-17046.0,2026-06-30T21:00:00Z
2026-07-07,371776.0,134941.0,18780.0,116161.0,0.3124488939576519,-20986.0,2026-07-07T21:00:00Z
2026-07-14,383689.0,136905.0,16126.0,120779.0,0.3147835877494533,-19149.0,2026-07-14T21:00:00Z
2026-07-21,383368.0,141487.0,16656.0,124831.0,0.3256166398864798,-19321.0,2026-07-21T21:00:00Z
2026-07-28,384603.0,135093.0,15298.0,119795.0,0.31147702956035184,-20549.0,2026-07-28T21:00:00Z
2026-08-04,371551.0,139809.0,9043.0,130766.0,0.3519463007770131,-18856.0,2026-08-04T21:00:00Z
2026-08-11,400309.0,148634.0,10972.0,137662.0,0.3438893454806162,-27935.0,2026-08-11T21:00:00Z
2026-08-18,406260.0,154595.0,12947.0,141648.0,0.34866341751587654,-29761.0,2026-08-18T21:00:00Z
