strategy_id,information_set,target,start,end,trades,gross_return,net_return,CAGR,max_dd,Sharpe,Sortino,Calmar,turnover,data_cost,live_external_dependency,status,family,dataset_id,timeframe,economic_status,replay_kind,validation_net_return,validation_trades,level1_dataset_status
PD-V06-MOM-DIR-H8-R010,IS-A,tm-market-OIL-D1-20260825-000001,2020,2026,85,0.10207194743248627,0.018183921713796014,0.0022743101979201263,-0.11685139660340421,0.08096838471741973,0.0669167277919226,0.0194632692807188,24.536265246502865,0.0,NO,POSITIVE_BUT_WEAK,PROFIT_DISCOVERY_V0.6,tm-market-OIL-D1-20260825-000001,D1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.04391625905252727,18,CANDIDATE
PD-V06-MOM-DIR-H8-R010,IS-A,tm-market-OIL-H1-20260825-000001,2026,2026,84,-0.042850810071546896,-0.2473640487999822,-0.5767409815391109,-0.27772375223807483,-4.2242582369214725,-2.826197103416044,-2.076671429401932,60.75593731251791,0.0,NO,POSITIVE_BUT_WEAK,PROFIT_DISCOVERY_V0.6,tm-market-OIL-H1-20260825-000001,H1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.009209165926293172,16,WEAK_EDGE
PD-V06-MOM-DIR-H8-R010,IS-A,tm-market-OIL-H4-20260825-000001,2025,2026,66,-0.04596767767901877,-0.19509344694216557,-0.15139043195154678,-0.19664871386184735,-2.006963484305927,-1.4242671351861138,-0.7698521336778429,45.18395974703369,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-MOM-DIR-H8-R010,IS-A,tm-market-OIL-M15-20260825-000001,2026,2026,84,0.02294860316810854,-0.22389927947213362,-0.9534646411292558,-0.23040745106992153,-14.291547947136186,-11.985712034053224,-4.13816756663789,73.19161469001611,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.06742863751685013,21,NO_EDGE
PD-V06-MOM-DIR-H8-R010,IS-A,tm-market-USDJPY-D1-20260825-000001,2020,2026,90,0.21600771534669239,-0.0969894232630879,-0.01277872789535317,-0.1681938215069973,-0.3658552101049284,-0.31828460411616827,-0.07597620281682904,80.37441472416891,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,-0.00389499604092014,6,NO_EDGE
PD-V06-MOM-DIR-H8-R010,IS-A,tm-market-USDJPY-H1-20260825-000001,2026,2026,354,0.33615581477706535,-0.574179838349234,-0.9244526560387664,-0.574179838349234,-36.06051810956369,-770.9402563209115,-1.6100402596799046,238.19691469617035,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.10522545030725217,46,NO_EDGE
PD-V06-MOM-DIR-H8-R010,IS-A,tm-market-USDJPY-H4-20260825-000001,2025,2026,91,0.0685270569205072,-0.2363866183678197,-0.18452980387731022,-0.24455575055392995,-4.960088385575991,-3.429933741929358,-0.7545510725441613,79.17775143682643,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,-0.12005167792883731,42,NO_EDGE
PD-V06-MOM-DIR-H8-R010,IS-A,tm-market-USDJPY-M15-20260825-000001,2026,2026,334,0.3251159446720515,-0.5544140900955857,-0.9999435907290971,-0.5544140900955857,-69.54107578752699,-518.5188358337156,-1.803604216762778,229.4015188984281,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.23627715983033504,111,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-EURUSD-D1-20260825-000001,2020,2026,35,0.0063493622429402485,-0.07551787117135866,-0.009849835223793346,-0.08036496862975834,-0.9501055570315289,-0.4466540157838009,-0.12256379106139602,26.57307869364039,0.0,NO,POSITIVE_BUT_WEAK,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-D1-20260825-000001,D1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.01559309107393858,1,WEAK_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-EURUSD-H1-20260825-000001,2026,2026,107,0.09550367746916666,-0.19868771023624054,-0.48837573987098093,-0.1986877102362405,-18.590320602215577,-15.385532602568153,-2.458006785071408,96.09039351011961,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.04045544520551758,20,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-EURUSD-H4-20260825-000001,2025,2026,45,0.013929203128433487,-0.11581149783831857,-0.08889653066456993,-0.12065198744729402,-5.482616954839351,-2.693749391606487,-0.7368012126895445,42.293205268557614,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,-0.012182296723218355,9,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-EURUSD-M15-20260825-000001,2026,2026,91,0.08576777344852338,-0.16894540590636264,-0.8934992247316573,-0.16894540590636262,-33.959026329497796,-1791.8996019121407,-5.288686128741944,83.1598074305613,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.032005931092548234,16,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-GOLD-D1-20260825-000001,2020,2026,37,-0.006060311402403928,-0.04776610554748495,-0.0061511070066579965,-0.052003604260952775,-0.5661248864090793,-0.23794907084046066,-0.11828232089052707,13.207323468036606,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,-0.010524888940946275,2,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-GOLD-H1-20260825-000001,2026,2026,42,-0.013802205845048543,-0.12995783116586845,-0.3437362535844427,-0.13313960686481732,-7.6689096698898656,-3.144190625464398,-2.5817730852506853,37.444619147695185,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.06530903790167797,21,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-GOLD-H4-20260825-000001,2025,2026,22,-0.001823133102033303,-0.049069967081298294,-0.0373419424796787,-0.04906996708129827,-2.2564100807186156,-0.8537726842968425,-0.7609938359610313,15.302835894321184,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-GOLD-M15-20260825-000001,2026,2026,64,0.04808382827664093,-0.13593681778537992,-0.8293641006431149,-0.13593681778537994,-21.696856326680674,-9.981312982971982,-6.101099865030925,59.47329380962114,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.012720770638719792,7,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-OIL-D1-20260825-000001,2020,2026,22,-0.006505763606089565,-0.01818142209888718,-0.0023104240423305056,-0.027300468305972804,-0.26791201166319645,-0.0922793435983405,-0.08462946556213581,3.4076093918448116,0.0,NO,POSITIVE_BUT_WEAK,PROFIT_DISCOVERY_V0.6,tm-market-OIL-D1-20260825-000001,D1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.03306515462457993,6,WEAK_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-OIL-H1-20260825-000001,2026,2026,29,-0.011000847728730556,-0.05713658933981858,-0.16305972817684034,-0.06916274475649138,-3.7591799810046256,-1.4609522253475686,-2.3576237286553914,13.484424254267697,0.0,NO,POSITIVE_BUT_WEAK,PROFIT_DISCOVERY_V0.6,tm-market-OIL-H1-20260825-000001,H1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.03004625714367548,2,WEAK_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-OIL-H4-20260825-000001,2025,2026,31,-0.0002765822924327699,-0.04214348509111643,-0.03204297993210414,-0.05941349050314295,-1.3753225308788073,-0.5177014854335037,-0.539321619732291,12.754359916309218,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-OIL-M15-20260825-000001,2026,2026,45,0.028634182029973365,-0.11126809649288605,-0.7601049689521727,-0.12196680900677705,-12.185489056466889,-6.365584397621126,-6.23206407662873,41.55787764611019,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.041348710903912456,16,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-USDJPY-D1-20260825-000001,2020,2026,27,0.00807753149563406,-0.07157585820251189,-0.009318583269421366,-0.07157585820251187,-1.0699093629494831,-0.3878723342198165,-0.1301917085374792,19.946943710355686,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-USDJPY-H1-20260825-000001,2026,2026,73,0.09475175995077745,-0.16176731384307586,-0.4136747535281732,-0.16176731384307586,-15.13012927262154,-97.6640848345558,-2.557220885360456,66.99425717035005,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.037932467030674655,16,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-USDJPY-H4-20260825-000001,2025,2026,40,0.0311370752144422,-0.11486118686831248,-0.0881559527770931,-0.11486118686831251,-4.43107188494138,-1.8943406438293182,-0.7674999290940919,37.95716715646054,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,-0.03332008903668515,12,NO_EDGE
PD-V06-MR-Z20-H5-R005,IS-A,tm-market-USDJPY-M15-20260825-000001,2026,2026,84,0.10699899781965172,-0.18312418531138153,-0.9135215513229529,-0.18312418531138155,-32.56727155738037,-2935.620612015201,-4.988535783897768,76.14584124892397,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.053916499822785235,23,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-EURUSD-D1-20260825-000001,2020,2026,35,0.012734380656612032,-0.09088453035894017,-0.011939832146433016,-0.09794012744226578,-0.8829110724686231,-0.4239423169587032,-0.1219095018379608,33.63059244706148,0.0,NO,POSITIVE_BUT_WEAK,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-D1-20260825-000001,D1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.021763289852720913,1,WEAK_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-EURUSD-H1-20260825-000001,2026,2026,107,0.09550367746916666,-0.19868771023624054,-0.48837573987098093,-0.1986877102362405,-18.590320602215577,-15.385532602568153,-2.458006785071408,96.09039351011961,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.04045544520551758,20,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-EURUSD-H4-20260825-000001,2025,2026,45,0.013929203128433487,-0.11581149783831857,-0.08889653066456993,-0.12065198744729402,-5.482616954839351,-2.693749391606487,-0.7368012126895445,42.293205268557614,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,-0.012182296723218355,9,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-EURUSD-M15-20260825-000001,2026,2026,91,0.08576777344852338,-0.16894540590636264,-0.8934992247316573,-0.16894540590636262,-33.959026329497796,-1791.8996019121407,-5.288686128741944,83.1598074305613,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.032005931092548234,16,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-GOLD-D1-20260825-000001,2020,2026,37,-0.011628699310332724,-0.0938364420991844,-0.012344848415643872,-0.10158313957787282,-0.5648224840376749,-0.23748102746311464,-0.12152458042685725,26.031830762248685,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,-0.020994142860776943,2,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-GOLD-H1-20260825-000001,2026,2026,42,-0.012553047475181156,-0.13362675687145742,-0.3520734487753654,-0.13642666785114232,-7.636765105325326,-3.1877233625117927,-2.5806790880469155,39.02998965712127,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.0675696734031902,21,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-GOLD-H4-20260825-000001,2025,2026,22,-0.0023266237902030973,-0.06788551657362951,-0.05178414834737777,-0.0678855165736295,-2.2213245953787486,-0.8371901958548817,-0.7628158547075652,21.234777528911735,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-GOLD-M15-20260825-000001,2026,2026,64,0.04808382827664093,-0.13593681778537992,-0.8293641006431149,-0.13593681778537994,-21.696856326680674,-9.981312982971982,-6.101099865030925,59.47329380962114,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.012720770638719792,7,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-OIL-D1-20260825-000001,2020,2026,22,-0.013539295053225264,-0.03675787852197521,-0.0047099933902085,-0.05427267091871198,-0.2695149795265424,-0.09277395285292932,-0.08678388792147324,6.77604343779623,0.0,NO,POSITIVE_BUT_WEAK,PROFIT_DISCOVERY_V0.6,tm-market-OIL-D1-20260825-000001,D1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.06628126214304753,6,WEAK_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-OIL-H1-20260825-000001,2026,2026,29,-0.024845226752926663,-0.10922742067733437,-0.295276209989335,-0.13142738983240843,-3.8084502120994683,-1.4477813425976536,-2.246687013763728,24.751859543282155,0.0,NO,POSITIVE_BUT_WEAK,PROFIT_DISCOVERY_V0.6,tm-market-OIL-H1-20260825-000001,H1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.06013642455579582,2,WEAK_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-OIL-H4-20260825-000001,2025,2026,31,0.00011138202637561712,-0.08066672511766104,-0.06163509141300538,-0.11320312742823792,-1.3462231056971181,-0.5133448127938453,-0.5444645639501197,24.618238892021623,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-OIL-M15-20260825-000001,2026,2026,45,0.030695829358834636,-0.1137709718029446,-0.7681545025474316,-0.12615415618042214,-12.007696437976886,-6.343104951697703,-6.089014629441447,42.914752258769866,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.04359432914780792,16,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-USDJPY-D1-20260825-000001,2020,2026,27,0.011719057797460408,-0.09130194261361702,-0.011997033253555722,-0.09130194261361703,-1.0423916061078926,-0.38069931336347773,-0.13139953992355088,25.804697920778587,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-USDJPY-H1-20260825-000001,2026,2026,73,0.09475175995077745,-0.16176731384307586,-0.4136747535281732,-0.16176731384307586,-15.13012927262154,-97.6640848345558,-2.557220885360456,66.99425717035005,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.037932467030674655,16,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-USDJPY-H4-20260825-000001,2025,2026,40,0.0311370752144422,-0.11486118686831248,-0.0881559527770931,-0.11486118686831251,-4.43107188494138,-1.8943406438293182,-0.7674999290940919,37.95716715646054,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,-0.03332008903668515,12,NO_EDGE
PD-V06-MR-Z20-H5-R010,IS-A,tm-market-USDJPY-M15-20260825-000001,2026,2026,84,0.10699899781965172,-0.18312418531138153,-0.9135215513229529,-0.18312418531138155,-32.56727155738037,-2935.620612015201,-4.988535783897768,76.14584124892397,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.053916499822785235,23,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-EURUSD-D1-20260825-000001,2020,2026,16,-0.02246148957826355,-0.05528290793000412,-0.007143538343416522,-0.05528290793000415,-1.1669014986714936,-0.32779427696909386,-0.12921784708686518,10.664184361455488,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,-0.007499716398279288,4,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-EURUSD-H1-20260825-000001,2026,2026,25,0.021723860492079528,-0.053118785017473025,-0.1522227949697721,-0.05311878501747305,-8.977462864518852,-2.5203092343889675,-2.865705511142611,24.375578803082167,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.0060747979904228755,3,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-EURUSD-H4-20260825-000001,2025,2026,21,0.0072416462884223876,-0.05543291868239175,-0.042218079775702466,-0.05543291868239175,-3.502506036109754,-1.1014905711243157,-0.761606655020188,20.4232950757521,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,-0.013286900442453065,6,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-EURUSD-M15-20260825-000001,2026,2026,16,0.016232971460158563,-0.03198665612903184,-0.3252617897622987,-0.03198665612903187,-13.967726923648742,-1562.5845305942412,-10.168671224970064,15.758641525765691,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.012110042551153999,6,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-GOLD-D1-20260825-000001,2020,2026,20,-0.008650690483531953,-0.028192798600236157,-0.0035986405620954676,-0.039418946510690514,-0.38108825024557275,-0.09470552150938216,-0.09129215467794168,6.186280640601772,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,-0.0021096413215422327,4,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-GOLD-H1-20260825-000001,2026,2026,14,0.02237960283552365,-0.013669616518816707,-0.040787720100040725,-0.03722551638020812,-1.133594764514499,-0.34818320035200295,-1.095692526691894,11.623309736719143,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.006624608124810583,3,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-GOLD-H4-20260825-000001,2025,2026,32,0.034307489075173336,-0.022303089751183114,-0.01691583031136945,-0.04428608189783031,-0.6553479701474542,-0.2795079991440798,-0.38196719119101397,18.366046925012274,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,-0.008809079505958994,4,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-GOLD-M15-20260825-000001,2026,2026,21,0.00149686786841019,-0.061432088514939864,-0.535721554014531,-0.06361614476810903,-14.323083381357906,-5.012081435773505,-8.421157175860332,20.417515372064507,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.0013743683523831374,5,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-OIL-D1-20260825-000001,2020,2026,22,-0.012105352301283512,-0.02329098569026633,-0.002966456688570207,-0.04395745948386938,-0.38819208279697176,-0.12848117245880042,-0.0674847164372358,3.255533231048457,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,-0.0051480633761026295,1,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-OIL-H1-20260825-000001,2026,2026,26,-0.01892281593414058,-0.056592002954716336,-0.1615963200247318,-0.06910106782832881,-3.7520433368919752,-1.2737714594138323,-2.3385502583866504,11.111244294361871,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.012046177037176364,7,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-OIL-H4-20260825-000001,2025,2026,9,-0.007943005364328903,-0.02032844847409032,-0.015414394053190672,-0.02032844847409033,-1.2793941538115094,-0.24771176768322725,-0.7582671187541501,3.7484804385737736,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-OIL-M15-20260825-000001,2026,2026,18,-0.027366043568825216,-0.07790033103963456,-0.625251469599782,-0.07790033103963451,-14.903416806086808,-4.209550916945111,-8.026300546549198,14.980423311768291,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.01043806660362756,3,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-USDJPY-D1-20260825-000001,2020,2026,24,0.07255378951917635,0.01124496883185877,0.001410657861792064,-0.02366344584166226,0.13376536534838998,0.06392883980763991,0.05961337462139331,15.749777779149998,0.0,NO,POSITIVE_BUT_WEAK,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-D1-20260825-000001,D1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.00048711575681781305,2,WEAK_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-USDJPY-H1-20260825-000001,2026,2026,16,0.0220615151662229,-0.037760730775456275,-0.10993292725378778,-0.03776073077545625,-6.9838612253317285,-543.3400171588181,-2.9113029593495603,15.714679393453913,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.00954610964425373,4,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-USDJPY-H4-20260825-000001,2025,2026,16,0.0037522993339440536,-0.056084691244231766,-0.042718005416228944,-0.05643150864591253,-3.285244513255911,-0.8793181191324833,-0.7569885413531845,15.56649256106087,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-TF-BRK20-H5-R005,IS-A,tm-market-USDJPY-M15-20260825-000001,2026,2026,16,0.022059704785696743,-0.037770696611624355,-0.37246709209445994,-0.03777069661162441,-13.967700601478045,-579.0131062557889,-9.861271448719547,15.715045293152206,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.02382041438294913,10,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-EURUSD-D1-20260825-000001,2020,2026,16,-0.03391447291499061,-0.08149423387378374,-0.010659037821229012,-0.08149423387378374,-1.170383702896927,-0.3374948391337944,-0.1307949938855486,15.45859221236954,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,-0.015078958872156933,4,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-EURUSD-H1-20260825-000001,2026,2026,25,0.021723860492079528,-0.053118785017473025,-0.1522227949697721,-0.05311878501747305,-8.977462864518852,-2.5203092343889675,-2.865705511142611,24.375578803082167,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.0060747979904228755,3,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-EURUSD-H4-20260825-000001,2025,2026,21,0.0072416462884223876,-0.05543291868239175,-0.042218079775702466,-0.05543291868239175,-3.502506036109754,-1.1014905711243157,-0.761606655020188,20.4232950757521,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,-0.013286900442453065,6,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-EURUSD-M15-20260825-000001,2026,2026,16,0.016232971460158563,-0.03198665612903184,-0.3252617897622987,-0.03198665612903187,-13.967726923648742,-1562.5845305942412,-10.168671224970064,15.758641525765691,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-EURUSD-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.012110042551153999,6,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-GOLD-D1-20260825-000001,2020,2026,20,-0.017093089399427996,-0.05596214864803972,-0.007233557022800263,-0.07755917326915596,-0.3806619180252499,-0.09497175563118858,-0.093265009384479,12.304065878773548,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,-0.0043279699447426045,4,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-GOLD-H1-20260825-000001,2026,2026,14,0.026884200125421476,-0.01600174421519074,-0.047633189960929356,-0.04592707428865312,-1.0870323266275181,-0.32924396053475913,-1.037148363981412,13.828912547080979,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.007901711605635353,3,NO_EDGE
