signal,entry,exit,n_side,n_cs,lo_ret,short_leg_ret,ls_ret,ew_ret,lo_minus_ew,eq_ls,eq_lo
2010-03-10,2010-03-11,2010-03-17,9,27,0.0009947557915655498,-0.003311362537208551,-0.002316606745643001,0.0027023106269881175,-0.0017075548354225677,0.76907697182713,0.8416688255776422
2010-03-17,2010-03-18,2010-03-24,9,27,-0.0055428427087293765,0.012203814812875347,0.006660972104145971,-0.008265287650183483,0.0027224449414541066,0.7741997720824115,0.8370035876646243
2010-03-24,2010-03-25,2010-03-31,9,27,0.0011089630341756542,-0.007609301779876133,-0.006500338745700478,0.005972487628640538,-0.004863524594464885,0.7691672113070318,0.8379317937028168
2010-03-31,2010-04-01,2010-04-07,9,27,0.0027315649161081244,0.0009467181956043436,0.003678283111712468,0.0016596023413178718,0.0010719625747902526,0.7719964260704654,0.840220658792587
2010-04-07,2010-04-08,2010-04-14,9,27,-0.0076364085165352025,-0.008456625681833588,-0.016093034198368793,0.0032749592388889655,-0.010911367755424168,0.7595726611846949,0.8338043905980145
2010-04-14,2010-04-15,2010-04-21,9,27,-0.0015152232865679107,0.003402377371983679,0.0018871540854157683,-0.0038580703601507915,0.0023428470735828806,0.7610060918354197,0.8325409907689377
2010-04-21,2010-04-22,2010-04-28,9,27,-0.00031754977936227966,-0.0019070137042122353,-0.002224563483574515,-0.0017050961349091625,0.0013875463555468829,0.7593131854727448,0.832276617561009
2010-04-28,2010-04-29,2010-05-05,9,27,6.196343804164479e-05,0.0015011215887473014,0.0015630850267889461,4.220002771624952e-05,1.976341032539527e-05,0.7605000565436006,0.8323281882816348
2010-05-05,2010-05-06,2010-05-12,9,27,-0.013076303050445841,0.014082605339537382,0.0010063022890915412,-0.013120418660633832,4.411561018799123e-05,0.7612653494913547,0.8214444126542356
2010-05-12,2010-05-13,2010-05-19,9,27,-0.017229656083140532,0.02251836875389331,0.005288712670752777,-0.016318146541365236,-0.0009115095417752961,0.7652914631910147,0.8072912079327857
2010-05-19,2010-05-20,2010-05-26,9,27,-0.012727696512364934,-0.0005162276414789951,-0.013243924153843928,-0.005175102140670855,-0.0075525943716940784,0.7551560010969287,0.7970162504411168
2010-05-26,2010-05-27,2010-06-02,9,28,0.016047870234582547,-0.0006520826830804742,0.015395787551502072,0.007833448026905495,0.008214422207677052,0.7667822224580588,0.8098066638030493
2010-06-02,2010-06-03,2010-06-09,9,28,-0.014163478367861396,0.01131849183752457,-0.0028449865303368255,-0.014411478329008536,0.0002479999611471398,0.7646007373634639,0.7983369846381249
2010-06-09,2010-06-10,2010-06-16,9,28,0.013231879906350502,-0.007817542154652456,0.005414337751698046,0.015239119288443613,-0.0020072393820931116,0.768740544000747,0.8089004837436544
2010-06-16,2010-06-17,2010-06-23,9,28,-0.004618500876545942,0.0032140365853729753,-0.0014044642911729666,-0.004751368776212739,0.00013286789966679684,0.7676608753575211,0.8051645761504459
2010-06-23,2010-06-24,2010-06-30,9,28,-0.025577773425598197,-0.0026201286351737125,-0.02819790206077191,-0.013979757977133094,-0.011598015448465103,0.7460144491783034,0.784570259051352
2010-06-30,2010-07-01,2010-07-07,9,28,-0.0029149336661570056,-0.010607208897825382,-0.013522142563982388,0.004427258642782118,-0.007342192308939123,0.7359267354417236,0.7822832887897777
2010-07-07,2010-07-08,2010-07-14,9,28,0.009333561287270377,-0.006097887903985142,0.003235673383285235,0.009962217882714378,-0.0006286565954440014,0.7383079539916404,0.7895847778097046
2010-07-14,2010-07-15,2010-07-21,9,28,-0.0075340586903235125,-0.004056272541495437,-0.011590331231818948,0.00032978549032998205,-0.007863844180653494,0.7297507202537907,0.7836359997527003
2010-07-21,2010-07-22,2010-07-28,9,27,0.019435064190948235,-0.01485470929273617,0.0045803548982120655,0.01697987211314293,0.0024551920778053057,0.7330932375397788,0.7988660157102319
2010-07-28,2010-07-29,2010-08-04,9,27,0.000846407477773139,-0.008512403237701364,-0.007665995759928225,0.0019927809983746447,-0.0011463735206015057,0.7274733478891668,0.7995421818796679
2010-08-04,2010-08-05,2010-08-11,9,27,-0.007285858942261025,0.0012884431387070092,-0.005997415803554016,-0.0033170089208157012,-0.003968850021445324,0.723110387735872,0.7937168303241049
2010-08-11,2010-08-12,2010-08-18,9,27,-0.008864647774938958,-0.00035958910344525605,-0.009224236878384215,-0.0015520666593427923,-0.007312581115596166,0.716440246230176,0.7866808101902407
2010-08-18,2010-08-19,2010-08-25,9,27,-0.0065893926808492445,0.014615297119126458,0.008025904438277214,-0.01125551699387499,0.004666124313025745,0.7221903271821551,0.7814970614174086
2010-08-25,2010-08-26,2010-09-01,7,21,-0.0025936859349935436,-0.004019508750391566,-0.00661319468538511,-0.0025037958283939954,-8.989010659954822e-05,0.7174143419485975,0.7794701034809715
2010-09-01,2010-09-02,2010-09-08,9,27,-0.0093658631794648,0.0030715267154484325,-0.006294336464016366,-0.005606361894850239,-0.0037595012846145604,0.7128986946962622,0.7721696931392854
2010-09-08,2010-09-09,2010-09-15,9,27,-0.0012758043151538136,-0.0014362037865689964,-0.00271200810172281,0.00287816320048491,-0.004153967515638723,0.7109653076605383,0.7711845557127472
2010-09-15,2010-09-16,2010-09-22,9,27,0.006306303454550427,-0.006469624439459102,-0.00016332098490867523,0.004427237483772511,0.0018790659707779156,0.7108491921062553,0.7760478795405346
2010-09-22,2010-09-23,2010-09-29,9,27,0.0013481871796452495,-0.007889826457390696,-0.006541639277745447,0.003385802441993869,-0.0020376152623486194,0.7061990731106195,0.777094137342522
2010-09-29,2010-09-30,2010-10-06,9,27,-0.0030524792724333045,-0.0027315321935769813,-0.005784011466010286,0.0006878332386906884,-0.003740312511123993,0.7021144095744618,0.7747220735955545
2010-10-06,2010-10-07,2010-10-13,9,27,-0.008793388621579447,-0.0021376869349267755,-0.010931075556506221,-0.004029676716380092,-0.004763711905199355,0.6944395439140917,0.7679096413287129
2010-10-13,2010-10-14,2010-10-20,7,21,-0.005252517196187845,0.0031236680911800687,-0.0021288491050077767,-0.004819337050557958,-0.0004331801456298875,0.6929611869125482,0.7638761827325153
2010-10-20,2010-10-21,2010-10-27,9,27,-0.004008845686189691,-0.0033647133227266658,-0.007373559008916356,0.002893898423257762,-0.0069027441094474526,0.6878515967099598,0.760813920992585
2010-10-27,2010-10-28,2010-11-03,9,27,0.002346112763042872,-0.006946172552603576,-0.004600059789560704,0.0052050685244827205,-0.0028589557614398485,0.6846874382387492,0.7625988762429264
2010-11-03,2010-11-04,2010-11-10,9,27,-0.009610195376135743,0.005933184307327263,-0.0036770110688084797,-0.007603012262884693,-0.0020071831132510492,0.6821698349496712,0.7552701520486104
2010-11-10,2010-11-11,2010-11-17,9,27,-1.8527666765851686e-05,0.0026772318241650127,0.002658704157399161,-0.0013738123141761984,0.0013552846474103467,0.6839835227259041,0.755256158654915
2010-11-17,2010-11-18,2010-11-24,9,27,-0.004140277074791936,0.003177115184882281,-0.0009631618899096552,-0.005275471998505717,0.0011351949237137808,0.6833247358634884,0.7521291888956406
2010-11-24,2010-11-25,2010-12-01,9,27,-0.013820166815718559,0.002919785948732919,-0.01090038086698564,-0.009613533138166633,-0.004206633677551926,0.6758762359867441,0.7417346380381318
2010-12-01,2010-12-02,2010-12-08,7,21,9.804514798959568e-05,-0.00024025600465871514,-0.00014221085666911947,0.0013685139732638688,-0.0012704688252742733,0.6757801190482221,0.7418073615204872
2010-12-08,2010-12-09,2010-12-15,9,27,-0.0008645193694132967,0.0012131377555438664,0.00034861838613056966,-0.002010470693622652,0.0011459513242093552,0.6760157084227038,0.7411660546880794
2010-12-15,2010-12-16,2010-12-22,9,27,0.0038543986311244077,0.00796958867269011,0.011823987303814518,-0.003675681574876468,0.007530080206000876,0.684008909576273,0.744022804114705
2010-12-22,2010-12-23,2010-12-29,9,27,-0.0002710410883083416,0.009446692275893464,0.009175651187585123,-0.0033457173408239895,0.003074676252515648,0.6902851367397453,0.7438211433641515
2010-12-29,2010-12-30,2011-01-05,9,27,-0.0006517137759869684,-0.006716060611741362,-0.00736777438772833,0.0032402181442023397,-0.003891931920189308,0.6851992715890447,0.7433363848781507
2011-01-05,2011-01-06,2011-01-12,9,27,-0.003940221826056037,0.0008285143446802145,-0.003111707481375822,-0.003168562378390533,-0.0007716594476655037,0.6830671318894078,0.7404074746303522
2011-01-12,2011-01-13,2011-01-19,9,27,0.006731304926397483,-0.008386794255017748,-0.0016554893286202651,0.00672304592411177,8.259002285712462e-06,0.6819363215418337,0.745391383111873
2011-01-19,2011-01-20,2011-01-26,7,21,-0.007173374910687522,-0.004934388867707961,-0.012107763778395482,0.0020840137680798836,-0.009257388678767405,0.6736795976486972,0.7400444112656157
2011-01-26,2011-01-27,2011-02-02,9,27,-0.0016911497022289216,-0.004551344197835636,-0.006242493900064558,0.0019611361656814534,-0.003652285867910375,0.6694741568697773,0.7387928853798676
2011-02-02,2011-02-03,2011-02-09,9,27,0.0017716442497940994,-0.0048480039709083884,-0.003076359721114289,0.0031549167064356437,-0.0013832724566415443,0.6674146135392561,0.7401017635470397
2011-02-09,2011-02-10,2011-02-16,9,27,0.0008128742011039713,0.0030370986434311515,0.0038499728445351225,-0.002091017546257257,0.002903891747361228,0.6699841416774281,0.7407033731768187
2011-02-16,2011-02-17,2011-02-23,9,27,-0.013472236961147273,-0.004636476676740103,-0.018108713637887377,-0.004299191431141222,-0.00917304553000605,0.6578515907138659,0.7307244418154595
2011-02-23,2011-02-24,2011-03-02,9,27,-1.274627953789186e-05,0.0032789098776291976,0.0032661635980913055,-0.0021075570173485123,0.0020948107378106207,0.660000241632402,0.730715127797459
2011-03-02,2011-03-03,2011-03-09,9,27,0.004674346744855619,-0.0019849596495754443,0.002689387095280175,0.003064575970046563,0.0016097707748090563,0.66177523776513,0.7341307436764957
2011-03-09,2011-03-10,2011-03-16,9,27,-0.01637201873507929,0.00611910090236456,-0.01025291783271473,-0.007838639322142382,-0.00853337941293691,0.6549901106285989,0.7221115413870264
2011-03-16,2011-03-17,2011-03-23,9,27,0.026245568918164246,-0.01685639213279076,0.009389176785373488,0.018737290132466985,0.007508278785697261,0.6611399285699622,0.7410637696131014
2011-03-23,2011-03-24,2011-03-30,9,27,0.0012841782072857955,-0.02423647167298141,-0.022952293465695613,0.007842838209986868,-0.006558660002701072,0.6459652509075354,0.7420154275562476
2011-03-30,2011-03-31,2011-04-06,9,27,0.002922781335659266,-0.020543213536997684,-0.017620432201338417,0.011334867356611197,-0.00841208602095193,0.6345830639994986,0.7441841763986803
2011-04-06,2011-04-07,2011-04-13,9,27,-0.004270612411115425,0.010496980148407808,0.006226367737292383,-0.006587278587933049,0.002316666176817624,0.6385342115158172,0.7410060542187964
2011-04-13,2011-04-14,2011-04-20,9,27,-0.005215708521777967,0.0044403625700674835,-0.0007753459517104832,-0.004590063892804273,-0.0006256446289736933,0.6380391265998898,0.7371411826271184
2011-04-20,2011-04-21,2011-04-27,9,27,0.00011493745425269727,-0.006325086256636754,-0.006210148802384057,-0.0007298404786155897,0.000844777932868287,0.6340768086819614,0.7372259077580743
2011-04-27,2011-04-28,2011-05-04,9,27,-0.002116762698013798,0.008427604763099682,0.006310842065085884,-0.007332516974171082,0.005215754276157284,0.6380783672786869,0.7356653754565227
2011-05-04,2011-05-05,2011-05-11,9,27,-0.005901299425010289,-0.010455431946536604,-0.016356731371546893,-0.0018617687627698024,-0.004039530662240486,0.6276414908311142,0.7313239937993411
2011-05-11,2011-05-12,2011-05-18,9,27,-0.002985170149871812,0.0008427134351388309,-0.002142456714732981,6.633909386635463e-05,-0.003051509243738167,0.6262967961046381,0.7291408672431663
2011-05-18,2011-05-19,2011-05-25,9,28,0.0007205979114188138,-0.0005869003662876384,0.00013369754513117545,-0.0011253667223258268,0.0018459646337446406,0.6263805304488007,0.7296662846292319
2011-05-25,2011-05-26,2011-06-01,9,27,0.006726691073931351,-0.00222570613278107,0.004500984941150281,0.00493316144141921,0.001793529632512141,0.6291998597837806,0.7345745243129961
2011-06-01,2011-06-02,2011-06-08,9,27,0.004715889025715028,-0.006492026528872844,-0.0017761375031578154,0.004611422281403029,0.0001044667443119993,0.6280823143158369,0.7380386962507736
2011-06-08,2011-06-09,2011-06-15,9,27,-0.0019683209919095722,-0.001418032988131965,-0.0033863539800415374,6.759193729659689e-05,-0.002035912929206169,0.6259554052709598,0.7365859991921015
2011-06-15,2011-06-16,2011-06-22,9,27,0.0016924150337019883,0.00403903044087516,0.005731445474577148,-0.000631418871292761,0.0023238339049947493,0.6295430345457872,0.7378326084107486
2011-06-22,2011-06-23,2011-06-29,9,28,0.0018886504217377124,-0.002499267569661898,-0.0006106171479241854,0.0010348403322144953,0.0008538100895232172,0.6291586247735373,0.7392261162777953
2011-06-29,2011-06-30,2011-07-06,9,28,-0.0005928192268179847,-0.0012756350017145942,-0.001868454228532579,0.0012178041492547365,-0.001810623376072721,0.6279830706806615,0.7387878888230999
2011-07-06,2011-07-07,2011-07-13,9,27,-0.013203935481171485,0.017163348816662746,0.003959413335491262,-0.01619139185252488,0.0029874563713533954,0.6304695152251772,0.7290329812048087
2011-07-13,2011-07-14,2011-07-20,9,27,-0.003592201781408763,-0.006167876836697127,-0.00976007861810589,0.0018503026499004844,-0.005442504431309248,0.6243160831902604,0.7264141476310191
2011-07-20,2011-07-21,2011-07-27,9,27,0.00020397937064851762,-0.003030176973437093,-0.0028261976027885755,0.001875700441677138,-0.0016717210710286202,0.6225516425725658,0.7265623211316831
2011-07-27,2011-07-28,2011-08-03,9,27,-0.00197899276390411,0.022766825977876822,0.020787833213972713,-0.01655868700470141,0.0145796942407973,0.6354931422854491,0.7251244595556381
2011-08-03,2011-08-04,2011-08-10,9,27,-0.0029463316338530447,0.005461434867394964,0.0025151032335419196,-0.015290476478549095,0.01234414484469605,0.6370914731425049,0.7229880024219687
2011-08-10,2011-08-11,2011-08-17,9,27,0.05530557334928035,-0.009202875329241134,0.04610269802003922,0.03120664834055508,0.02409892500872527,0.6664631089399358,0.7629732684205667
2011-08-17,2011-08-18,2011-08-24,9,27,0.0008598937661714895,-0.0016362808103706139,-0.0007763870441991244,0.0014324669125803534,-0.0005725731464088639,0.6659456756167181,0.763629344377837
2011-08-24,2011-08-25,2011-08-31,9,27,-0.0065912161252625594,-0.019007093391594322,-0.025598309516856883,0.008384051262769691,-0.014975267388032251,0.648898592090869,0.7585960983294501
2011-08-31,2011-09-01,2011-09-07,9,27,-0.012913164250330525,-0.024224938564435514,-0.03713810281476604,0.0034583849817516033,-0.016371549232082127,0.6247997294614414,0.748800222312062
2011-09-07,2011-09-08,2011-09-14,9,27,-0.02101065761807306,0.006189404489958683,-0.014821253128114376,-0.010036779949998922,-0.010973877668074138,0.615539414516716,0.7330674372167263
2011-09-14,2011-09-15,2011-09-21,9,28,-0.0004531490478957423,6.020914137577836e-06,-0.00044712813375816446,0.0003798027462436309,-0.0008329517941393731,0.6152641895270485,0.7327352484055082
2011-09-21,2011-09-22,2011-09-28,9,27,-0.0034096981757020667,-0.006637605786066777,-0.010047303961768844,0.00011613796044406554,-0.003525836136146132,0.6090824431980789,0.7302368423657474
2011-09-28,2011-09-29,2011-10-05,9,27,-0.005677246522230622,-0.002198973295382077,-0.0078762198176127,-0.002004311570567562,-0.00367293495166306,0.6042851759884023,0.7260911077920217
2011-10-05,2011-10-06,2011-10-12,9,27,0.006068071930142504,-0.011940064176845375,-0.005871992246702871,0.007295686131934526,-0.0012276142017920216,0.6007368181202009,0.7304970808619405
2011-10-12,2011-10-13,2011-10-19,9,28,-0.0055462017368848706,-0.007750536951059773,-0.013296738687944645,-0.0013583499968044057,-0.004187851740080465,0.5927489776294292,0.7264455966832747
2011-10-19,2011-10-20,2011-10-26,9,27,0.003896586306072118,0.0070047672885326555,0.010901353594604774,-0.0004115244346714599,0.004308110740743578,0.5992107438274081,0.7292762546474171
2011-10-26,2011-10-27,2011-11-02,9,28,0.00789549016941767,-0.0027578199437569267,0.005137670225660744,0.004820123611792245,0.0030753665576254254,0.6022892910248662,0.7350342481467755
2011-11-02,2011-11-03,2011-11-09,9,28,0.0016803356362440698,-0.008415991018067932,-0.006735655381823863,0.005301136979650337,-0.0036208013434062673,0.5982324779203596,0.7362693523877964
2011-11-09,2011-11-10,2011-11-16,9,28,-0.003301411424188693,0.0019180665835915429,-0.0013833448405971502,-0.0030419003601280447,-0.0002595110640606483,0.5974049161085508,0.7338386243365433
2011-11-16,2011-11-17,2011-11-23,9,28,-0.002188380213638542,0.002857262851593927,0.0006688826379553851,-0.0024990961066959677,0.0003107158930574258,0.597804509884765,0.7322327064110415
2011-11-23,2011-11-24,2011-11-30,9,27,-0.0010755089233804396,-0.020390150793379684,-0.021465659716760125,0.007267608434650586,-0.008343117358031026,0.584972241698434,0.7314451836013054
2011-11-30,2011-12-01,2011-12-07,8,24,0.0005147158610639593,-0.002161588649612939,-0.0016468727885489795,0.0008767889347136293,-0.00036207307364967,0.5840088668315243,0.7318216700388037
2011-12-07,2011-12-08,2011-12-14,9,28,0.00012996283200646195,0.011055875406698046,0.011185838238704508,-0.007937389350771309,0.008067352182777772,0.5905414955458709,0.7319167796555656
2011-12-14,2011-12-15,2011-12-21,9,28,-0.003977009102529882,0.003762013915359465,-0.00021499518717041713,0.0023561167818508372,-0.00633312588438072,0.5904145319665041,0.729005939960581
2011-12-21,2011-12-22,2011-12-29,9,28,-0.004184310925302669,0.0029865926203848643,-0.0011977183049178045,-0.0030863030002298724,-0.0010980079250727964,0.5897073816740783,0.7259555524413934
2011-12-29,2011-12-30,2012-01-05,9,29,0.0008873684504890102,-0.001330493316999679,-0.0004431248665106688,0.0015065463342351145,-0.0006191778837461043,0.5894460676692936,0.7265997424950873
2012-01-05,2012-01-06,2012-01-12,8,26,-0.004001882615197586,0.006724891551317373,0.0027230089361197874,-0.0024126282521371592,-0.0015892543630604264,0.5910511345789179,0.7236919756173892
2012-01-12,2012-01-13,2012-01-19,9,27,0.0014999105302938311,0.0001342114698850481,0.0016341220001788793,0.0018291656505218781,-0.000329255120228047,0.592016984241164,0.7247774488323068
2012-01-19,2012-01-20,2012-01-26,7,23,-0.001964549947179363,-0.009763624287148043,-0.011728174234327406,0.007431895456139831,-0.009396445403319194,0.5850737059003026,0.7233535873334865
2012-01-26,2012-01-27,2012-02-02,8,26,-0.0007076263294207451,3.713099609540442e-05,-0.0006704953333253406,-0.0012639235948755123,0.0005562972654547672,0.5846814167108452,0.7228417232896084
2012-02-02,2012-02-03,2012-02-09,9,27,0.007094836523674831,-0.005364510691822846,0.0017303258318519853,0.0058018428077944995,0.0012929937158803317,0.5856931060695837,0.7279701671488397
2012-02-09,2012-02-10,2012-02-16,9,28,-0.0024762985203223937,-0.0033741742206003407,-0.005850472740922734,-0.0014505011884272906,-0.0010257973318951031,0.5822665245179772,0.7261674957010902
2012-02-16,2012-02-17,2012-02-23,9,28,-0.000822623090997574,-0.0028092391173345135,-0.0036318622083320873,0.002524056261255669,-0.003346679352253243,0.5801518127324035,0.7255701335511946
2012-02-23,2012-02-24,2012-03-01,9,28,0.000968395641688891,-0.011823504644796281,-0.01085510900310739,0.004351102652465989,-0.0033827070107770984,0.5738542015668429,0.7262727725062651
2012-03-01,2012-03-02,2012-03-08,9,28,-0.006108468288675607,0.0013840328391591153,-0.004724435449516491,-0.006190320588746154,8.185230007054772e-05,0.5711430644341065,0.7218363583064821
2012-03-08,2012-03-09,2012-03-15,9,28,0.0012974794380779294,-0.0015173200852848874,-0.00021984064720695796,0.0025876478247944257,-0.0012901683867164962,0.5710175039731735,0.7227729261390419
2012-03-15,2012-03-16,2012-03-22,8,26,0.0009155311433213684,0.0009308416735021851,0.0018463728168235534,0.0003587724147635683,0.0005567587285578001,0.57207181517044,0.7234346472624716
2012-03-22,2012-03-23,2012-03-29,9,28,-0.0015045295134028314,-0.007428050990724925,-0.008932580504127756,0.003273137659985675,-0.004777667173388506,0.5669617376272876,0.7223462184846471
2012-03-29,2012-03-30,2012-04-05,9,28,-0.0071913493522345814,0.00425646924391808,-0.0029348801083165016,-0.003798718300173936,-0.0033926310520606454,0.5652977729013487,0.7171515744742585
2012-04-05,2012-04-06,2012-04-12,9,29,-0.0004888935445721161,0.005630135639138696,0.005141242094566579,-0.002852744094647867,0.0023638505500757512,0.5682041056073539,0.7168009636990182
2012-04-12,2012-04-13,2012-04-19,9,29,-0.004409707566894299,-0.005166839655952431,-0.00957654722284673,-0.0011947640716594384,-0.003214943495234861,0.5627626721577896,0.7136400810654375
2012-04-19,2012-04-20,2012-04-26,9,29,-0.002092412432836141,0.0014316822025415982,-0.000660730230294543,-4.63023320680914e-05,-0.0020461101007680496,0.5623908378478136,0.712146851687246
2012-04-26,2012-04-27,2012-05-03,9,29,-0.004354662680637327,-0.0009024560861654644,-0.005257118766802791,-0.0032371082464169713,-0.001117554434220356,0.5594342824198859,0.7090456923690702
2012-05-03,2012-05-04,2012-05-10,10,30,-0.013930765175581538,-0.0011529836330805411,-0.01508374880866208,-0.006415339007597776,-0.007515426167983763,0.5509959162289103,0.6991681433299191
2012-05-10,2012-05-11,2012-05-17,9,29,-0.005161113912824911,0.004537993809290559,-0.0006231201035343525,-0.004814205707537108,-0.0003469082052878032,0.5506525795965427,0.695559656897975
2012-05-17,2012-05-18,2012-05-24,9,29,0.002056212124565604,0.006979262733940223,0.009035474858505827,-0.0023326494538183956,0.0043888615783839995,0.5556279871352586,0.6969898750978473
2012-05-24,2012-05-25,2012-05-31,10,30,-0.00439875383873845,0.006029529022342762,0.0016307751836043115,-0.0055379411313583185,0.0011391872926198683,0.5565340914679948,0.6939239882091988
2012-05-31,2012-06-01,2012-06-07,9,28,-0.00029196515002508484,-0.010257166244888316,-0.0105491313949134,0.008517809390363248,-0.008809774540388332,0.5506631402113502,0.6937213865878753
2012-06-07,2012-06-08,2012-06-14,9,28,-0.001554738121087466,-0.0006514858103102948,-0.0022062239313977608,-0.0007058930682901445,-0.0008488450527973215,0.5494482540132772,0.6926428315027335
2012-06-14,2012-06-15,2012-06-21,9,29,0.00016478998802482118,-0.0026284756604138693,-0.0024636856723890483,0.006379093997249341,-0.00621430400922452,0.5480945862221456,0.6927569721066423
2012-06-21,2012-06-22,2012-06-28,9,29,-0.0015925365662937067,0.00028214294138979146,-0.0013103936249039153,-0.0011484858680581732,-0.0004440506982355335,0.5473763665705157,0.6916537312970076
2012-06-28,2012-06-29,2012-07-05,9,29,0.012414163197540198,-0.0015982645066385385,0.01081589869090166,0.00799067370682417,0.004423489490716028,0.5532967338971363,0.7002400335935163
2012-07-05,2012-07-06,2012-07-12,9,29,-0.0011598591860496699,4.4733047170270545e-05,-0.0011151261388793994,-0.003867187991384838,0.0027073288053351685,0.552679738246611,0.6994278537581131
2012-07-12,2012-07-13,2012-07-19,10,30,0.0018556827241926813,-0.0028827056879877832,-0.001027022963795102,0.004727279397624636,-0.002871596673431955,0.5521121234638074,0.7007257699431512
2012-07-19,2012-07-20,2012-07-26,9,29,-0.0058705255252171264,0.0018550124792352616,-0.004015513045981865,-0.008086277771201553,0.002215752245984427,0.5498951100291938,0.6966121414245224
2012-07-26,2012-07-27,2012-08-02,10,30,0.001875777863738518,0.0011159138052461355,0.0029916916689846536,-8.308493293260888e-05,0.0019588627966711267,0.5515402266486835,0.6979188310590181
2012-08-02,2012-08-03,2012-08-09,10,30,-0.002598198695543829,-0.0020046654843048116,-0.004602864179848641,0.005158626328203264,-0.007756825023747093,0.5490015618956967,0.6961054992625652
2012-08-09,2012-08-10,2012-08-16,10,30,-0.0026324478711390676,-0.0036250767348611577,-0.006257524606000225,0.0006615910916118721,-0.0032940389627509397,0.5455661711134018,0.6942730378229433
2012-08-16,2012-08-17,2012-08-23,10,30,-0.004634663150278838,-0.0024592857098808497,-0.0070939488601596875,0.0007025838476837872,-0.005337246997962625,0.5416959525956901,0.6910553161583132
2012-08-23,2012-08-24,2012-08-30,10,30,-0.0038893155994839377,-0.0006349665488200215,-0.0045242821483039595,-0.0010133685514214822,-0.0028759470480624553,0.539245167267553,0.6883675839370723
2012-08-30,2012-08-31,2012-09-06,10,30,-0.0020052236168004835,-0.004756817973704416,-0.006762041590504899,0.0011450147886053253,-0.003150238405405809,0.535598769019011,0.6869872530007218
2012-09-06,2012-09-07,2012-09-13,10,30,0.00035529653968530703,-0.001276451334636933,-0.000921154794951626,0.0032569825259540107,-0.0029016859862687036,0.535105399644759,0.6872313371945209
2012-09-13,2012-09-14,2012-09-20,10,30,0.0012760019765985483,-0.003817679668681041,-0.002541677692082493,0.0027566055514914177,-0.0014806035748928695,0.5337453341875691,0.6881082457391615
2012-09-20,2012-09-21,2012-09-27,9,28,-0.004118182786812305,-0.0013476017780899062,-0.005465784564902211,-0.004497434505821843,0.00037925171900953826,0.5308279971783781,0.6852744902060949
2012-09-27,2012-09-28,2012-10-04,9,29,-0.0016671831323557677,-0.0031699448894910013,-0.004837128021846769,-7.715225691408566e-05,-0.001590030875441682,0.5282603141984458,0.6841320121349895
2012-10-04,2012-10-05,2012-10-11,10,30,-0.004605913135365287,0.005451096540311522,0.0008451834049462347,-0.006269084193465383,0.0016631710581000957,0.528706791049498,0.6809809595139731
2012-10-11,2012-10-12,2012-10-18,10,30,0.0036519681279885163,-0.005937534439653161,-0.0022855663116646443,0.006550518690612706,-0.0028985505626241896,0.527498396619127,0.6834678802738852
2012-10-18,2012-10-19,2012-10-25,10,30,-0.00018754264159918477,0.00039896850069797416,0.0002114258590987894,-0.00040703910653238826,0.0002194964649332035,0.5276099234208055,0.6833397009021704
2012-10-25,2012-10-26,2012-11-01,9,28,-0.0016295202709298536,-0.0026763341146605105,-0.004305854385590364,-0.0009444321387116642,-0.0006850881322181895,0.525338111918163,0.6822261850076192
2012-11-01,2012-11-02,2012-11-08,9,28,-0.006288121890896867,0.0029101115182222186,-0.003378010372674649,-0.005213646253261527,-0.0010744756376353404,0.5235635143269421,0.6779362635991297
2012-11-08,2012-11-09,2012-11-15,9,28,-0.00433444573406958,-0.001098247598944163,-0.005432693333013744,-0.0010652942893949508,-0.0032691514446746297,0.5207191543132489,0.6749977856534014
2012-11-15,2012-11-16,2012-11-22,9,28,0.012392526185142479,-0.0028137858015355195,0.00957874038360696,0.00880876669971715,0.003583759485425329,0.5257069879051869,0.6833627133870244
2012-11-22,2012-11-23,2012-11-29,9,28,0.0041370525810699105,-0.0008197049651690663,0.0033173476159008442,0.0022742300579057318,0.0018628225231641787,0.5274509407281766,0.6861898208642492
2012-11-29,2012-11-30,2012-12-06,9,28,0.0020688334722662478,-0.005012255671807968,-0.00294342219954172,0.0032706869119854104,-0.0012018534397191627,0.5258984299200681,0.6876094333339815
2012-12-06,2012-12-07,2012-12-13,9,29,0.0017270551067459128,-0.005456597837555591,-0.0037295427308096786,0.0049915922173632814,-0.0032645371106173686,0.5239370692536155,0.6887969727172676
2012-12-13,2012-12-14,2012-12-20,10,30,0.007086054256074602,-0.0025955130247815247,0.004490541231293077,0.004176610847990229,0.002909443408084373,0.5262898302657016,0.6936778254373621
2012-12-20,2012-12-21,2012-12-27,10,30,-0.0017354967663227637,-0.003219762192307761,-0.0049552589586305245,-0.00033846647567324547,-0.0013970302906495182,0.5236819278694415,0.6924739498144458
2012-12-27,2012-12-28,2013-01-03,10,30,0.007687207027123909,-0.0057976076772935006,0.0018895993498304082,0.006736775766411851,0.0009504312607120577,0.5246714768998615,0.6977971404275596
2013-01-03,2013-01-04,2013-01-10,10,30,-0.0031393773740812526,-0.00256844370939463,-0.0057078210834758825,0.0020008443787337313,-0.005140221752814984,0.521676745982114,0.6956064918732028
2013-01-10,2013-01-11,2013-01-17,10,30,0.0026667590936504297,0.0026021631982481074,0.005268922291898537,-0.0001412885522137475,0.0028080476458641774,0.5244254202181842,0.6974615068110079
